tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
53,-0.0855526567458476,0.13378257332839416,-0.34776650046950014,0.17666118697780492,23,-0.03421562254388029,0.204170829103125,-0.43439044758600526,0.3659592024982447,AUD_CAD,20,25,adx_cross,long,76
50,0.10671112089436889,0.1358475870764789,-0.15955014977552973,0.37297239156426754,22,-0.09090909090909091,0.21731429260625335,-0.5168451044173474,0.33502692259916567,AUD_CAD,20,25,adx_cross,short,72
32,-0.4375,0.16150439422764543,-0.754048612686185,-0.120951387313815,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,AUD_CAD,20,25,di_cross_with_adx,long,46
30,0.16439488534137267,0.18001875554124747,-0.18844187551947236,0.5172316462022177,14,-0.01541379790023172,0.2569917250324541,-0.5191175789638417,0.4882899831633783,AUD_CAD,20,25,di_cross_with_adx,short,44
32,-0.35226297220291614,0.15360146943517253,-0.6533218522958543,-0.051204092109978006,15,-0.09168879585343652,0.24856224384395711,-0.5788707937875924,0.3954932020807194,AUD_CAD,20,30,adx_cross,long,47
28,0.33624214742335806,0.17574587971837444,-0.008219776824655856,0.6807040716713719,12,0.025715339717881314,0.29477932982750826,-0.5520521467440349,0.6034828261797975,AUD_CAD,20,30,adx_cross,short,40
10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,AUD_CAD,20,30,di_cross_with_adx,long,15
9,-0.007572604417646634,0.333419338744437,-0.6610745083567432,0.64592929952145,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_CAD,20,30,di_cross_with_adx,short,14
109,-0.027778641460486746,0.09502401237742573,-0.21402570572024118,0.15846842279926768,47,-0.09625560656009233,0.13936042793746276,-0.3694020453175193,0.17689083219733467,EUR_AUD,14,20,adx_cross,long,156
107,0.028569849527243226,0.0946878055134573,-0.15701824927913308,0.21415794833361954,47,0.11773492326619885,0.13680861517640042,-0.15040996247954597,0.38587980901194363,EUR_AUD,14,20,adx_cross,short,154
175,0.08729408508303851,0.07422188524723157,-0.058180810001535355,0.23276898016761238,75,-0.04712954194620577,0.11179638673505757,-0.2662504599469186,0.17199137605450704,EUR_AUD,14,20,di_cross_with_adx,long,250
172,-0.07079618806318498,0.07353572050288326,-0.21492620024883619,0.07333382412246621,74,0.11043254279886319,0.1132254681814453,-0.1114893748367696,0.332354460434496,EUR_AUD,14,20,di_cross_with_adx,short,246
95,-0.0869994561841843,0.10008380800435236,-0.28316371987271494,0.10916480750434633,42,-0.02968519275917191,0.15434829570880912,-0.3322078523484378,0.27283746683009397,EUR_AUD,14,25,adx_cross,long,137
96,-0.16407750868783608,0.09983955841633656,-0.3597630431838557,0.03160802580818356,42,-0.17491182239321632,0.1471376218433365,-0.46330156120615584,0.11347791641972324,EUR_AUD,14,25,adx_cross,short,138
73,0.1517593468802653,0.1148688908697818,-0.07338367922450703,0.3769023729850376,32,-0.15421794139249836,0.16685264417645024,-0.48124912397834085,0.1728132411933441,EUR_AUD,14,25,di_cross_with_adx,long,105
79,-0.18254975219010813,0.10741332738101772,-0.39307987385690285,0.027980369476686584,35,0.23422047971706814,0.16428868517206943,-0.08778534322018797,0.5562263026543243,EUR_AUD,14,25,di_cross_with_adx,short,114
79,-0.09864012819701282,0.10949141972477414,-0.3132433108575701,0.11596305446354449,34,-0.23798503816062155,0.16121095221037424,-0.553958504492955,0.07798842817171192,EUR_AUD,14,30,adx_cross,long,113
66,-0.048590901883415874,0.12235862799831844,-0.28841381276012,0.19123200899328824,29,-0.27631488946386185,0.16949388022714235,-0.6085228947090608,0.055893115781337155,EUR_AUD,14,30,adx_cross,short,95
35,0.2022409234931248,0.16296079362264762,-0.11716223200726453,0.5216440789935142,16,-0.25,0.25,-0.74,0.24,EUR_AUD,14,30,di_cross_with_adx,long,51
35,-0.19747725250810005,0.16129193207354,-0.5136094393722385,0.11865493435603836,15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,EUR_AUD,14,30,di_cross_with_adx,short,50
72,-0.11375537807478933,0.114179463783365,-0.33754712709018475,0.11003637094060609,32,-0.1663322498393944,0.17453499871240655,-0.5084208473157112,0.1757563476369224,EUR_AUD,20,20,adx_cross,long,104
70,0.04238473095335558,0.11726496498157903,-0.18745460041053932,0.2722240623172505,30,-0.22273370210148702,0.16736904846956963,-0.5507770371018434,0.10530963289886947,EUR_AUD,20,20,adx_cross,short,100
79,-0.041591138934621824,0.11184693379894234,-0.26081112918054883,0.17762885131130515,35,-0.01592898965788622,0.16356257389763237,-0.33651163449724564,0.30465365518147325,EUR_AUD,20,20,di_cross_with_adx,long,114
73,0.005229793405182857,0.11472033608968023,-0.21962206533059037,0.2300816521409561,32,-0.028191830717035793,0.17100174159648995,-0.3633552442461561,0.30697158281208453,EUR_AUD,20,20,di_cross_with_adx,short,105
57,-0.07617532514764096,0.1279779985492064,-0.3270122023040855,0.17466155200880357,25,-0.28,0.19595917942265426,-0.6640799916684024,0.10407999166840232,EUR_AUD,20,25,adx_cross,long,82
45,-0.1111111111111111,0.14982219165849828,-0.40476260676176773,0.18254038453954552,20,-0.47853210973062127,0.18257769964571793,-0.8363844010362285,-0.12067981842501413,EUR_AUD,20,25,adx_cross,short,65
25,-0.07368600893863085,0.19953769841861674,-0.46477989783911966,0.31740787996185793,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,EUR_AUD,20,25,di_cross_with_adx,long,36
30,0.06391512687229214,0.17849426701907242,-0.28593363648508985,0.4137638902296741,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,EUR_AUD,20,25,di_cross_with_adx,short,44
31,0.1803005505968681,0.17096872824501602,-0.1547981567633633,0.5153992579570995,14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,EUR_AUD,20,30,adx_cross,long,45
22,-0.11093237422915848,0.21341530526583408,-0.5292263725501933,0.30736162409187634,10,-0.4847574699262716,0.2723016184268966,-1.018468642042989,0.04895370219044576,EUR_AUD,20,30,adx_cross,short,32
8,-0.3552687779332214,0.3277408960095118,-0.9976409341118645,0.28710337824542165,4,0.5,0.5,-0.48,1.48,EUR_AUD,20,30,di_cross_with_adx,long,12
9,0.41673499252292906,0.3004436632773106,-0.17213458750059968,1.0056045725464577,5,-0.6,0.4000000000000001,-1.3840000000000001,0.18400000000000016,EUR_AUD,20,30,di_cross_with_adx,short,14
118,-0.03997743332596129,0.08844322045398789,-0.21332614541577755,0.13337127876385496,51,0.15906379825445327,0.13010157208629633,-0.09593528303468751,0.41406287954359405,EUR_CAD,14,20,adx_cross,long,169
103,-0.044076047673754046,0.09560530286086667,-0.2314624412810527,0.14331034593354464,45,-0.18585334929311778,0.1326259449108213,-0.44580020131832754,0.07409350273209195,EUR_CAD,14,20,adx_cross,short,148
175,-0.08173477970029826,0.07269809479402971,-0.2242230454965965,0.06075348609599997,76,0.10802138152012,0.10311565535887642,-0.09408530298327777,0.3101280660235178,EUR_CAD,14,20,di_cross_with_adx,long,251
191,0.070249412725617,0.06956223890920742,-0.06609257553642953,0.20659140098766351,83,-0.12659970733217873,0.09742781774644654,-0.31755823011521395,0.06435881545085648,EUR_CAD,14,20,di_cross_with_adx,short,274
112,-0.11037284862956143,0.08960576702239491,-0.2860001519934554,0.06525445473433258,49,-0.06642977981747594,0.12290923649815924,-0.3073318833538681,0.17447232371891616,EUR_CAD,14,25,adx_cross,long,161
98,-0.22204751749494195,0.09307966548271997,-0.4044836618410731,-0.0396113731488108,43,-0.12816146623953537,0.13579429336402032,-0.39431828123301516,0.13799534875394445,EUR_CAD,14,25,adx_cross,short,141
80,0.035425334788440926,0.11175183766587642,-0.18360826703667685,0.2544589366135587,35,0.12247657671997751,0.15186934648078182,-0.17518734238235484,0.4201404958223099,EUR_CAD,14,25,di_cross_with_adx,long,115
90,0.14120032923905382,0.10186271313122235,-0.05845058849814197,0.3408512469762496,39,-0.2340601698526259,0.1451170796529877,-0.5184896459724818,0.05036930626723002,EUR_CAD,14,25,di_cross_with_adx,short,129
79,-0.18090879523079437,0.1090664124077456,-0.3946789635499758,0.03286137308838702,35,-0.005410476448018744,0.15416761129960543,-0.3075789945952454,0.29675804169920794,EUR_CAD,14,30,adx_cross,long,114
73,-0.04155985208494292,0.1137871835213499,-0.2645827317867887,0.18146302761690286,32,-0.11516424213840849,0.161318886209345,-0.4313492591087247,0.20102077483190772,EUR_CAD,14,30,adx_cross,short,105
32,-0.0625,0.17925416718060672,-0.4138381676739892,0.2888381676739892,15,0.042563380198165926,0.2370506146227712,-0.4220558244624656,0.5071825848587974,EUR_CAD,14,30,di_cross_with_adx,long,47
43,0.1342388865670464,0.15072508805541335,-0.16118228602156376,0.4296600591556566,19,-0.22380917782390022,0.21076167086954575,-0.6369020527282099,0.18928369708040946,EUR_CAD,14,30,di_cross_with_adx,short,62
70,-0.05803660637643487,0.11503880753668722,-0.2835126691483418,0.16743945639547206,30,0.10379949348444957,0.16651471622822545,-0.22256935032287228,0.4301683372917714,EUR_CAD,20,20,adx_cross,long,100
71,-0.14631606729275393,0.11277455535718224,-0.36735419579283113,0.07472206120732325,31,-0.25733606029105416,0.14649157459264117,-0.5444595464926308,0.029787425910522525,EUR_CAD,20,20,adx_cross,short,102
93,-0.030970221897021876,0.10089210837216149,-0.22871875430645838,0.16677831051241465,41,0.059614501548404225,0.13432424260683293,-0.20366101396098832,0.32289001705779674,EUR_CAD,20,20,di_cross_with_adx,long,134
99,0.026727466480993233,0.0980873155111833,-0.16552367192092604,0.2189786048829125,43,0.012914069003433643,0.12615680634826928,-0.23435327143917414,0.2601814094460414,EUR_CAD,20,20,di_cross_with_adx,short,142
62,-0.03391994907764441,0.12408020531062873,-0.2771171514864767,0.2092772533311879,28,-0.006212418614069055,0.17270644776372446,-0.344717056230969,0.33229221900283085,EUR_CAD,20,25,adx_cross,long,90
47,-0.2880543597744009,0.13989736525484456,-0.5622531956738963,-0.013855523874905573,21,-0.08594647097791103,0.1939969469746528,-0.4661804870482305,0.29428754509240845,EUR_CAD,20,25,adx_cross,short,68
37,-0.06222894254434681,0.1642806877598392,-0.3842190905536316,0.259761205464938,17,0.165480699321541,0.20931745459998063,-0.24478151169442106,0.575742910337503,EUR_CAD,20,25,di_cross_with_adx,long,54
41,0.01685926106152177,0.15385016756793268,-0.2846870673716263,0.3184055894946698,18,-0.08543978866972524,0.22184537724165287,-0.5202567280633649,0.3493771507239144,EUR_CAD,20,25,di_cross_with_adx,short,59
37,-0.08108108108108109,0.16611791814942145,-0.4066722006539471,0.24451003849178493,17,0.13653055054857616,0.21808346183968927,-0.2909130346572148,0.5639741357543671,EUR_CAD,20,30,adx_cross,long,54
32,-0.01033014562678558,0.17804020730335018,-0.3592889519413519,0.33862866068778075,15,0.09587932116029461,0.24232485255923836,-0.3790773898558125,0.5708360321764018,EUR_CAD,20,30,adx_cross,short,47
11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,5,-0.07580781103258402,0.3984329444187392,-0.8567363820933129,0.7051207600281448,EUR_CAD,20,30,di_cross_with_adx,long,16
15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,7,-0.47306912628484127,0.29168927142057366,-1.0447800982691657,0.09864184569948314,EUR_CAD,20,30,di_cross_with_adx,short,22
108,0.05967885240983127,0.08000618424291893,-0.09713326870628984,0.21649097352595237,47,-0.12026324483157068,0.12990724307443782,-0.3748814412574688,0.13435495159432742,EUR_CHF,14,20,adx_cross,long,155
118,-0.06063819183840448,0.07589717897844951,-0.20939666263616552,0.08812027895935655,51,0.18641362055916488,0.11470889608233008,-0.03841581576220207,0.41124305688053187,EUR_CHF,14,20,adx_cross,short,169
187,-0.029114005432936272,0.06257539528075952,-0.15176178018322492,0.09353376931735238,81,-0.05840979910645108,0.10069459177688667,-0.2557711989891489,0.13895160077624677,EUR_CHF,14,20,di_cross_with_adx,long,268
182,0.059891042275642375,0.060759423382937654,-0.05919742755491543,0.17897951210620017,78,0.08145044464794748,0.10097030168136577,-0.11645134664752943,0.2793522359434244,EUR_CHF,14,20,di_cross_with_adx,short,260
88,0.03726302387630195,0.08975349842197487,-0.13865383303076878,0.2131798807833727,38,0.004733599603674833,0.14489330418706725,-0.279257276602977,0.2887244758103266,EUR_CHF,14,25,adx_cross,long,126
107,0.07950616928981619,0.0825101040684016,-0.08221363468425097,0.24122597326388334,46,0.0184307742715564,0.12905837227111738,-0.23452363537983364,0.2713851839229464,EUR_CHF,14,25,adx_cross,short,153
88,-0.09967853219708508,0.09056703703419806,-0.2771899247841133,0.07783286038994311,38,-0.02078569811999299,0.14710456911187342,-0.30911065357926487,0.2675392573392789,EUR_CHF,14,25,di_cross_with_adx,long,126
79,0.13901969446746498,0.09247233364053553,-0.04222607946798465,0.3202654684029146,35,0.004330030400650266,0.16139301947200643,-0.31200028776448235,0.3206603485657829,EUR_CHF,14,25,di_cross_with_adx,short,114
70,0.08745553452005209,0.09440579592488933,-0.097579825492731,0.27249089453283515,31,-0.2904506930408378,0.14492580587631246,-0.5745052725584102,-0.006396113523265412,EUR_CHF,14,30,adx_cross,long,101
81,0.08833760525144335,0.09489634239449918,-0.09765922584177503,0.2743344363446617,36,0.07894150904025926,0.1428483400831775,-0.20104123752276865,0.35892425560328717,EUR_CHF,14,30,adx_cross,short,117
31,-0.10702239976990152,0.16137891759556164,-0.42332507825720234,0.2092802787173993,14,-0.03602753822833216,0.2583852149448464,-0.542462559520231,0.4704074830635667,EUR_CHF,14,30,di_cross_with_adx,long,45
30,0.09935663668688283,0.15591790792029717,-0.20624246283689962,0.4049557362106653,13,0.12814578288271175,0.2661164358207069,-0.39344243132587375,0.6497339970912972,EUR_CHF,14,30,di_cross_with_adx,short,43
64,0.03562565602770907,0.10796778330363216,-0.17599119924740997,0.2472425113028281,28,-0.1178031641550836,0.16825932339301017,-0.4475914380053835,0.2119851096952163,EUR_CHF,20,20,adx_cross,long,92
80,0.05018879813106505,0.0948360035678688,-0.13568976886195777,0.23606736512408788,35,-0.009976655347112869,0.15116852771080755,-0.3062669696602957,0.2863136589660699,EUR_CHF,20,20,adx_cross,short,115
86,-0.13572187940147498,0.09170154069073298,-0.3154568991553116,0.044013140352361674,38,-0.0973765330450055,0.13936814075543907,-0.3705380889256661,0.1757850228356551,EUR_CHF,20,20,di_cross_with_adx,long,124
91,0.046570150046253964,0.08622835264267101,-0.1224374211333812,0.21557772122588914,40,0.17419284275516275,0.13943966012217732,-0.09910889108430479,0.4474945765946303,EUR_CHF,20,20,di_cross_with_adx,short,131
53,0.022724392975115866,0.11440915107468769,-0.20151754313127201,0.24696632908150373,24,-0.19520609801349922,0.17225974620957754,-0.5328352005842713,0.14242300455727278,EUR_CHF,20,25,adx_cross,long,77
53,0.12298304357952933,0.11199420803406664,-0.09652560416724126,0.3424916913262999,23,-0.06711310925093456,0.20263063014072116,-0.46426914432674804,0.33004292582487893,EUR_CHF,20,25,adx_cross,short,76
32,-0.3404746733352215,0.14590781395816407,-0.6264539886932231,-0.05449535797721994,15,0.18984965869905535,0.22071203818953655,-0.24274593615243628,0.6224452535505469,EUR_CHF,20,25,di_cross_with_adx,long,47
39,0.06425310068097594,0.13954176715368832,-0.20924876294025319,0.3377549643022051,17,0.03393640879681938,0.21574277280789342,-0.38891942590665174,0.45679224350029046,EUR_CHF,20,25,di_cross_with_adx,short,56
37,-0.012845057012854494,0.15486820122577474,-0.316386731415373,0.290696617389664,16,-0.2779785605997613,0.18382636033262156,-0.6382782268516995,0.08232110565217698,EUR_CHF,20,30,adx_cross,long,53
30,-0.01839613702037785,0.15256822776623857,-0.3174298634422054,0.2806375894014497,14,0.11921994650009582,0.23580356475647476,-0.3429550404225947,0.5813949334227864,EUR_CHF,20,30,adx_cross,short,44
14,-0.20432281463823548,0.24295860429220728,-0.6805216790509617,0.27187604977449076,6,-0.1327051222432044,0.37564468978595594,-0.868968714223678,0.6035584697372692,EUR_CHF,20,30,di_cross_with_adx,long,20
14,0.1826733884806297,0.20881646909159318,-0.2266068909388929,0.5919536679001522,6,-0.09449692343057563,0.4136797060113221,-0.9053091472127669,0.7163153003516157,EUR_CHF,20,30,di_cross_with_adx,short,20
109,0.02160508938020303,0.09338539454036225,-0.16143028391890699,0.20464046267931305,47,0.0027431003898860887,0.14489273962826305,-0.2812466692815095,0.2867328700612816,EUR_NZD,14,20,adx_cross,long,156
101,0.130524767422465,0.09815080669255329,-0.061850813694939444,0.32290034853986943,44,-0.43550936424209413,0.13406602704505297,-0.698278777250398,-0.17273995123379032,EUR_NZD,14,20,adx_cross,short,145
186,0.028320027651972515,0.07243079528141064,-0.11364433109959234,0.17028438640353738,80,-0.11416853755781484,0.10980524923430039,-0.3293868260570436,0.10104975094141394,EUR_NZD,14,20,di_cross_with_adx,long,266
179,-0.02277722092217953,0.07358300436853388,-0.16699990948450594,0.12144546764014687,78,0.09614521211316017,0.11138466702940242,-0.12216873526446857,0.3144591594907889,EUR_NZD,14,20,di_cross_with_adx,short,257
91,-0.120653494749043,0.10248404566136367,-0.3215222242453158,0.0802152347472298,40,0.19650030737623986,0.15259058237637105,-0.10257723408144737,0.4955778488339271,EUR_NZD,14,25,adx_cross,long,131
99,0.10032858929460868,0.09898484549940002,-0.09368170788421536,0.2943388864734327,43,-0.22345676404201045,0.14571616749160204,-0.5090604523255504,0.06214692424152954,EUR_NZD,14,25,adx_cross,short,142
88,0.09604616115483675,0.10525714463744507,-0.11025784233455557,0.30235016464422904,38,-0.17772979213546175,0.15970346916161332,-0.49074859169222385,0.13528900742130034,EUR_NZD,14,25,di_cross_with_adx,long,126
95,-0.19702971099998529,0.09852913302882677,-0.39014681173648574,-0.003912610263484828,42,0.1876341604022518,0.15119643242676523,-0.108710847154208,0.48397916795871165,EUR_NZD,14,25,di_cross_with_adx,short,137
75,-0.017163307869182288,0.11453530445122824,-0.24165250459358964,0.20732588885522504,33,0.018222718252695495,0.16683133937863817,-0.3087667069294353,0.3452121434348263,EUR_NZD,14,30,adx_cross,long,108
62,-0.11767652599304997,0.1261949984357261,-0.3650187229270731,0.1296656709409732,28,-0.005988758933195908,0.1769587236011393,-0.3528278571914289,0.3408503393250371,EUR_NZD,14,30,adx_cross,short,90
37,0.13763545362896568,0.1609889560452541,-0.17790290021973232,0.45317380747766367,16,-0.375,0.23935677693908453,-0.8441392828006057,0.09413928280060568,EUR_NZD,14,30,di_cross_with_adx,long,53
37,-0.025211774680383,0.16028077135200686,-0.3393620865303164,0.2889385371695504,17,0.05882352941176406,0.24956709924231074,-0.430327985103165,0.5479750439266932,EUR_NZD,14,30,di_cross_with_adx,short,54
74,-0.09434632444199417,0.11436526032350146,-0.31850223467605704,0.1298095857920687,32,0.13041486842023994,0.1702115514380865,-0.2031997723984096,0.4640295092388895,EUR_NZD,20,20,adx_cross,long,106
60,0.006367957278079113,0.12841115436615766,-0.24531790527958988,0.2580538198357481,26,-0.07692307692307693,0.19940740610485724,-0.46776159288859714,0.3139154390424433,EUR_NZD,20,20,adx_cross,short,86
86,0.08681329475902816,0.10691702932057744,-0.12274408270930362,0.2963706722273599,37,-0.15870880561794587,0.15766497029064314,-0.46773214738760643,0.1503145361517147,EUR_NZD,20,20,di_cross_with_adx,long,123
98,-0.05888015355492737,0.09921799962414685,-0.2533474328182552,0.13558712570840045,42,0.387567942353089,0.13820246828838653,0.11669110450785142,0.6584447801983266,EUR_NZD,20,20,di_cross_with_adx,short,140
51,-0.12735973652111524,0.13921083261635447,-0.40021296844917,0.14549349540693954,22,0.10298016442848755,0.20173568862482089,-0.29242178527616136,0.4983821141331365,EUR_NZD,20,25,adx_cross,long,73
47,-0.10638297872340426,0.14660525687813153,-0.393729282204542,0.18096332475773352,21,-0.17406784881040405,0.21036494324992489,-0.5863831375802568,0.23824743995944875,EUR_NZD,20,25,adx_cross,short,68
34,0.13378255118984475,0.17044356429686294,-0.20028683483200663,0.46785193721169616,15,-0.2600025760350343,0.24876812860683833,-0.7475881081044374,0.22758295603436884,EUR_NZD,20,25,di_cross_with_adx,long,49
37,-0.10258333362498999,0.16321635274037571,-0.42248738499612637,0.21732071774614636,16,0.3749999999999986,0.2393567769390843,-0.09413928280060663,0.8441392828006038,EUR_NZD,20,25,di_cross_with_adx,short,53
35,-0.09744873497785761,0.16170785173857713,-0.4143961243854688,0.21949865442975358,16,6.938893903907228e-16,0.25819888974716126,-0.5060698239044354,0.5060698239044368,EUR_NZD,20,30,adx_cross,long,51
25,-0.16377634449852566,0.197223839459444,-0.5503350698390359,0.22278238084198457,12,0.38621501660229035,0.2660540381742842,-0.13525089821930664,0.9076809314238874,EUR_NZD,20,30,adx_cross,short,37
10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,5,-0.380007728105103,0.4054604115255876,-1.1747101346952546,0.41469467848504865,EUR_NZD,20,30,di_cross_with_adx,long,15
15,-0.2,0.26186146828319085,-0.7132484778350541,0.313248477835054,7,0.4285714285714254,0.3688555567816579,-0.29438546272062405,1.1515283198634747,EUR_NZD,20,30,di_cross_with_adx,short,22
122,0.028677962289080174,0.06503968179189606,-0.09879981402303611,0.15615573860119647,53,0.015555898250945022,0.08324630094943035,-0.14760685160993844,0.1787186481118285,EUR_CZK,14,20,adx_cross,long,175
96,0.2139435627287897,0.0680277295035304,0.08060921290187009,0.3472779125557093,42,-0.09632288459301781,0.09407808084049507,-0.28071592304038817,0.08807015385435253,EUR_CZK,14,20,adx_cross,short,138
186,-0.06278103593267075,0.05305757648977295,-0.1667738858526257,0.041211813987284227,80,0.06256765801165022,0.08467235427874194,-0.10339015637468398,0.22852547239798443,EUR_CZK,14,20,di_cross_with_adx,long,266
197,0.053650734427264944,0.0531520933246526,-0.050527368489054154,0.15782883734358405,85,-0.07611142456453399,0.07732009722846017,-0.22765881513231592,0.07543596600324795,EUR_CZK,14,20,di_cross_with_adx,short,282
112,-0.04330421373281278,0.07030461081704073,-0.1811012509342126,0.09449282346858705,49,0.13946188647186492,0.09668189912674137,-0.050034635816548156,0.328958408760278,EUR_CZK,14,25,adx_cross,long,161
91,0.13701164477840017,0.07377711815218106,-0.00759150679987472,0.2816147963566751,40,-0.10808902371624456,0.11096718962043646,-0.3255847153723,0.1094066679398109,EUR_CZK,14,25,adx_cross,short,131
86,-0.018955949810708007,0.08167353600097649,-0.17903608037262192,0.14112418075120592,37,-0.09850328492286964,0.11420240956074143,-0.32234000766192283,0.12533343781618356,EUR_CZK,14,25,di_cross_with_adx,long,123
89,0.024851435881421968,0.08066410480485318,-0.13325020953609026,0.1829530812989342,39,0.10823989149798549,0.10628465334532518,-0.10007802905885185,0.3165578120548228,EUR_CZK,14,25,di_cross_with_adx,short,128
81,-0.037442240367519475,0.0765431857859721,-0.1874668845080248,0.11258240377298584,36,-0.09353819613694354,0.11819209313654805,-0.32519469868457773,0.13811830641069062,EUR_CZK,14,30,adx_cross,long,117
58,0.23277242328412573,0.0950411516475483,0.04649176605493108,0.41905308051332035,26,-0.010923216880530209,0.1423043308917406,-0.2898397054283418,0.2679932716672814,EUR_CZK,14,30,adx_cross,short,84
39,0.13353820146116924,0.12933674257155559,-0.11996181397907968,0.38703821690141815,17,-0.03329074029618889,0.16847382403858263,-0.36349943541181085,0.29691795481943306,EUR_CZK,14,30,di_cross_with_adx,long,56
40,0.07447504144809006,0.1250859974738209,-0.17069351360059892,0.31964359649677904,18,0.022561756836988713,0.13457876398859234,-0.24121262058065226,0.28633613425462967,EUR_CZK,14,30,di_cross_with_adx,short,58
73,-0.005499897711878897,0.08269537403660468,-0.16758283082362407,0.1565830353998663,32,0.07609656809847518,0.11870033726647451,-0.15655609294381487,0.3087492291407652,EUR_CZK,20,20,adx_cross,long,105
63,0.07321408789894975,0.088375690971169,-0.1000022664045415,0.24643044220244098,28,-0.11637991911589551,0.14144289001584442,-0.3936079835469506,0.16084814531515956,EUR_CZK,20,20,adx_cross,short,91
84,0.006796509475159106,0.07744058960277617,-0.14498704614628216,0.1585800650966004,36,0.06816890314501307,0.10288782346653987,-0.13349123084940506,0.2698290371394312,EUR_CZK,20,20,di_cross_with_adx,long,120
92,0.14505424532866346,0.07431127922452897,-0.0005958619514133401,0.2907043526087403,40,0.018287334927223876,0.09695117325196802,-0.17173696464663343,0.20831163450108117,EUR_CZK,20,20,di_cross_with_adx,short,132
56,0.030636863402441983,0.09368638576351304,-0.15298845269404357,0.21426217949892754,24,-0.05824989973170633,0.13067072936666735,-0.3143645292903743,0.19786472982696166,EUR_CZK,20,25,adx_cross,long,80
45,0.2705699865418435,0.11428748870274605,0.046566508684461244,0.4945734643992258,20,0.04610066430299738,0.13300990415650088,-0.21459874784374433,0.30680007644973906,EUR_CZK,20,25,adx_cross,short,65
31,0.08784748240415653,0.12245236040938018,-0.1521591439982286,0.3278541088065417,14,-0.01708536442157571,0.22001708623970606,-0.4483188534513996,0.4141481246082482,EUR_CZK,20,25,di_cross_with_adx,long,45
34,0.1863285716844523,0.11948739676764114,-0.04786672598012434,0.42052386934902897,15,0.10290839400552619,0.16212636464798608,-0.21485928070452648,0.4206760687155789,EUR_CZK,20,25,di_cross_with_adx,short,49
43,-0.03513255235640177,0.1147222264271466,-0.2599881161536091,0.18972301144080556,19,-0.19001009733801782,0.15475207397930957,-0.49332416233746457,0.11330396766142892,EUR_CZK,20,30,adx_cross,long,62
28,-0.0586577184472481,0.14710796709442214,-0.3469893339523155,0.22967389705781932,12,0.11459253825453437,0.12677952207266086,-0.13389532500788087,0.36308040151694965,EUR_CZK,20,30,adx_cross,short,40
11,-0.03424179685793323,0.18428640702052526,-0.3954431546181627,0.3269595609022963,5,-0.3809079150415592,0.3756227051337666,-1.1171284171037419,0.3553125870206234,EUR_CZK,20,30,di_cross_with_adx,long,16
16,0.09463303290539571,0.1865828164540912,-0.27106928734462304,0.46033535315541446,7,0.19474007462336804,0.26651737023844485,-0.32763397104398384,0.71711412029072,EUR_CZK,20,30,di_cross_with_adx,short,23
107,-0.0651949101091515,0.09602070480593274,-0.25339549152877966,0.12300567131047667,46,-0.12219276946222866,0.1448439364545287,-0.4060868849131049,0.16170134598864755,CAD_JPY,14,20,adx_cross,long,153
117,0.16233616361841796,0.09103568927605722,-0.016093787362654183,0.34076611459949013,51,-0.21458333789692194,0.134977954171531,-0.4791401280731227,0.049973452279278824,CAD_JPY,14,20,adx_cross,short,168
191,0.0643129110751323,0.07222223868599728,-0.07724267674942235,0.20586849889968695,83,0.06168981051021593,0.10909950715372764,-0.15214522351109022,0.2755248445315221,CAD_JPY,14,20,di_cross_with_adx,long,274
190,0.002541539131298508,0.07229046090721102,-0.1391477642468351,0.1442308425094321,82,-0.12041668977098946,0.10944098359071525,-0.33492101760879134,0.09408763806681242,CAD_JPY,14,20,di_cross_with_adx,short,272
100,0.039142221249906524,0.09853372238263333,-0.1539838746200548,0.23226831711986784,43,-0.06242339057464002,0.14984788936893984,-0.3561252537377621,0.23127847258848205,CAD_JPY,14,25,adx_cross,long,143
104,0.06717849589061421,0.09783448480775922,-0.12457709433259385,0.2589340861138223,45,0.044808322196075265,0.14891852183138501,-0.24707198059343932,0.3366886249855899,CAD_JPY,14,25,adx_cross,short,149
89,0.18296366309382325,0.1042392951470309,-0.021345355394357307,0.3872726815820038,39,-0.16253565021053099,0.15818759044624742,-0.47258332748517595,0.14751202706411395,CAD_JPY,14,25,di_cross_with_adx,long,128
88,-0.07478468134100681,0.1064061904951723,-0.28334081471154454,0.1337714520295309,38,-0.15789473684210525,0.16233675809601258,-0.4760747827102899,0.1602853090260794,CAD_JPY,14,25,di_cross_with_adx,short,126
