tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
60,0.11713359611688431,0.1281964947946698,-0.13413153368066846,0.3683987259144371,26,-0.38461538461538464,0.1846153846153846,-0.7464615384615385,-0.02276923076923082,AUD_USD,14,20,adx_cross,long,86
66,0.15151515151515152,0.12260274553716728,-0.08878622973769634,0.3918165327679994,29,-0.1724137931034483,0.1861521539674008,-0.5372720148795539,0.19244442867265732,AUD_USD,14,20,adx_cross,short,95
98,-0.22448979591836735,0.09894309160614895,-0.4184182554664193,-0.03056133637031541,43,-0.20930232558139536,0.15088568177409611,-0.5050382618586238,0.08643361069583302,AUD_USD,14,20,di_cross_with_adx,long,141
102,0.12401763094860442,0.09757275504667583,-0.0672249689428802,0.31526023084008903,45,-0.04048496148275122,0.14900001780133323,-0.33252499637336436,0.25155507340786193,AUD_USD,14,20,di_cross_with_adx,short,147
49,0.03822617983237786,0.14277454036333218,-0.24161191927975317,0.3180642789445089,21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,AUD_USD,14,25,adx_cross,long,70
50,-0.0943054788524268,0.13981835918654947,-0.36834946285806375,0.17973850515321016,22,0.152595059154902,0.2112385587045627,-0.2614325159060409,0.5666226342158449,AUD_USD,14,25,adx_cross,short,72
44,-0.36363636363636365,0.14205866746158427,-0.6420713518610688,-0.08520137541165851,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,AUD_USD,14,25,di_cross_with_adx,long,63
37,0.06056071079153619,0.1628974054122417,-0.25871820381645755,0.3798396253995299,17,-0.058823529411764705,0.2495670992423109,-0.547975043926694,0.43032798510316467,AUD_USD,14,25,di_cross_with_adx,short,54
33,0.09090909090909091,0.17604469755488258,-0.25413851629847894,0.4359566981166608,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,AUD_USD,14,30,adx_cross,long,48
39,0.24403422425672097,0.15566324587772154,-0.061065737663613257,0.5491341861770552,18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,AUD_USD,14,30,adx_cross,short,57
23,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,10,-0.2,0.3265986323710904,-0.840133319447337,0.4401333194473371,AUD_USD,14,30,di_cross_with_adx,long,33
18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,8,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,AUD_USD,14,30,di_cross_with_adx,short,26
33,0.030303030303030304,0.1766955119650091,-0.3160201731483875,0.37662623375444815,15,0.06666666666666667,0.2666666666666666,-0.45599999999999985,0.5893333333333332,AUD_USD,20,20,adx_cross,long,48
41,0.12195121951219512,0.1569337360209309,-0.1856389030888294,0.42954134211321965,18,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,AUD_USD,20,20,adx_cross,short,59
36,-0.3333333333333333,0.15936381457791915,-0.6456864099060549,-0.02098025676061177,16,0.0,0.2581988897471611,-0.5060698239044358,0.5060698239044358,AUD_USD,20,20,di_cross_with_adx,long,52
52,0.06232204421705459,0.13769145921866494,-0.20755321585152867,0.3321973042856379,23,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,AUD_USD,20,20,di_cross_with_adx,short,75
25,0.14790310855215288,0.19809331135100353,-0.240359781695814,0.5361659988001197,12,0.03962953582097214,0.2920175009639131,-0.5327247660682976,0.6119838377102419,AUD_USD,20,25,adx_cross,long,37
32,0.19086091322845528,0.17572079658734505,-0.15355184808274103,0.5352736745396516,14,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,AUD_USD,20,25,adx_cross,short,46
13,-0.6923076923076923,0.2083086770419477,-1.1005926993099098,-0.2840226853054748,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,AUD_USD,20,25,di_cross_with_adx,long,19
19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,9,0.3333333333333333,0.3333333333333333,-0.32,0.9866666666666666,AUD_USD,20,25,di_cross_with_adx,short,28
15,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_USD,20,30,adx_cross,long,22
