pair,tf,period,std,depth,direction,variant,n,w,l,t,mean_r,se_r,ci_low_r,ci_high_r
EUR_USD,H4,50,1.5,0.0,short,A,498,257,199,42,0.11325129275252263,0.043028372488739836,0.02891568267459256,0.19758690283045272
EUR_USD,H4,50,1.5,0.0,short,B,433,99,334,0,0.013219410032154722,0.10026646219147427,-0.18330285586313486,0.20974167592744428
EUR_USD,H4,50,1.5,0.0,short,C,276,142,109,25,0.12266618052055445,0.057585868467534794,0.009797878324186257,0.23553448271692262
EUR_USD,H4,50,1.5,0.0,short,D,276,91,185,0,0.04812103864297954,0.09425767735918425,-0.1366240089810216,0.23286608626698066
EUR_USD,H4,50,1.5,0.1,short,A,381,202,144,35,0.1596545459816907,0.0487571688338204,0.06409049506740273,0.2552185968959787
EUR_USD,H4,50,1.5,0.1,short,B,261,41,220,0,0.16371817121947335,0.217033046896523,-0.26166660069771175,0.5891029431366585
EUR_USD,H4,50,1.5,0.1,short,C,97,58,32,7,0.27067393565439263,0.09509320408122232,0.08429125565519688,0.45705661565358835
EUR_USD,H4,50,1.5,0.1,short,D,97,44,53,0,0.2755351109392942,0.14731977759453407,-0.013211653145992541,0.564281875024581
EUR_USD,H4,50,1.5,0.25,short,A,233,106,101,26,0.03181190624840561,0.06278813041225821,-0.09125282935962048,0.1548766418564317
EUR_USD,H4,50,1.5,0.25,short,B,33,1,32,0,-0.9040323165548775,0.09596768344512245,-1.0921289761073174,-0.7159356570024374
EUR_USD,H4,50,1.5,0.25,short,C,18,8,8,2,0.012612128160339334,0.2295361874500481,-0.43727879924175495,0.46250305556243365
EUR_USD,H4,50,1.5,0.25,short,D,18,5,13,0,-0.32430872484191997,0.2730814913527372,-0.8595484478932849,0.21093099820944494
EUR_USD,H4,50,1.5,0.5,short,A,69,27,35,7,-0.09301880066634728,0.11590305260186419,-0.3201887837660011,0.13415118243330654
EUR_USD,H4,50,1.5,0.5,short,B,0,0,0,0,,,,
EUR_USD,H4,50,1.5,0.5,short,C,1,1,0,0,1.0,,,
EUR_USD,H4,50,1.5,0.5,short,D,1,1,0,0,2.332176083530683,,,
EUR_USD,H4,50,1.5,0.75,short,A,8,3,5,0,-0.25,0.3659625273556999,-0.9672865536171718,0.46728655361717175
EUR_USD,H4,50,1.5,0.75,short,B,0,0,0,0,,,,
EUR_USD,H4,50,1.5,0.75,short,C,0,0,0,0,,,,
EUR_USD,H4,50,1.5,0.75,short,D,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.0,long,A,309,137,142,30,-0.013567176177936702,0.05481951665063697,-0.12101342881318516,0.09387907645731175
EUR_USD,H4,50,2.0,0.0,long,B,283,53,230,0,0.031409204238372346,0.1460655109930734,-0.25487919730805153,0.3176976057847962
EUR_USD,H4,50,2.0,0.0,long,C,184,88,81,15,0.04628842932079366,0.07133861118725697,-0.09353524860623,0.18611210724781732
EUR_USD,H4,50,2.0,0.0,long,D,184,53,131,0,0.1339482067085769,0.13726444026238396,-0.13509009620569565,0.40298650962284943
EUR_USD,H4,50,2.0,0.1,long,A,149,71,63,15,0.07142915785118775,0.07852701475310288,-0.0824837910648939,0.2253421067672694
EUR_USD,H4,50,2.0,0.1,long,B,84,9,75,0,-0.0008714744035204595,0.3499268711302634,-0.6867281418188367,0.6849851930117958
EUR_USD,H4,50,2.0,0.1,long,C,22,11,10,1,0.027474562532224467,0.21390950002820294,-0.3917880575230533,0.4467371825875022
EUR_USD,H4,50,2.0,0.1,long,D,22,6,16,0,0.020860906015084228,0.39484971731233476,-0.7530445399170919,0.7947663519472604
EUR_USD,H4,50,2.0,0.25,long,A,48,23,21,4,0.05884234517468708,0.1398302616815629,-0.2152249677211762,0.33290965807055034
EUR_USD,H4,50,2.0,0.25,long,B,4,0,4,0,-1.0,0.0,-1.0,-1.0
EUR_USD,H4,50,2.0,0.25,long,C,3,0,2,1,-0.7985198747636874,0.20148012523631276,-1.1934209202268604,-0.40361882930051435
EUR_USD,H4,50,2.0,0.25,long,D,3,0,3,0,-1.0,0.0,-1.0,-1.0
EUR_USD,H4,50,2.0,0.5,long,A,6,5,1,0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32
EUR_USD,H4,50,2.0,0.5,long,B,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.5,long,C,1,0,1,0,-1.0,,,
EUR_USD,H4,50,2.0,0.5,long,D,1,0,1,0,-1.0,,,
EUR_USD,H4,50,2.0,0.75,long,A,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.75,long,B,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.75,long,C,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.75,long,D,0,0,0,0,,,,
EUR_USD,H4,50,2.0,0.0,short,A,317,160,129,28,0.09836027378832124,0.05392973707260303,-0.007342010873980703,0.20406255845062318
EUR_USD,H4,50,2.0,0.0,short,B,283,58,225,0,0.265163645871877,0.21330766833106754,-0.15291938405701533,0.6832466758007694
EUR_USD,H4,50,2.0,0.0,short,C,185,101,71,13,0.15516621908589162,0.07075606787921361,0.016484326042632946,0.2938481121291503
EUR_USD,H4,50,2.0,0.0,short,D,185,57,128,0,0.1538524197928742,0.13355152059963765,-0.10790856058241557,0.41561340016816395
EUR_USD,H4,50,2.0,0.1,short,A,184,91,77,16,0.08487231487503162,0.07117533973157057,-0.05463135099884671,0.22437598074890996
EUR_USD,H4,50,2.0,0.1,short,B,112,16,96,0,2.0064556394336406,1.103698885650294,-0.15679417644093574,4.1697054553082165
EUR_USD,H4,50,2.0,0.1,short,C,40,21,17,2,0.10077561193499396,0.15523935124711527,-0.203493516509352,0.4050447403793399
