tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,level,reject,direction,total_n
177,0.0897368565394251,0.0722012524250351,-0.05177759821364368,0.23125131129249388,76,0.2371758915780135,0.10357272323642062,0.034173354034629067,0.44017842912139793,USD_CAD,s2,True,long,253
118,-0.11366386658050291,0.08768399560000698,-0.2855244979565166,0.058196764795510766,51,0.3202670846045865,0.11483675673320289,0.09518704140750889,0.5453471278016642,USD_CAD,s3,False,long,169
56,-0.20466195990317365,0.1268097296795426,-0.4532090300750772,0.04388511026872985,24,0.5850043945909508,0.1332505405351067,0.32383333514214163,0.8461754540397599,USD_CAD,s3,True,long,80
868,-0.028432816068107675,0.0326501702144872,-0.09242714968850257,0.03556151755228723,372,-0.06342090466436957,0.046296140513833475,-0.1541613400714832,0.02731953074274404,USD_CAD,r1,False,short,1240
458,-0.015096636879405666,0.04487529159266341,-0.10305220840102595,0.07285893464221462,197,-0.04747634004912982,0.06454376567248137,-0.1739821207671933,0.07902944066893366,USD_CAD,r1,True,short,655
351,0.04812046431592224,0.05127236262447843,-0.05237336642805548,0.14861429505989995,151,-0.02323369253448422,0.0722852913280127,-0.1649128635373891,0.11844547846842067,USD_CAD,r2,False,short,502
173,0.10791111369644084,0.07259251734870277,-0.0343702203070166,0.2501924476998983,75,-0.0763968720129095,0.10260366408680105,-0.27750005362303953,0.12470630959722055,USD_CAD,r2,True,short,248
130,-0.024344058367773463,0.08392755415667556,-0.18884206451485755,0.14015394777931064,56,0.052095948226220344,0.1163857399396061,-0.1760201020554076,0.2802119985078483,USD_CAD,r3,False,short,186
62,-0.06187428640514938,0.12259613047640747,-0.302162702138908,0.17841412932860926,28,-0.000703795698984655,0.1661294617497568,-0.32631754072850794,0.3249099493305386,USD_CAD,r3,True,short,90
823,-0.049815523646227475,0.03390948319813188,-0.11627811071456597,0.016647063422111016,353,-0.06792425564623848,0.05237987632207741,-0.1705888132375102,0.03474030194503325,USD_CHF,s1,False,long,1176
402,-0.03462807023668589,0.04893662365888012,-0.13054385260809093,0.06128771213471915,173,0.0010783479334175502,0.07500415772714714,-0.14592980121179083,0.14808649707862592,USD_CHF,s1,True,long,575
373,-0.002498862629732042,0.04977124838561347,-0.10005050946553443,0.09505278420607036,161,-0.14642511979775436,0.07680144348131401,-0.2969559490211298,0.004105709425621107,USD_CHF,s2,False,long,534
198,0.026323178222052553,0.06799708573132227,-0.1069511098113391,0.1595974662554442,86,-0.09681020853041124,0.10674856416988154,-0.30603739430337906,0.11241697724255657,USD_CHF,s2,True,long,284
129,-0.14750476711813454,0.08243927788743498,-0.3090857517775071,0.014076217541238029,56,-0.24570055032454358,0.12823930648990348,-0.4970495910447544,0.005648490395667227,USD_CHF,s3,False,long,185
71,-0.09671228831829257,0.11281187285177735,-0.31782355910777615,0.12439898247119105,31,-0.2983086050977792,0.16859277137995599,-0.6287504370024929,0.032133226806934534,USD_CHF,s3,True,long,102
844,0.0816222118880478,0.03341074219653683,0.01613715718283562,0.14710726659325998,363,-0.017346010044507528,0.05148702812360126,-0.11826058516676599,0.08356856507775093,USD_CHF,r1,False,short,1207
429,0.06037391973842528,0.04720544567127746,-0.03214875377727855,0.1528965932541291,185,-0.0050277879550084306,0.07225923654002607,-0.14665589157345954,0.13660031566344266,USD_CHF,r1,True,short,614
343,0.060385383397968256,0.05211593995016011,-0.041761858904345556,0.16253262570028207,147,0.040277824277700484,0.0809645835725672,-0.1184127595245312,0.19896840807993219,USD_CHF,r2,False,short,490
174,0.08854921309745048,0.07298131949849058,-0.054494173119591066,0.23159259931449203,75,-0.002905011651209814,0.11399885647653916,-0.22634277034522657,0.22053274704280693,USD_CHF,r2,True,short,249
128,0.039580019900914386,0.08634634515810294,-0.12965881660896736,0.20881885641079614,55,0.12273456983215005,0.13096685383874793,-0.13396046369179587,0.37942960335609593,USD_CHF,r3,False,short,183
65,-0.11289942502869642,0.12248421995579645,-0.35296849614205744,0.12716964608466463,28,0.19653218458122637,0.18312217403895986,-0.16238727653513493,0.5554516456975876,USD_CHF,r3,True,short,93
884,-0.00986981840983095,0.033633440790811146,-0.0757913623598208,0.0560517255401589,379,-0.02309216086571101,0.051391227989682396,-0.1238189677254885,0.0776346459940665,NZD_USD,s1,False,long,1263
461,0.030965467517807897,0.04655609249028763,-0.060284473763155856,0.12221540879877166,199,-0.054029793809570216,0.07088534089232029,-0.19296506195851798,0.08490547433937756,NZD_USD,s1,True,long,660
371,0.008086253369272238,0.051985824796257254,-0.09380596323139198,0.10997846996993646,160,-0.05,0.07920596508887684,-0.20524369157419858,0.10524369157419859,NZD_USD,s2,False,long,531
182,0.01098901098901099,0.07432492654002067,-0.13468784502942951,0.15666586700745147,79,0.012658227848101266,0.11321863177214128,-0.20925029042529564,0.2345667461214982,NZD_USD,s2,True,long,261
128,0.0,0.08873565094161137,-0.1739218758455583,0.1739218758455583,55,-0.05454545454545454,0.13588017552161807,-0.32087059856782596,0.21177968947691686,NZD_USD,s3,False,long,183
52,-0.038461538461538464,0.1399243990594229,-0.31271336061800736,0.2357902836949304,23,-0.30434782608695654,0.20308668108561473,-0.7023977210147614,0.09370206884084831,NZD_USD,s3,True,long,75
862,0.011912194652031234,0.0340683040583462,-0.05486168130232731,0.07868607060638978,370,0.08108108108108109,0.05188652038899739,-0.020616498881353792,0.18277866104351598,NZD_USD,r1,False,short,1232
463,-0.0021598272138228943,0.04652410200548167,-0.09334706714456696,0.08902741271692118,199,0.04522613065326633,0.07099418802169134,-0.0939224778692487,0.18437473917578137,NZD_USD,r1,True,short,662
367,0.008174386920980926,0.05226909093535992,-0.09427303131232452,0.11062180515428637,158,0.0,0.07980868844676221,-0.15642502935565394,0.15642502935565394,NZD_USD,r2,False,short,525
203,-0.014778325123152709,0.07035207080722025,-0.1526683839053044,0.12311173365899898,88,-0.045454545454545456,0.10710044078906901,-0.2553714094011207,0.1644623184920298,NZD_USD,r2,True,short,291
125,-0.088,0.08945425935152018,-0.26333034832897956,0.08733034832897957,54,0.18518518518518517,0.1349847264027912,-0.07938487856428555,0.4497552489346559,NZD_USD,r3,False,short,179
65,-0.015384615384615385,0.12498520622516864,-0.2603556195859459,0.22958638881671514,28,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,NZD_USD,r3,True,short,93
821,0.06934820225090883,0.03467791363214583,0.0013794915319030043,0.13731691296991466,352,-0.011363636363636364,0.053372604872796665,-0.11597394191431783,0.09324666918704509,USD_SEK,s1,False,long,1173
461,0.08118425788367241,0.046305870576166655,-0.009575248445614234,0.17194376421295904,199,-0.005025125628140704,0.07106600815945201,-0.14431450162066664,0.13426425036438525,USD_SEK,s1,True,long,660
329,0.05756849630594944,0.054896734571346355,-0.050029103453889404,0.1651660960657883,141,0.05613801325513248,0.08408358991711158,-0.10866582298240621,0.22094184949267118,USD_SEK,s2,False,long,470
177,0.10307176944746033,0.0745916122882419,-0.04312779063749381,0.24927132953241446,77,0.024876102194463363,0.11393020631144377,-0.1984271021759664,0.24817930656489315,USD_SEK,s2,True,long,254
103,-0.08737864077669882,0.09863603988440836,-0.2807052789501392,0.10594799739674157,45,0.15555555555555556,0.1489205454059161,-0.13632871344004,0.4474398245511511,USD_SEK,s3,False,long,148
59,0.05084745762711901,0.13113657897680173,-0.20618023716741235,0.30787515242165037,26,0.07692307692307693,0.19940740610485724,-0.3139154390424433,0.46776159288859714,USD_SEK,s3,True,long,85
849,-0.03488478313947454,0.034181693386219014,-0.10188090217646381,0.03211133589751473,364,0.01978880535292607,0.05235678871644253,-0.0828305005313013,0.12240811123715344,USD_SEK,r1,False,short,1213
