tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
1197,0.09524960500867176,0.02762551191141621,0.04110360166229599,0.14939560835504753,513,0.01704275854806318,0.042836558100689044,-0.06691689532928734,0.1010024124254137,EUR_USD,21,25,1,long,1710
658,0.05733457569486442,0.037458376334903086,-0.016083841921545626,0.13075299331127446,282,-0.012926224032117026,0.05857672155297209,-0.12773659827594233,0.10188415021170827,EUR_USD,21,25,2,long,940
346,0.09440787752615613,0.051699332908195526,-0.006922814973907093,0.19573857002621936,149,-0.049486512206439875,0.07967061221801203,-0.20564091215374344,0.10666788774086369,EUR_USD,21,25,3,long,495
182,0.12175903663175879,0.0703462268168263,-0.01611956792922077,0.25963764119273836,78,-0.07970055462082858,0.11224408978587137,-0.2996989706011365,0.1402978613594793,EUR_USD,21,25,4,long,260
1334,0.07137834457056719,0.02623077701806846,0.019966021615153005,0.12279066752598136,572,0.018668008574646303,0.04063691900762495,-0.0609803526802986,0.0983163698295912,EUR_USD,21,30,1,long,1906
732,0.040487670591291894,0.035472377614143416,-0.029038189532429204,0.11001353071501299,314,-0.006888440323350299,0.05553934146412032,-0.11574554959302612,0.10196866894632552,EUR_USD,21,30,2,long,1046
378,0.09699768683611118,0.049599610751980584,-0.00021755023777075833,0.19421292390999312,162,-0.05457785105801994,0.07637456328117877,-0.20427199508913033,0.09511629297309046,EUR_USD,21,30,3,long,540
194,0.12453682818030978,0.06830841935392241,-0.009347673753378138,0.2584213301139977,84,-0.07400765786219798,0.10825335584837124,-0.2861842353250056,0.13816891960060965,EUR_USD,21,30,4,long,278
823,0.07235833586123185,0.03360734656544722,0.006487936592955296,0.1382287351295084,354,0.06892735032014582,0.0513163261805429,-0.031652648993718266,0.16950734963400993,EUR_USD,21,15,1,short,1177
482,0.020827028793695676,0.04388654586378396,-0.06519060109932089,0.10684465868671224,208,0.06840984780091519,0.0672846632158779,-0.06346809210220547,0.20028778770403585,EUR_USD,21,15,2,short,690
256,-0.07823977894042666,0.060421251471704705,-0.19666543182496787,0.04018587394411456,111,-0.027708593430710263,0.09101792834895159,-0.2061037329946554,0.15068654613323484,EUR_USD,21,15,3,short,367
135,-0.010697866757264854,0.08315571136984189,-0.17368306104215495,0.15228732752762522,58,-0.048209840109588266,0.12672731696774472,-0.2965953813663679,0.2001757011471914,EUR_USD,21,15,4,short,193
982,0.08396085597670078,0.030793846535278314,0.02360491676755528,0.14431679518584628,421,0.027028097208487027,0.04676247619645152,-0.06462635613655796,0.118682550553532,EUR_USD,21,20,1,short,1403
562,0.031204787106098607,0.04075575955804067,-0.04867650162766111,0.11108607583985833,242,0.009198157338048673,0.0619636273069404,-0.11225055218355451,0.13064686685965185,EUR_USD,21,20,2,short,804
296,-0.05441959979504797,0.05646503018323892,-0.16509105895419626,0.05625185936410032,128,-0.03132159134612296,0.08417462937886179,-0.19630386492869206,0.13366068223644617,EUR_USD,21,20,3,short,424
