pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
AUD_USD,H4,7,30,3,short,233,126,105,2,0.5454545454545454,0.48124227538606196,0.6096668155230289
AUD_USD,H4,7,30,4,short,112,67,45,0,0.5982142857142857,0.5074170356182613,0.68901153581031
AUD_USD,H4,7,35,1,short,1331,663,649,19,0.5053353658536586,0.47828118235261285,0.5323895493547043
AUD_USD,H4,7,35,2,short,700,367,327,6,0.5288184438040345,0.4916799938090062,0.5659568937990629
AUD_USD,H4,7,35,3,short,347,183,162,2,0.5304347826086957,0.4777711901975738,0.5830983750198176
AUD_USD,H4,7,35,4,short,171,96,74,1,0.5647058823529412,0.49017535988898514,0.6392364048168973
AUD_USD,H4,14,20,1,long,41,16,24,1,0.4,0.24817905282866928,0.5518209471713308
AUD_USD,H4,14,20,2,long,19,9,10,0,0.47368421052631576,0.2491684025975332,0.6982000184550983
AUD_USD,H4,14,20,3,long,7,2,5,0,0.2857142857142857,0.0,0.6203782963279159
AUD_USD,H4,14,20,4,long,2,0,1,1,0.0,0.0,0.0
AUD_USD,H4,14,25,1,long,126,50,74,2,0.4032258064516129,0.31688334892071496,0.4895682639825108
AUD_USD,H4,14,25,2,long,58,25,33,0,0.43103448275862066,0.3035841260574149,0.5584848394598264
AUD_USD,H4,14,25,3,long,26,11,14,1,0.44,0.24541631723086335,0.6345836827691367
AUD_USD,H4,14,25,4,long,10,6,3,1,0.6666666666666666,0.3586823797498592,0.974650953583474
AUD_USD,H4,14,30,1,long,332,168,158,6,0.5153374233128835,0.4610857852653333,0.5695890613604336
AUD_USD,H4,14,30,2,long,160,77,83,0,0.48125,0.40382869166453594,0.5586713083354641
AUD_USD,H4,14,30,3,long,75,36,38,1,0.4864864864864865,0.37260541611198017,0.6003675568609929
AUD_USD,H4,14,30,4,long,26,14,11,1,0.56,0.36541631723086343,0.7545836827691367
AUD_USD,H4,14,35,1,long,688,363,317,8,0.5338235294117647,0.4963283318768215,0.5713187269467079
AUD_USD,H4,14,35,2,long,368,182,183,3,0.4986301369863014,0.44733478508753144,0.5499254888850713
AUD_USD,H4,14,35,3,long,180,87,90,3,0.4915254237288136,0.4178746942258097,0.5651761532318175
AUD_USD,H4,14,35,4,long,86,41,44,1,0.4823529411764706,0.3761232425496554,0.5885826398032858
AUD_USD,H4,14,20,1,short,31,13,18,0,0.41935483870967744,0.24564618303541952,0.5930634943839354
AUD_USD,H4,14,20,2,short,12,7,5,0,0.5833333333333334,0.30438856248221097,0.8622781041844558
AUD_USD,H4,14,20,3,short,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614
AUD_USD,H4,14,20,4,short,3,2,1,0,0.6666666666666666,0.13322223379388565,1.0
AUD_USD,H4,14,25,1,short,120,56,60,4,0.4827586206896552,0.3918220178129649,0.5736952235663455
AUD_USD,H4,14,25,2,short,58,29,27,2,0.5178571428571429,0.38698268010752934,0.6487316056067565
AUD_USD,H4,14,25,3,short,29,18,11,0,0.6206896551724138,0.4440892605730019,0.7972900497718257
AUD_USD,H4,14,25,4,short,12,8,4,0,0.6666666666666666,0.39994445023027614,0.9333888831030571
AUD_USD,H4,14,30,1,short,327,165,154,8,0.5172413793103449,0.4624045445009748,0.5720782141197149
AUD_USD,H4,14,30,2,short,169,91,76,2,0.5449101796407185,0.4693820279372304,0.6204383313442067
AUD_USD,H4,14,30,3,short,86,51,34,1,0.6,0.49585168946048475,0.7041483105395152
AUD_USD,H4,14,30,4,short,38,26,12,0,0.6842105263157895,0.5364161281214418,0.8320049245101372
AUD_USD,H4,14,35,1,short,693,350,330,13,0.5147058823529411,0.47714085629708913,0.5522709084087931
AUD_USD,H4,14,35,2,short,371,198,169,4,0.5395095367847411,0.4885139113655267,0.5905051622039555
AUD_USD,H4,14,35,3,short,192,104,87,1,0.5445026178010471,0.4738737382924876,0.6151314973096067
AUD_USD,H4,14,35,4,short,96,56,40,0,0.5833333333333334,0.4847114638106552,0.6819552028560115
AUD_USD,H4,21,20,1,long,5,1,4,0,0.2,0.0,0.5506154588719672
AUD_USD,H4,21,20,2,long,2,1,1,0,0.5,0.0,1.0
AUD_USD,H4,21,20,3,long,1,0,1,0,0.0,0.0,0.0
AUD_USD,H4,21,20,4,long,0,0,0,0,,,
AUD_USD,H4,21,25,1,long,32,15,16,1,0.4838709677419355,0.3079493737374329,0.6597925617464381
AUD_USD,H4,21,25,2,long,16,10,6,0,0.625,0.3877797700447957,0.8622202299552043
AUD_USD,H4,21,25,3,long,6,2,4,0,0.3333333333333333,0.0,0.7105355092038887
AUD_USD,H4,21,25,4,long,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
AUD_USD,H4,21,30,1,long,132,52,77,3,0.40310077519379844,0.3184524167682037,0.4877491336193932
AUD_USD,H4,21,30,2,long,63,27,36,0,0.42857142857142855,0.3063694100392728,0.5507734471035842
AUD_USD,H4,21,30,3,long,31,12,18,1,0.4,0.2246922705640165,0.5753077294359835
AUD_USD,H4,21,30,4,long,14,8,5,1,0.6153846153846154,0.35091788956280356,0.8798513412064273
AUD_USD,H4,21,35,1,long,424,224,194,6,0.5358851674641149,0.48807541195146603,0.5836949229767636
AUD_USD,H4,21,35,2,long,215,107,108,0,0.49767441860465117,0.43083969627658525,0.5645091409327171
AUD_USD,H4,21,35,3,long,107,52,54,1,0.49056603773584906,0.3953969677758412,0.5857351076958569
AUD_USD,H4,21,35,4,long,45,23,21,1,0.5227272727272727,0.37513941734496625,0.6703151281095792
AUD_USD,H4,21,20,1,short,9,3,6,0,0.3333333333333333,0.02534904641652591,0.6413176202501407
AUD_USD,H4,21,20,2,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
AUD_USD,H4,21,20,3,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
AUD_USD,H4,21,20,4,short,1,1,0,0,1.0,1.0,1.0
AUD_USD,H4,21,25,1,short,28,9,19,0,0.32142857142857145,0.14844013250850951,0.4944170103486334
AUD_USD,H4,21,25,2,short,12,4,8,0,0.3333333333333333,0.06661111689694282,0.6000555497697238
AUD_USD,H4,21,25,3,short,7,2,5,0,0.2857142857142857,0.0,0.6203782963279159
AUD_USD,H4,21,25,4,short,2,1,1,0,0.5,0.0,1.0
AUD_USD,H4,21,30,1,short,125,60,61,4,0.49586776859504134,0.40677990207056897,0.5849556351195138
AUD_USD,H4,21,30,2,short,66,34,30,2,0.53125,0.40898949192017275,0.6535105080798272
AUD_USD,H4,21,30,3,short,34,18,16,0,0.5294117647058824,0.3616341793866309,0.6971893500251338
AUD_USD,H4,21,30,4,short,15,10,5,0,0.6666666666666666,0.4281030638421943,0.9052302694911389
AUD_USD,H4,21,35,1,short,381,191,180,10,0.5148247978436657,0.4639681017144608,0.5656814939728707
AUD_USD,H4,21,35,2,short,203,105,95,3,0.525,0.4557902102300549,0.5942097897699451
AUD_USD,H4,21,35,3,short,99,54,44,1,0.5510204081632653,0.45254219136547047,0.64949862496106
AUD_USD,H4,21,35,4,short,45,26,19,0,0.5777777777777777,0.4334663328356338,0.7220892227199216
AUD_USD,H4,28,20,1,long,1,1,0,0,1.0,1.0,1.0
AUD_USD,H4,28,20,2,long,1,1,0,0,1.0,1.0,1.0
AUD_USD,H4,28,20,3,long,1,0,1,0,0.0,0.0,0.0
AUD_USD,H4,28,20,4,long,0,0,0,0,,,
AUD_USD,H4,28,25,1,long,5,3,2,0,0.6,0.17058551491594975,1.0
AUD_USD,H4,28,25,2,long,2,2,0,0,1.0,1.0,1.0
AUD_USD,H4,28,25,3,long,2,0,2,0,0.0,0.0,0.0
AUD_USD,H4,28,25,4,long,1,0,1,0,0.0,0.0,0.0
AUD_USD,H4,28,30,1,long,54,23,30,1,0.4339622641509434,0.30052816979688846,0.5673963585049984
AUD_USD,H4,28,30,2,long,26,13,13,0,0.5,0.30780618756457967,0.6921938124354203
AUD_USD,H4,28,30,3,long,12,4,8,0,0.3333333333333333,0.06661111689694282,0.6000555497697238
AUD_USD,H4,28,30,4,long,5,2,3,0,0.4,0.0,0.8294144850840502
AUD_USD,H4,28,35,1,long,256,125,127,4,0.49603174603174605,0.43429949306588206,0.5577639989976101
AUD_USD,H4,28,35,2,long,130,59,71,0,0.45384615384615384,0.3682614360308097,0.5394308716614981
AUD_USD,H4,28,35,3,long,67,27,39,1,0.4090909090909091,0.2904718830945515,0.5277099350872667
AUD_USD,H4,28,35,4,long,25,12,12,1,0.5,0.29995833767270713,0.7000416623272929
AUD_USD,H4,28,20,1,short,0,0,0,0,,,
AUD_USD,H4,28,20,2,short,0,0,0,0,,,
AUD_USD,H4,28,20,3,short,0,0,0,0,,,
AUD_USD,H4,28,20,4,short,0,0,0,0,,,
AUD_USD,H4,28,25,1,short,13,5,8,0,0.38461538461538464,0.12014865879357278,0.6490821104371964
AUD_USD,H4,28,25,2,short,4,1,3,0,0.25,0.0,0.674352447854375
AUD_USD,H4,28,25,3,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
AUD_USD,H4,28,25,4,short,1,1,0,0,1.0,1.0,1.0
AUD_USD,H4,28,30,1,short,46,15,31,0,0.32608695652173914,0.19061612382682103,0.46155778921665724
AUD_USD,H4,28,30,2,short,20,8,12,0,0.4,0.1852927574579749,0.6147072425420251
AUD_USD,H4,28,30,3,short,13,4,9,0,0.3076923076923077,0.05679714201505026,0.5585874733695652
AUD_USD,H4,28,30,4,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
AUD_USD,H4,28,35,1,short,210,96,107,7,0.4729064039408867,0.4042249437475296,0.5415878641342438
AUD_USD,H4,28,35,2,short,108,55,51,2,0.5188679245283019,0.4237497063325231,0.6139861427240807
AUD_USD,H4,28,35,3,short,53,29,24,0,0.5471698113207547,0.4131568244683743,0.6811827981731351
AUD_USD,H4,28,35,4,short,26,17,9,0,0.6538461538461539,0.4709764486319876,0.8367158590603201
USD_CAD,H4,7,20,1,long,281,149,97,35,0.6056910569105691,0.5446204252410312,0.6667616885801071
USD_CAD,H4,7,20,2,long,136,67,46,23,0.5929203539823009,0.5023356804801169,0.6835050274844849
USD_CAD,H4,7,20,3,long,64,32,22,10,0.5925925925925926,0.4615381459005228,0.7236470392846623
USD_CAD,H4,7,20,4,long,30,13,12,5,0.52,0.32415686277022626,0.7158431372297738
USD_CAD,H4,7,25,1,long,566,277,219,70,0.5584677419354839,0.5147663269923367,0.602169156878631
USD_CAD,H4,7,25,2,long,285,128,121,36,0.5140562248995983,0.45197579428572754,0.5761366555134692
USD_CAD,H4,7,25,3,long,133,62,54,17,0.5344827586206896,0.4437086877825435,0.6252568294588357
USD_CAD,H4,7,25,4,long,67,31,30,6,0.5081967213114754,0.38273744065067694,0.6336560019722739
USD_CAD,H4,7,30,1,long,896,422,366,108,0.5355329949238579,0.5007102089750652,0.5703557808726505
USD_CAD,H4,7,30,2,long,452,202,198,52,0.505,0.45600245006125306,0.553997549938747
USD_CAD,H4,7,30,3,long,214,93,89,32,0.510989010989011,0.43836412443788786,0.583613897540134
USD_CAD,H4,7,30,4,long,110,48,47,15,0.5052631578947369,0.4047228499534867,0.6058034658359871
USD_CAD,H4,7,35,1,long,1347,631,550,166,0.5342929720575783,0.5058433010019724,0.5627426431131842
USD_CAD,H4,7,35,2,long,692,308,306,78,0.501628664495114,0.46207929300870726,0.5411780359815207
USD_CAD,H4,7,35,3,long,323,136,135,52,0.5018450184501845,0.44231466330344654,0.5613753735969224
USD_CAD,H4,7,35,4,long,152,71,59,22,0.5461538461538461,0.46056912833850194,0.6317385639691903
USD_CAD,H4,7,20,1,short,300,140,124,36,0.5303030303030303,0.47009907266723705,0.5905069879388235
USD_CAD,H4,7,20,2,short,145,65,64,16,0.5038759689922481,0.4175943727294284,0.5901575652550677
USD_CAD,H4,7,20,3,short,67,30,26,11,0.5357142857142857,0.40509078093815437,0.6663377904904171
USD_CAD,H4,7,20,4,short,22,12,6,4,0.6666666666666666,0.44888888888888884,0.8844444444444444
USD_CAD,H4,7,25,1,short,584,247,259,78,0.4881422924901186,0.44458823151768306,0.5316963534625541
USD_CAD,H4,7,25,2,short,268,106,129,33,0.451063829787234,0.3874425991148737,0.5146850604595944
USD_CAD,H4,7,25,3,short,131,53,58,20,0.4774774774774775,0.3845544106577302,0.5704005442972248
USD_CAD,H4,7,25,4,short,50,27,17,6,0.6136363636363636,0.469762005413052,0.7575107218596753
USD_CAD,H4,7,30,1,short,922,407,394,121,0.5081148564294632,0.4734928197011191,0.5427368931578073
USD_CAD,H4,7,30,2,short,432,182,199,51,0.4776902887139108,0.42753337099582317,0.5278472064319985
USD_CAD,H4,7,30,3,short,218,94,93,31,0.5026737967914439,0.4310101239232863,0.5743374696596014
USD_CAD,H4,7,30,4,short,102,54,36,12,0.6,0.4987860352191128,0.7012139647808872
USD_CAD,H4,7,35,1,short,1351,594,581,176,0.505531914893617,0.47694412641239564,0.5341197033748385
USD_CAD,H4,7,35,2,short,651,276,290,85,0.4876325088339223,0.4464526394703065,0.5288123781975381
USD_CAD,H4,7,35,3,short,328,136,143,49,0.4874551971326165,0.4288026010859306,0.5461077931793024
USD_CAD,H4,7,35,4,short,159,80,58,21,0.5797101449275363,0.49735391981662225,0.6620663700384503
USD_CAD,H4,14,20,1,long,36,18,12,6,0.6,0.4246922705640165,0.7753077294359835
USD_CAD,H4,14,20,2,long,19,9,7,3,0.5625,0.31942159829594075,0.8055784017040593
USD_CAD,H4,14,20,3,long,8,5,3,0,0.625,0.28951993352808575,0.9604800664719142
USD_CAD,H4,14,20,4,long,4,2,2,0,0.5,0.010000000000000009,0.99
USD_CAD,H4,14,25,1,long,134,69,50,15,0.5798319327731093,0.49114795247514387,0.6685159130710747
USD_CAD,H4,14,25,2,long,67,33,26,8,0.559322033898305,0.4326380542545971,0.686006013542013
USD_CAD,H4,14,25,3,long,29,15,12,2,0.5555555555555556,0.3681222874428016,0.7429888236683095
USD_CAD,H4,14,25,4,long,11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273
USD_CAD,H4,14,30,1,long,347,175,130,42,0.5737704918032787,0.5182699768302309,0.6292710067763264
USD_CAD,H4,14,30,2,long,172,78,71,23,0.5234899328859061,0.4432938521401303,0.6036860136316818
USD_CAD,H4,14,30,3,long,83,39,32,12,0.5492957746478874,0.4335578099200237,0.665033739375751
USD_CAD,H4,14,30,4,long,42,19,18,5,0.5135135135135135,0.3524613592923218,0.6745656677347052
USD_CAD,H4,14,35,1,long,752,356,312,84,0.5329341317365269,0.49509913737001177,0.5707691261030421
USD_CAD,H4,14,35,2,long,380,171,165,44,0.5089285714285714,0.4554737131367379,0.5623834297204049
USD_CAD,H4,14,35,3,long,182,84,71,27,0.5419354838709678,0.4634973339773573,0.6203736337645782
USD_CAD,H4,14,35,4,long,90,41,37,12,0.5256410256410257,0.4148238805019678,0.6364581707800835
USD_CAD,H4,14,20,1,short,34,13,21,0,0.38235294117647056,0.21900298612291577,0.5457028962300253
USD_CAD,H4,14,20,2,short,12,6,6,0,0.5,0.21709836809708338,0.7829016319029166
USD_CAD,H4,14,20,3,short,6,3,2,1,0.6,0.17058551491594975,1.0
USD_CAD,H4,14,20,4,short,4,3,1,0,0.75,0.3256475521456251,1.0
USD_CAD,H4,14,25,1,short,146,65,65,16,0.5,0.41404831410791115,0.5859516858920889
USD_CAD,H4,14,25,2,short,66,29,29,8,0.5,0.3713196957974719,0.6286803042025281
USD_CAD,H4,14,25,3,short,30,12,12,6,0.5,0.29995833767270713,0.7000416623272929
USD_CAD,H4,14,25,4,short,15,8,4,3,0.6666666666666666,0.39994445023027614,0.9333888831030571
USD_CAD,H4,14,30,1,short,350,165,152,33,0.5205047318611987,0.4655087520190393,0.5755007117033581
USD_CAD,H4,14,30,2,short,166,73,76,17,0.4899328859060403,0.4096644325431122,0.5702013392689683
USD_CAD,H4,14,30,3,short,84,37,37,10,0.5,0.3860773140310571,0.6139226859689428
USD_CAD,H4,14,30,4,short,36,21,11,4,0.65625,0.49168514410155795,0.820814855898442
USD_CAD,H4,14,35,1,short,747,338,310,99,0.5216049382716049,0.4831428589133169,0.560067017629893
USD_CAD,H4,14,35,2,short,364,152,164,48,0.4810126582278481,0.4259231157652112,0.536102200690485
USD_CAD,H4,14,35,3,short,176,76,72,28,0.5135135135135135,0.43298743640291765,0.5940395906241094
USD_CAD,H4,14,35,4,short,81,42,27,12,0.6086956521739131,0.4935390180524639,0.7238522862953622
USD_CAD,H4,21,20,1,long,0,0,0,0,,,
USD_CAD,H4,21,20,2,long,0,0,0,0,,,
USD_CAD,H4,21,20,3,long,0,0,0,0,,,
USD_CAD,H4,21,20,4,long,0,0,0,0,,,
USD_CAD,H4,21,25,1,long,30,14,11,5,0.56,0.36541631723086343,0.7545836827691367
USD_CAD,H4,21,25,2,long,14,6,7,1,0.46153846153846156,0.19054070966539732,0.7325362134115259
USD_CAD,H4,21,25,3,long,5,3,2,0,0.6,0.17058551491594975,1.0
USD_CAD,H4,21,25,4,long,3,2,1,0,0.6666666666666666,0.13322223379388565,1.0
USD_CAD,H4,21,30,1,long,146,76,51,19,0.5984251968503937,0.5131657768120981,0.6836846168886894
USD_CAD,H4,21,30,2,long,72,33,30,9,0.5238095238095238,0.400481195582754,0.6471378520362937
USD_CAD,H4,21,30,3,long,31,14,13,4,0.5185185185185185,0.3300468310018606,0.7069902060351764
USD_CAD,H4,21,30,4,long,13,5,8,0,0.38461538461538464,0.12014865879357278,0.6490821104371964
USD_CAD,H4,21,35,1,long,440,212,176,52,0.5463917525773195,0.4968544051957722,0.5959290999588669
USD_CAD,H4,21,35,2,long,225,105,94,26,0.5276381909547738,0.45827404664869786,0.5970023352608498
USD_CAD,H4,21,35,3,long,106,50,42,14,0.5434782608695652,0.4416932147621966,0.6452633069769338
USD_CAD,H4,21,35,4,long,52,22,22,8,0.5,0.35225944115689584,0.6477405588431042
USD_CAD,H4,21,20,1,short,4,2,2,0,0.5,0.010000000000000009,0.99
USD_CAD,H4,21,20,2,short,2,2,0,0,1.0,1.0,1.0
USD_CAD,H4,21,20,3,short,1,1,0,0,1.0,1.0,1.0
USD_CAD,H4,21,20,4,short,1,1,0,0,1.0,1.0,1.0
USD_CAD,H4,21,25,1,short,38,14,23,1,0.3783783783783784,0.22210628815857164,0.5346504685981852
USD_CAD,H4,21,25,2,short,15,7,7,1,0.5,0.2380839829258241,0.7619160170741759
USD_CAD,H4,21,25,3,short,6,3,2,1,0.6,0.17058551491594975,1.0
USD_CAD,H4,21,25,4,short,3,2,1,0,0.6666666666666666,0.13322223379388565,1.0
USD_CAD,H4,21,30,1,short,155,71,68,16,0.5107913669064749,0.4276882138850878,0.5938945199278619
USD_CAD,H4,21,30,2,short,71,32,31,8,0.5079365079365079,0.384483668493547,0.6313893473794688
USD_CAD,H4,21,30,3,short,35,14,15,6,0.4827586206896552,0.3008854149362746,0.6646318264430358
USD_CAD,H4,21,30,4,short,18,11,5,2,0.6875,0.4603789213326953,0.9146210786673047
USD_CAD,H4,21,35,1,short,429,204,172,53,0.5425531914893617,0.4921969148043094,0.5929094681744139
USD_CAD,H4,21,35,2,short,204,89,91,24,0.49444444444444446,0.4214040662622832,0.5674848226266057
USD_CAD,H4,21,35,3,short,98,42,44,12,0.4883720930232558,0.3827245557084087,0.5940196303381029
USD_CAD,H4,21,35,4,short,42,25,13,4,0.6578947368421053,0.5070527108346606,0.80873676284955
USD_CAD,H4,28,20,1,long,0,0,0,0,,,
USD_CAD,H4,28,20,2,long,0,0,0,0,,,
USD_CAD,H4,28,20,3,long,0,0,0,0,,,
USD_CAD,H4,28,20,4,long,0,0,0,0,,,
USD_CAD,H4,28,25,1,long,4,3,0,1,1.0,1.0,1.0
USD_CAD,H4,28,25,2,long,4,3,0,1,1.0,1.0,1.0
USD_CAD,H4,28,25,3,long,2,2,0,0,1.0,1.0,1.0
USD_CAD,H4,28,25,4,long,2,2,0,0,1.0,1.0,1.0
USD_CAD,H4,28,30,1,long,63,32,21,10,0.6037735849056604,0.47209143649875407,0.7354557333125666
USD_CAD,H4,28,30,2,long,29,12,13,4,0.48,0.2841568627702262,0.6758431372297737
USD_CAD,H4,28,30,3,long,11,5,4,2,0.5555555555555556,0.23091161215558614,0.8801994989555251
USD_CAD,H4,28,30,4,long,4,2,2,0,0.5,0.010000000000000009,0.99
USD_CAD,H4,28,35,1,long,275,137,104,34,0.5684647302904564,0.5059319899848433,0.6309974705960695
USD_CAD,H4,28,35,2,long,135,64,56,15,0.5333333333333333,0.44407100666097415,0.6225956600056926
USD_CAD,H4,28,35,3,long,65,31,24,10,0.5636363636363636,0.4325678106200809,0.6947049166526463
USD_CAD,H4,28,35,4,long,33,13,14,6,0.48148148148148145,0.29300979396482363,0.6699531689981393
USD_CAD,H4,28,20,1,short,0,0,0,0,,,
USD_CAD,H4,28,20,2,short,0,0,0,0,,,
USD_CAD,H4,28,20,3,short,0,0,0,0,,,
USD_CAD,H4,28,20,4,short,0,0,0,0,,,
USD_CAD,H4,28,25,1,short,8,4,4,0,0.5,0.15351767721859172,0.8464823227814082
USD_CAD,H4,28,25,2,short,3,2,1,0,0.6666666666666666,0.13322223379388565,1.0
USD_CAD,H4,28,25,3,short,1,1,0,0,1.0,1.0,1.0
USD_CAD,H4,28,25,4,short,1,1,0,0,1.0,1.0,1.0
USD_CAD,H4,28,30,1,short,58,26,30,2,0.4642857142857143,0.333662209509583,0.5949092190618457
USD_CAD,H4,28,30,2,short,26,13,12,1,0.52,0.32415686277022626,0.7158431372297738
USD_CAD,H4,28,30,3,short,11,5,5,1,0.5,0.19009678930349883,0.8099032106965012
USD_CAD,H4,28,30,4,short,6,4,2,0,0.6666666666666666,0.28946449079611114,1.0
USD_CAD,H4,28,35,1,short,253,123,103,27,0.5442477876106194,0.47931492032962436,0.6091806548916144
USD_CAD,H4,28,35,2,short,116,55,49,12,0.5288461538461539,0.4329093055087598,0.6247830021835479
USD_CAD,H4,28,35,3,short,61,27,25,9,0.5192307692307693,0.3834297772537627,0.6550317612077758
USD_CAD,H4,28,35,4,short,29,18,7,4,0.72,0.5439924365261537,0.8960075634738462
USD_CHF,H4,7,20,1,long,351,150,167,34,0.47318611987381703,0.41822304220621026,0.5281491975414239
USD_CHF,H4,7,20,2,long,170,74,79,17,0.48366013071895425,0.4044741443822487,0.5628461170556598
USD_CHF,H4,7,20,3,long,83,36,40,7,0.47368421052631576,0.3614263065619245,0.5859421144907071
USD_CHF,H4,7,20,4,long,39,16,21,2,0.43243243243243246,0.2727992675825154,0.5920655972823495
USD_CHF,H4,7,25,1,long,594,265,280,49,0.48623853211009177,0.4442758469500983,0.5282012172700852
USD_CHF,H4,7,25,2,long,298,132,145,21,0.47653429602888087,0.4177166845240532,0.5353519075337085
USD_CHF,H4,7,25,3,long,145,66,70,9,0.4852941176470588,0.401296165809623,0.5692920694844946
USD_CHF,H4,7,25,4,long,61,25,32,4,0.43859649122807015,0.3097748638105179,0.5674181186456224
USD_CHF,H4,7,30,1,long,899,405,426,68,0.48736462093862815,0.45337965438560385,0.5213495874916524
USD_CHF,H4,7,30,2,long,457,206,222,29,0.48130841121495327,0.4339714347196067,0.5286453877102999
USD_CHF,H4,7,30,3,long,221,93,116,12,0.4449760765550239,0.3775997838065044,0.5123523693035434
USD_CHF,H4,7,30,4,long,95,37,52,6,0.4157303370786517,0.3133365525051154,0.518124121652188
USD_CHF,H4,7,35,1,long,1296,576,629,91,0.47800829875518674,0.44980421047148567,0.5062123870388878
USD_CHF,H4,7,35,2,long,657,297,322,38,0.4798061389337641,0.4404487518319852,0.519163526035543
USD_CHF,H4,7,35,3,long,326,138,172,16,0.44516129032258067,0.38983681584927266,0.5004857647958887
USD_CHF,H4,7,35,4,long,140,60,73,7,0.45112781954887216,0.3665579491283606,0.5356976899693837
USD_CHF,H4,7,20,1,short,296,140,129,27,0.5204460966542751,0.4607444204989939,0.5801477728095563
USD_CHF,H4,7,20,2,short,132,70,52,10,0.5737704918032787,0.4860164724897239,0.6615245111168334
USD_CHF,H4,7,20,3,short,62,30,28,4,0.5172413793103449,0.3886376022059932,0.6458451564146965
USD_CHF,H4,7,20,4,short,31,16,14,1,0.5333333333333333,0.354808679988615,0.7118579866780517
USD_CHF,H4,7,25,1,short,604,288,269,47,0.5170556552962298,0.475555887904494,0.5585554226879655
USD_CHF,H4,7,25,2,short,266,138,109,19,0.5587044534412956,0.49677982154714995,0.6206290853354413
USD_CHF,H4,7,25,3,short,119,57,49,13,0.5377358490566038,0.44282131036264283,0.6326503877505647
USD_CHF,H4,7,25,4,short,56,26,27,3,0.49056603773584906,0.35597664827997205,0.6251554271917261
USD_CHF,H4,7,30,1,short,964,486,414,64,0.54,0.5074380344573612,0.5725619655426388
USD_CHF,H4,7,30,2,short,450,234,189,27,0.5531914893617021,0.5058126572579978,0.6005703214654065
USD_CHF,H4,7,30,3,short,221,108,94,19,0.5346534653465347,0.4658667104188464,0.603440220274223
USD_CHF,H4,7,30,4,short,113,56,52,5,0.5185185185185185,0.42428267476018955,0.6127543622768474
USD_CHF,H4,7,35,1,short,1392,703,597,92,0.5407692307692308,0.5136794262620272,0.5678590352764343
USD_CHF,H4,7,35,2,short,660,343,278,39,0.5523349436392915,0.5132249154415497,0.5914449718370333
USD_CHF,H4,7,35,3,short,316,156,136,24,0.5342465753424658,0.47703109510375846,0.591462055581173
USD_CHF,H4,7,35,4,short,160,80,71,9,0.5298013245033113,0.4501918388014131,0.6094108102052095
