tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
30.0,13.0,16.0,1.0,0.4482758620689655,0.26727079113275964,0.6292809330051714,14.0,10.0,4.0,0.0,0.7142857142857143,0.47764252296172965,0.950928905609699,AUD_CAD,H4,21,35,4,long,44
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,1,short,2
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,2,short,2
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,3,short,2
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,20,4,short,1
13.0,9.0,0.0,4.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,0.2,0.0,0.5506154588719672,AUD_CAD,H4,21,25,1,short,19
7.0,4.0,2.0,1.0,0.6666666666666666,0.28946449079611114,1.0,4.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.8667777662061142,AUD_CAD,H4,21,25,2,short,11
2.0,1.0,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,25,3,short,4
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,25,4,short,1
67.0,42.0,17.0,8.0,0.711864406779661,0.5962991842813291,0.8274296292779929,29.0,8.0,16.0,5.0,0.3333333333333333,0.14473224539805557,0.521934421268611,AUD_CAD,H4,21,30,1,short,96
35.0,20.0,13.0,2.0,0.6060606060606061,0.439346696736511,0.7727745153847012,16.0,5.0,9.0,2.0,0.35714285714285715,0.1061448491826345,0.6081408651030797,AUD_CAD,H4,21,30,2,short,51
14.0,10.0,4.0,0.0,0.7142857142857143,0.47764252296172965,0.950928905609699,7.0,3.0,2.0,2.0,0.6,0.17058551491594975,1.0,AUD_CAD,H4,21,30,3,short,21
4.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.8667777662061142,3.0,3.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,21,30,4,short,7
230.0,131.0,80.0,19.0,0.6208530805687204,0.5553874990884461,0.6863186620489946,100.0,53.0,33.0,14.0,0.6162790697674418,0.5135003273974608,0.7190578121374229,AUD_CAD,H4,21,35,1,short,330
125.0,66.0,50.0,9.0,0.5689655172413793,0.4788445057533124,0.6590865287294463,54.0,31.0,17.0,6.0,0.6458333333333334,0.5105327955206277,0.781133871146039,AUD_CAD,H4,21,35,2,short,179
64.0,34.0,24.0,6.0,0.5862068965517241,0.4594536299826929,0.7129601631207553,28.0,16.0,9.0,3.0,0.64,0.45184,0.82816,AUD_CAD,H4,21,35,3,short,92
28.0,14.0,10.0,4.0,0.5833333333333334,0.3860895942879771,0.7805770723786896,13.0,5.0,6.0,2.0,0.45454545454545453,0.1602878664116818,0.7488030426792273,AUD_CAD,H4,21,35,4,short,41
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,28,20,1,long,1
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,2,long,0
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,3,long,0
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,4,long,0
3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,AUD_CAD,H4,28,25,1,long,5
2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,28,25,2,long,4
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,28,25,3,long,3
,,,,,,,,,,,,,,AUD_CAD,H4,28,25,4,long,0
27.0,17.0,9.0,1.0,0.6538461538461539,0.4709764486319876,0.8367158590603201,12.0,9.0,3.0,0.0,0.75,0.505,0.995,AUD_CAD,H4,28,30,1,long,39
18.0,10.0,7.0,1.0,0.5882352941176471,0.3542806291426003,0.8221899590926939,8.0,5.0,3.0,0.0,0.625,0.28951993352808575,0.9604800664719142,AUD_CAD,H4,28,30,2,long,26
11.0,8.0,3.0,0.0,0.7272727272727273,0.4640807392878268,0.9904647152576278,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,AUD_CAD,H4,28,30,3,long,17
4.0,3.0,1.0,0.0,0.75,0.3256475521456251,1.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,AUD_CAD,H4,28,30,4,long,6
130.0,60.0,57.0,13.0,0.5128205128205128,0.4222492690441053,0.6033917565969202,56.0,28.0,26.0,2.0,0.5185185185185185,0.3852489102138178,0.6517881268232192,AUD_CAD,H4,28,35,1,long,186
76.0,34.0,38.0,4.0,0.4722222222222222,0.35690648401299946,0.587537960431445,33.0,17.0,15.0,1.0,0.53125,0.35834753133088293,0.7041524686691171,AUD_CAD,H4,28,35,2,long,109
44.0,24.0,20.0,0.0,0.5454545454545454,0.398325751387659,0.6925833395214318,19.0,7.0,10.0,2.0,0.4117647058823529,0.17781004090730612,0.6457193708573997,AUD_CAD,H4,28,35,3,long,63
14.0,7.0,6.0,1.0,0.5384615384615384,0.2674637865884742,0.8094592903346027,7.0,4.0,3.0,0.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,AUD_CAD,H4,28,35,4,long,21
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,1,short,0
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,2,short,0
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,3,short,0
,,,,,,,,,,,,,,AUD_CAD,H4,28,20,4,short,0
2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,28,25,1,short,4
2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,AUD_CAD,H4,28,25,2,short,3
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,28,25,3,short,2
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,28,25,4,short,1
23.0,14.0,1.0,8.0,0.9333333333333333,0.8070973403443054,1.0,11.0,3.0,8.0,0.0,0.2727272727272727,0.009535284742372196,0.5359192607121732,AUD_CAD,H4,28,30,1,short,34
14.0,8.0,4.0,2.0,0.6666666666666666,0.39994445023027614,0.9333888831030571,6.0,1.0,4.0,1.0,0.2,0.0,0.5506154588719672,AUD_CAD,H4,28,30,2,short,20
5.0,4.0,1.0,0.0,0.8,0.44938454112803305,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,AUD_CAD,H4,28,30,3,short,8
2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AUD_CAD,H4,28,30,4,short,3
124.0,76.0,41.0,7.0,0.6495726495726496,0.563120458781384,0.7360248403639152,54.0,25.0,21.0,8.0,0.5434782608695652,0.39953246821775373,0.6874240535213767,AUD_CAD,H4,28,35,1,short,178
67.0,37.0,26.0,4.0,0.5873015873015873,0.46572980514497314,0.7088733694582015,30.0,16.0,12.0,2.0,0.5714285714285714,0.3881255436303378,0.754731599226805,AUD_CAD,H4,28,35,2,short,97
34.0,18.0,12.0,4.0,0.6,0.4246922705640165,0.7753077294359835,15.0,9.0,4.0,2.0,0.6923076923076923,0.44141252663043484,0.9432028579849497,AUD_CAD,H4,28,35,3,short,49
15.0,6.0,5.0,4.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,7.0,5.0,2.0,0.0,0.7142857142857143,0.3796217036720841,1.0,AUD_CAD,H4,28,35,4,short,22
177.0,91.0,81.0,5.0,0.5290697674418605,0.45447186662728256,0.6036676682564385,76.0,38.0,29.0,9.0,0.5671641791044776,0.4485232157242064,0.6858051424847488,EUR_AUD,H4,7,20,1,long,253
91.0,48.0,37.0,6.0,0.5647058823529412,0.45930380667366194,0.6701079580322205,40.0,18.0,18.0,4.0,0.5,0.33666666666666667,0.6633333333333333,EUR_AUD,H4,7,20,2,long,131
32.0,19.0,12.0,1.0,0.6129032258064516,0.44143606604916524,0.7843703855637381,15.0,6.0,8.0,1.0,0.42857142857142855,0.16934180063511417,0.6878010565077429,EUR_AUD,H4,7,20,3,long,47
16.0,9.0,7.0,0.0,0.5625,0.31942159829594075,0.8055784017040593,7.0,2.0,5.0,0.0,0.2857142857142857,0.0,0.6203782963279159,EUR_AUD,H4,7,20,4,long,23
364.0,166.0,179.0,19.0,0.4811594202898551,0.4284354643710047,0.5338833762087055,157.0,79.0,60.0,18.0,0.5683453237410072,0.48600301460425965,0.6506876328777548,EUR_AUD,H4,7,25,1,long,521
194.0,95.0,88.0,11.0,0.5191256830601093,0.44673501651187253,0.5915163496083461,84.0,43.0,33.0,8.0,0.5657894736842105,0.4543531231837611,0.6772258241846599,EUR_AUD,H4,7,25,2,long,278
89.0,45.0,40.0,4.0,0.5294117647058824,0.4232999027194697,0.635523626692295,39.0,17.0,18.0,4.0,0.4857142857142857,0.3201316779319464,0.651296893496625,EUR_AUD,H4,7,25,3,long,128
47.0,23.0,22.0,2.0,0.5111111111111111,0.3650574125847691,0.657164809637453,21.0,10.0,8.0,3.0,0.5555555555555556,0.3259976217062955,0.7851134894048157,EUR_AUD,H4,7,25,4,long,68
618.0,292.0,302.0,24.0,0.49158249158249157,0.45137830303173504,0.5317866801332481,266.0,126.0,115.0,25.0,0.5228215767634855,0.4597600181829644,0.5858831353440066,EUR_AUD,H4,7,30,1,long,884
322.0,163.0,147.0,12.0,0.5258064516129032,0.4702203777496371,0.5813925254761693,139.0,68.0,58.0,13.0,0.5396825396825397,0.45265259513306105,0.6267124842320183,EUR_AUD,H4,7,30,2,long,461
156.0,76.0,75.0,5.0,0.5033112582781457,0.4235617381923804,0.583060778363911,68.0,32.0,31.0,5.0,0.5079365079365079,0.384483668493547,0.6313893473794688,EUR_AUD,H4,7,30,3,long,224
81.0,39.0,38.0,4.0,0.5064935064935064,0.3948215601896798,0.6181654527973331,35.0,13.0,17.0,5.0,0.43333333333333335,0.2560081873235037,0.610658479343163,EUR_AUD,H4,7,30,4,long,116
928.0,457.0,430.0,41.0,0.5152198421645998,0.48232991062999264,0.548109773699207,398.0,174.0,190.0,34.0,0.47802197802197804,0.42670566796618414,0.529338288077772,EUR_AUD,H4,7,35,1,long,1326
474.0,241.0,214.0,19.0,0.5296703296703297,0.4838081824262168,0.5755324769144425,204.0,96.0,92.0,16.0,0.5106382978723404,0.4391806317433522,0.5820959640013286,EUR_AUD,H4,7,35,2,long,678
239.0,120.0,109.0,10.0,0.5240174672489083,0.4593319999609089,0.5887029345369077,103.0,45.0,52.0,6.0,0.4639175257731959,0.36467303706417326,0.5631620144822186,EUR_AUD,H4,7,35,3,long,342
118.0,56.0,56.0,6.0,0.5,0.4073987041127393,0.5926012958872606,51.0,22.0,24.0,5.0,0.4782608695652174,0.33390438908126585,0.622617350049169,EUR_AUD,H4,7,35,4,long,169
204.0,95.0,93.0,16.0,0.5053191489361702,0.4338493476850552,0.5767889501872854,88.0,41.0,44.0,3.0,0.4823529411764706,0.3761232425496554,0.5885826398032858,EUR_AUD,H4,7,20,1,short,292
103.0,47.0,48.0,8.0,0.49473684210526314,0.39419653416401296,0.5952771500465134,45.0,19.0,23.0,3.0,0.4523809523809524,0.3018510242627896,0.6029108804991152,EUR_AUD,H4,7,20,2,short,148
51.0,27.0,22.0,2.0,0.5510204081632653,0.4117511783695059,0.6902896379570246,23.0,10.0,10.0,3.0,0.5,0.28086533820502063,0.7191346617949794,EUR_AUD,H4,7,20,3,short,74
22.0,12.0,8.0,2.0,0.6,0.38529275745797487,0.8147072425420251,10.0,5.0,4.0,1.0,0.5555555555555556,0.23091161215558614,0.8801994989555251,EUR_AUD,H4,7,20,4,short,32
366.0,170.0,164.0,32.0,0.5089820359281437,0.4553674747369948,0.5625965971192927,157.0,74.0,76.0,7.0,0.49333333333333335,0.4133237813109978,0.5733428853556689,EUR_AUD,H4,7,25,1,short,523
179.0,82.0,84.0,13.0,0.4939759036144578,0.4179186728901288,0.5700331343387868,78.0,32.0,41.0,5.0,0.4383561643835616,0.3245308918824124,0.5521814368847109,EUR_AUD,H4,7,25,2,short,257
92.0,40.0,46.0,6.0,0.46511627906976744,0.3596976640982777,0.5705348940412572,40.0,14.0,23.0,3.0,0.3783783783783784,0.22210628815857164,0.5346504685981852,EUR_AUD,H4,7,25,3,short,132
39.0,16.0,20.0,3.0,0.4444444444444444,0.2821224727444597,0.6067664161444292,17.0,8.0,8.0,1.0,0.5,0.255,0.745,EUR_AUD,H4,7,25,4,short,56
567.0,274.0,249.0,44.0,0.5239005736137667,0.48109715140442033,0.5667039958231131,244.0,111.0,119.0,14.0,0.4826086956521739,0.41802851026070864,0.5471888810436392,EUR_AUD,H4,7,30,1,short,811
286.0,133.0,130.0,23.0,0.5057034220532319,0.44527796483322934,0.5661288792732345,123.0,56.0,60.0,7.0,0.4827586206896552,0.3918220178129649,0.5736952235663455,EUR_AUD,H4,7,30,2,short,409
146.0,66.0,66.0,14.0,0.5,0.41470194858170806,0.5852980514182919,63.0,27.0,32.0,4.0,0.4576271186440678,0.33050095971652577,0.5847532775716098,EUR_AUD,H4,7,30,3,short,209
67.0,24.0,36.0,7.0,0.4,0.2760387157213996,0.5239612842786004,30.0,15.0,13.0,2.0,0.5357142857142857,0.350984753695174,0.7204438177333974,EUR_AUD,H4,7,30,4,short,97
865.0,397.0,398.0,70.0,0.49937106918238994,0.4646140784744906,0.5341280598902893,371.0,176.0,168.0,27.0,0.5116279069767442,0.45880413831932065,0.5644516756341678,EUR_AUD,H4,7,35,1,short,1236
446.0,201.0,209.0,36.0,0.4902439024390244,0.4418543664057455,0.5386334384723033,192.0,95.0,85.0,12.0,0.5277777777777778,0.45484570121680773,0.6007098543387479,EUR_AUD,H4,7,35,2,short,638
224.0,97.0,104.0,23.0,0.48258706467661694,0.4135051251814268,0.5516690041718071,96.0,43.0,47.0,6.0,0.4777777777777778,0.3745787837268964,0.5809767718286591,EUR_AUD,H4,7,35,3,short,320
107.0,41.0,55.0,11.0,0.4270833333333333,0.3281318076171983,0.5260348590494683,46.0,22.0,20.0,4.0,0.5238095238095238,0.37276378631648893,0.6748552613025587,EUR_AUD,H4,7,35,4,short,153
14.0,5.0,9.0,0.0,0.35714285714285715,0.1061448491826345,0.6081408651030797,7.0,5.0,2.0,0.0,0.7142857142857143,0.3796217036720841,1.0,EUR_AUD,H4,14,20,1,long,21
7.0,2.0,4.0,1.0,0.3333333333333333,0.0,0.7105355092038887,4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,EUR_AUD,H4,14,20,2,long,11
3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,14,20,3,long,5
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,14,20,4,long,4
68.0,35.0,30.0,3.0,0.5384615384615384,0.4172676594739799,0.659655417449097,30.0,17.0,13.0,0.0,0.5666666666666667,0.389341520656837,0.7439918126764963,EUR_AUD,H4,14,25,1,long,98
35.0,18.0,14.0,3.0,0.5625,0.3906176137950721,0.7343823862049279,15.0,8.0,7.0,0.0,0.5333333333333333,0.28086134735527735,0.7858053193113893,EUR_AUD,H4,14,25,2,long,50
12.0,6.0,5.0,1.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,EUR_AUD,H4,14,25,3,long,18
5.0,2.0,3.0,0.0,0.4,0.0,0.8294144850840502,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,EUR_AUD,H4,14,25,4,long,8
215.0,104.0,102.0,9.0,0.5048543689320388,0.4365777516219723,0.5731309862421053,93.0,51.0,31.0,11.0,0.6219512195121951,0.5169966799417435,0.7269057590826468,EUR_AUD,H4,14,30,1,long,308
114.0,58.0,51.0,5.0,0.5321100917431193,0.43843688037181183,0.6257833031144268,49.0,26.0,17.0,6.0,0.6046511627906976,0.45851270406854006,0.7507896215128552,EUR_AUD,H4,14,30,2,long,163
44.0,23.0,19.0,2.0,0.5476190476190477,0.3970891195008849,0.6981489757372105,19.0,9.0,8.0,2.0,0.5294117647058824,0.29213842808518775,0.766685101326577,EUR_AUD,H4,14,30,3,long,63
21.0,12.0,8.0,1.0,0.6,0.38529275745797487,0.8147072425420251,10.0,4.0,5.0,1.0,0.4444444444444444,0.11980050104447498,0.7690883878444139,EUR_AUD,H4,14,30,4,long,31
457.0,210.0,230.0,17.0,0.4772727272727273,0.4306013494739644,0.5239441050714903,197.0,101.0,77.0,19.0,0.5674157303370787,0.49463236753591877,0.6401990931382386,EUR_AUD,H4,14,35,1,long,654
242.0,118.0,115.0,9.0,0.5064377682403434,0.4422411554974123,0.5706343809832745,104.0,51.0,42.0,11.0,0.5483870967741935,0.4472428040641537,0.6495313894842334,EUR_AUD,H4,14,35,2,long,346
108.0,53.0,53.0,2.0,0.5,0.4048139854889881,0.5951860145110119,47.0,19.0,24.0,4.0,0.4418604651162791,0.29342563856848014,0.590295291664078,EUR_AUD,H4,14,35,3,long,155
50.0,28.0,21.0,1.0,0.5714285714285714,0.4328645068230612,0.7099926360340816,22.0,6.0,14.0,2.0,0.3,0.09915976498719187,0.500840235012808,EUR_AUD,H4,14,35,4,long,72
42.0,13.0,27.0,2.0,0.325,0.1798491302127335,0.4701508697872665,18.0,4.0,14.0,0.0,0.2222222222222222,0.03016027519679268,0.41428416924765177,EUR_AUD,H4,14,20,1,short,60
18.0,2.0,15.0,1.0,0.11764705882352941,0.0,0.27080633902869883,8.0,2.0,6.0,0.0,0.25,0.0,0.5500624934909393,EUR_AUD,H4,14,20,2,short,26
10.0,1.0,8.0,1.0,0.1111111111111111,0.0,0.31643396905564936,5.0,2.0,3.0,0.0,0.4,0.0,0.8294144850840502,EUR_AUD,H4,14,20,3,short,15
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,1.0,1.0,0.0,0.5,0.0,1.0,EUR_AUD,H4,14,20,4,short,6
