pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
EUR_CAD,H4,30,200,3,short,165,80,67,18,0.54421768707483,0.4637053442982085,0.6247300298514515
EUR_CAD,H4,30,200,4,short,121,53,52,16,0.5047619047619047,0.40912803504496276,0.6003957744788467
EUR_CAD,H4,30,250,1,short,78,36,31,11,0.5373134328358209,0.41792123015937205,0.6567056355122697
EUR_CAD,H4,30,250,2,short,75,38,28,9,0.5757575757575758,0.45652059185637583,0.6949945596587758
EUR_CAD,H4,30,250,3,short,61,26,26,9,0.5,0.3640984519248188,0.6359015480751812
EUR_CAD,H4,30,250,4,short,50,18,23,9,0.43902439024390244,0.2871164563788486,0.5909323241089564
EUR_CAD,H4,40,100,1,long,881,412,352,117,0.5392670157068062,0.5039213656594226,0.5746126657541899
EUR_CAD,H4,40,100,2,long,671,315,261,95,0.546875,0.5062215060530404,0.5875284939469596
EUR_CAD,H4,40,100,3,long,488,233,181,74,0.5628019323671497,0.5150189989671228,0.6105848657671766
EUR_CAD,H4,40,100,4,long,346,150,154,42,0.4934210526315789,0.43721906359573803,0.5496230416674198
EUR_CAD,H4,40,150,1,long,437,207,179,51,0.5362694300518135,0.48652014973131313,0.5860187103723139
EUR_CAD,H4,40,150,2,long,359,171,145,43,0.5411392405063291,0.48619685602349616,0.5960816249891621
EUR_CAD,H4,40,150,3,long,268,129,103,36,0.5560344827586207,0.4920996458720941,0.6199693196451472
EUR_CAD,H4,40,150,4,long,191,88,83,20,0.5146198830409356,0.439709453382298,0.5895303126995732
EUR_CAD,H4,40,200,1,long,156,78,56,22,0.582089552238806,0.4985792243908107,0.6655998800868013
EUR_CAD,H4,40,200,2,long,141,70,53,18,0.5691056910569106,0.48159011435532517,0.6566212677584959
EUR_CAD,H4,40,200,3,long,111,56,39,16,0.5894736842105263,0.49055075211862975,0.6883966163024228
EUR_CAD,H4,40,200,4,long,83,41,34,8,0.5466666666666666,0.4339999694937582,0.6593333638395751
EUR_CAD,H4,40,250,1,long,52,24,18,10,0.5714285714285714,0.42176227595761373,0.7210948668995291
EUR_CAD,H4,40,250,2,long,48,21,19,8,0.525,0.3702422053659332,0.6797577946340668
EUR_CAD,H4,40,250,3,long,36,18,12,6,0.6,0.4246922705640165,0.7753077294359835
EUR_CAD,H4,40,250,4,long,30,13,12,5,0.52,0.32415686277022626,0.7158431372297738
EUR_CAD,H4,40,100,1,short,905,399,386,120,0.5082802547770701,0.4733073515292355,0.5432531580249047
EUR_CAD,H4,40,100,2,short,701,315,293,93,0.5180921052631579,0.47837388412246146,0.5578103264038543
EUR_CAD,H4,40,100,3,short,495,218,213,64,0.505800464037123,0.4585987016163202,0.5530022264579257
EUR_CAD,H4,40,100,4,short,348,149,159,40,0.4837662337662338,0.4279549910285212,0.5395774765039464
EUR_CAD,H4,40,150,1,short,517,241,216,60,0.5273522975929978,0.4815784764712829,0.5731261187147129
EUR_CAD,H4,40,150,2,short,421,195,175,51,0.527027027027027,0.4761537381153832,0.5779003159386707
EUR_CAD,H4,40,150,3,short,314,144,133,37,0.51985559566787,0.4610195489293958,0.5786916424063442
EUR_CAD,H4,40,150,4,short,231,109,95,27,0.5343137254901961,0.46586176802229395,0.6027656829580982
EUR_CAD,H4,40,200,1,short,225,109,95,21,0.5343137254901961,0.46586176802229395,0.6027656829580982
EUR_CAD,H4,40,200,2,short,190,99,73,18,0.5755813953488372,0.5017157615938508,0.6494470291038237
EUR_CAD,H4,40,200,3,short,144,71,59,14,0.5461538461538461,0.46056912833850194,0.6317385639691903
EUR_CAD,H4,40,200,4,short,111,52,46,13,0.5306122448979592,0.43180300795058446,0.629421481845334
EUR_CAD,H4,40,250,1,short,78,31,37,10,0.45588235294117646,0.33750342264613753,0.5742612832362154
EUR_CAD,H4,40,250,2,short,72,33,30,9,0.5238095238095238,0.400481195582754,0.6471378520362937
EUR_CAD,H4,40,250,3,short,59,23,29,7,0.4423076923076923,0.3073138456197602,0.5773015389956244
EUR_CAD,H4,40,250,4,short,49,18,25,6,0.4186046511627907,0.271149603154368,0.5660596991712135
EUR_CHF,H4,14,100,1,long,1158,342,365,451,0.4837340876944837,0.44689690263024395,0.5205712727587235
EUR_CHF,H4,14,100,2,long,927,276,302,349,0.47750865051903113,0.43678728562203284,0.5182300154160294
EUR_CHF,H4,14,100,3,long,681,195,231,255,0.45774647887323944,0.41043516942217456,0.5050577883243043
EUR_CHF,H4,14,100,4,long,488,155,164,169,0.48589341692789967,0.4310457927756196,0.5407410410801797
EUR_CHF,H4,14,150,1,long,577,165,182,230,0.4755043227665706,0.42295833924762116,0.5280503062855201
EUR_CHF,H4,14,150,2,long,522,146,170,206,0.4620253164556962,0.4070552406327236,0.5169953922786689
EUR_CHF,H4,14,150,3,long,413,113,139,161,0.44841269841269843,0.38700796049994096,0.5098174363254558
EUR_CHF,H4,14,150,4,long,314,97,103,114,0.485,0.4157347258721948,0.5542652741278051
EUR_CHF,H4,14,200,1,long,256,79,83,94,0.4876543209876543,0.4106817236711106,0.5646269183041981
EUR_CHF,H4,14,200,2,long,247,73,79,95,0.48026315789473684,0.40083661404777476,0.559689701741699
EUR_CHF,H4,14,200,3,long,210,58,71,81,0.4496124031007752,0.3637674679182973,0.5354573382832531
EUR_CHF,H4,14,200,4,long,169,50,57,62,0.4672897196261682,0.3727524979459638,0.5618269413063726
EUR_CHF,H4,14,250,1,long,107,33,41,33,0.44594594594594594,0.3326909444730906,0.5592009474188013
EUR_CHF,H4,14,250,2,long,107,32,40,35,0.4444444444444444,0.32966547751981434,0.5592234113690745
EUR_CHF,H4,14,250,3,long,99,26,36,37,0.41935483870967744,0.2965242703316106,0.5421854070877442
EUR_CHF,H4,14,250,4,long,82,23,29,30,0.4423076923076923,0.3073138456197602,0.5773015389956244
EUR_CHF,H4,14,100,1,short,1134,359,352,423,0.5049226441631505,0.4681715539985077,0.5416737343277933
EUR_CHF,H4,14,100,2,short,910,281,294,335,0.48869565217391303,0.4478372734675566,0.5295540308802694
EUR_CHF,H4,14,100,3,short,650,219,205,226,0.5165094339622641,0.46894237781626213,0.5640764901082661
EUR_CHF,H4,14,100,4,short,453,155,133,165,0.5381944444444444,0.48061612175955204,0.5957727671293368
EUR_CHF,H4,14,150,1,short,585,195,186,204,0.5118110236220472,0.46161811241693185,0.5620039348271626
EUR_CHF,H4,14,150,2,short,521,170,166,185,0.5059523809523809,0.45249278648384106,0.5594119754209208
EUR_CHF,H4,14,150,3,short,410,148,126,136,0.5401459854014599,0.48113316690259317,0.5991588039003265
EUR_CHF,H4,14,150,4,short,310,107,88,115,0.5487179487179488,0.47887261781463974,0.6185632796212578
EUR_CHF,H4,14,200,1,short,253,79,83,91,0.4876543209876543,0.4106817236711106,0.5646269183041981
EUR_CHF,H4,14,200,2,short,238,76,78,84,0.4935064935064935,0.41454250300675766,0.5724704840062294
EUR_CHF,H4,14,200,3,short,208,73,65,70,0.5289855072463768,0.44570266271076475,0.6122683517819889
EUR_CHF,H4,14,200,4,short,169,58,47,64,0.5523809523809524,0.45726901053618996,0.6474928942257149
EUR_CHF,H4,14,250,1,short,86,26,26,34,0.5,0.3640984519248188,0.6359015480751812
EUR_CHF,H4,14,250,2,short,84,27,24,33,0.5294117647058824,0.3924219399364037,0.666401589475361
EUR_CHF,H4,14,250,3,short,80,27,22,31,0.5510204081632653,0.4117511783695059,0.6902896379570246
EUR_CHF,H4,14,250,4,short,67,21,19,27,0.525,0.3702422053659332,0.6797577946340668
EUR_CHF,H4,20,100,1,long,1049,306,336,407,0.4766355140186916,0.4380002502851642,0.515270777752219
EUR_CHF,H4,20,100,2,long,826,238,262,326,0.476,0.43222358538208044,0.5197764146179196
EUR_CHF,H4,20,100,3,long,600,168,206,226,0.44919786096256686,0.39878551371222565,0.4996102082129081
EUR_CHF,H4,20,100,4,long,428,122,149,157,0.45018450184501846,0.3909499394219642,0.5094190642680727
EUR_CHF,H4,20,150,1,long,526,146,177,203,0.4520123839009288,0.39773544468744065,0.506289323114417
EUR_CHF,H4,20,150,2,long,454,129,145,180,0.4708029197080292,0.41169997990508217,0.5299058595109761
EUR_CHF,H4,20,150,3,long,338,89,124,125,0.41784037558685444,0.35160461737770043,0.48407613379600845
EUR_CHF,H4,20,150,4,long,257,70,91,96,0.43478260869565216,0.3582076143383003,0.511357603053004
EUR_CHF,H4,20,200,1,long,236,62,91,83,0.40522875816993464,0.3274366634360888,0.4830208529037805
EUR_CHF,H4,20,200,2,long,218,57,79,82,0.41911764705882354,0.33619012618856137,0.5020451679290857
EUR_CHF,H4,20,200,3,long,172,42,72,58,0.3684210526315789,0.2798708238133291,0.45697128144982874
EUR_CHF,H4,20,200,4,long,138,33,54,51,0.3793103448275862,0.27735005946662156,0.4812706301885508
EUR_CHF,H4,20,250,1,long,94,21,47,26,0.3088235294117647,0.19901115589045393,0.4186359029330755
EUR_CHF,H4,20,250,2,long,89,18,39,32,0.3157894736842105,0.19511585287825478,0.43646309449016624
EUR_CHF,H4,20,250,3,long,74,15,35,24,0.3,0.17297748231120594,0.42702251768879407
EUR_CHF,H4,20,250,4,long,64,13,28,23,0.3170731707317073,0.1746334944152867,0.45951284704812795
EUR_CHF,H4,20,100,1,short,1031,331,327,373,0.5030395136778115,0.46483584199388805,0.541243185361735
EUR_CHF,H4,20,100,2,short,816,261,268,287,0.4933837429111531,0.45077877780148234,0.5359887080208239
EUR_CHF,H4,20,100,3,short,575,184,189,202,0.4932975871313673,0.4425596697158839,0.5440355045468507
EUR_CHF,H4,20,100,4,short,402,129,118,155,0.5222672064777328,0.4599731660659209,0.5845612468895447
EUR_CHF,H4,20,150,1,short,492,159,157,176,0.5031645569620253,0.44803635400386466,0.558292759920186
EUR_CHF,H4,20,150,2,short,425,140,136,149,0.5072463768115942,0.44826350415409916,0.5662292494690894
EUR_CHF,H4,20,150,3,short,338,117,106,115,0.5246636771300448,0.4591179115704924,0.5902094426895972
EUR_CHF,H4,20,150,4,short,262,87,76,99,0.5337423312883436,0.45715779498090403,0.6103268675957831
EUR_CHF,H4,20,200,1,short,205,63,69,73,0.4772727272727273,0.3920628392386331,0.5624826153068215
EUR_CHF,H4,20,200,2,short,186,57,63,66,0.475,0.3856505456088287,0.5643494543911712
EUR_CHF,H4,20,200,3,short,167,57,56,54,0.504424778761062,0.4122377436700475,0.5966118138520764
EUR_CHF,H4,20,200,4,short,133,42,44,47,0.4883720930232558,0.3827245557084087,0.5940196303381029
EUR_CHF,H4,20,250,1,short,81,24,32,25,0.42857142857142855,0.2989566146032714,0.5581862425395857
EUR_CHF,H4,20,250,2,short,77,23,29,25,0.4423076923076923,0.3073138456197602,0.5773015389956244
EUR_CHF,H4,20,250,3,short,75,25,29,21,0.46296296296296297,0.32996823210794796,0.595957693817978
EUR_CHF,H4,20,250,4,short,65,19,22,24,0.4634146341463415,0.3107746096124355,0.6160546586802474
EUR_CHF,H4,30,100,1,long,1007,298,325,384,0.478330658105939,0.4391046770826246,0.5175566391292534
EUR_CHF,H4,30,100,2,long,769,215,245,309,0.4673913043478261,0.4217958449325523,0.5129867637630999
EUR_CHF,H4,30,100,3,long,558,167,174,217,0.4897360703812317,0.43667727783240573,0.5427948629300576
EUR_CHF,H4,30,100,4,long,395,120,130,145,0.48,0.4180689622240996,0.5419310377759003
EUR_CHF,H4,30,150,1,long,503,144,161,198,0.4721311475409836,0.4161037440221565,0.5281585510598107
EUR_CHF,H4,30,150,2,long,422,112,136,174,0.45161290322580644,0.38967492634223094,0.5135508801093819
EUR_CHF,H4,30,150,3,long,320,89,104,127,0.46113989637305697,0.3908113273641295,0.5314684653819844
EUR_CHF,H4,30,150,4,long,235,66,78,91,0.4583333333333333,0.3769507254983377,0.539715941168329
EUR_CHF,H4,30,200,1,long,221,51,85,85,0.375,0.2936341323910038,0.4563658676089962
EUR_CHF,H4,30,200,2,long,190,45,69,76,0.39473684210526316,0.30500850967635657,0.48446517453416976
EUR_CHF,H4,30,200,3,long,140,32,55,53,0.367816091954023,0.26648714569962584,0.46914503820842013
EUR_CHF,H4,30,200,4,long,114,27,42,45,0.391304347826087,0.2761477137046378,0.5064609819475362
EUR_CHF,H4,30,250,1,long,88,20,41,27,0.32786885245901637,0.21006262599004488,0.44567507892798786
EUR_CHF,H4,30,250,2,long,80,16,32,32,0.3333333333333333,0.19997222511513807,0.46669444155152856
EUR_CHF,H4,30,250,3,long,65,13,30,22,0.3023255813953488,0.16505240232500956,0.4395987604656881
EUR_CHF,H4,30,250,4,long,56,12,24,20,0.3333333333333333,0.1793411898749296,0.487325476791737
EUR_CHF,H4,30,100,1,short,910,297,297,316,0.5,0.4597901129467513,0.5402098870532487
EUR_CHF,H4,30,100,2,short,679,216,226,237,0.48868778280542985,0.4420858679043008,0.5352896977065589
EUR_CHF,H4,30,100,3,short,470,147,157,166,0.48355263157894735,0.4273761947103903,0.5397290684475043
EUR_CHF,H4,30,100,4,short,332,105,100,127,0.5121951219512195,0.44376931475979164,0.5806209291426474
EUR_CHF,H4,30,150,1,short,470,152,158,160,0.49032258064516127,0.43467274730437183,0.5459724139859508
EUR_CHF,H4,30,150,2,short,373,117,127,129,0.47950819672131145,0.41682283688675575,0.5421935565558671
EUR_CHF,H4,30,150,3,short,278,89,92,97,0.49171270718232046,0.4188798871146852,0.5645455272499557
EUR_CHF,H4,30,150,4,short,220,72,67,81,0.5179856115107914,0.43491689112109644,0.6010543319004863
EUR_CHF,H4,30,200,1,short,192,52,70,70,0.4262295081967213,0.3384754888831666,0.513983527510276
EUR_CHF,H4,30,200,2,short,163,47,61,55,0.4351851851851852,0.34168030359243334,0.5286900667779371
EUR_CHF,H4,30,200,3,short,130,41,48,41,0.4606741573033708,0.3571161682586195,0.5642321463481221
EUR_CHF,H4,30,200,4,short,110,35,36,39,0.49295774647887325,0.37666468041418233,0.6092508125435642
EUR_CHF,H4,30,250,1,short,77,25,24,28,0.5102040816326531,0.3702332391879001,0.6501749240774061
EUR_CHF,H4,30,250,2,short,72,22,24,26,0.4782608695652174,0.33390438908126585,0.622617350049169
EUR_CHF,H4,30,250,3,short,64,21,20,23,0.5121951219512195,0.3591903656558928,0.6651998782465463
EUR_CHF,H4,30,250,4,short,55,16,16,23,0.5,0.3267588386092959,0.6732411613907041
EUR_CHF,H4,40,100,1,long,989,292,315,382,0.48105436573311366,0.4413059578842199,0.5208027735820074
EUR_CHF,H4,40,100,2,long,728,197,230,301,0.4613583138173302,0.4140746315967022,0.5086419960379582
EUR_CHF,H4,40,100,3,long,528,149,172,207,0.46417445482866043,0.409616776559666,0.5187321330976549
EUR_CHF,H4,40,100,4,long,363,103,127,133,0.44782608695652176,0.3835595660030747,0.5120926079099688
EUR_CHF,H4,40,150,1,long,466,131,155,180,0.458041958041958,0.400297738143463,0.5157861779404531
EUR_CHF,H4,40,150,2,long,374,99,122,153,0.4479638009049774,0.38239984138714567,0.5135277604228091
EUR_CHF,H4,40,150,3,long,287,82,97,108,0.4581005586592179,0.38510955789495543,0.5310915594234804
EUR_CHF,H4,40,150,4,long,202,57,72,73,0.4418604651162791,0.35616157805179194,0.5275593521807662
EUR_CHF,H4,40,200,1,long,206,41,78,87,0.3445378151260504,0.25915413705364365,0.4299214931984572
EUR_CHF,H4,40,200,2,long,178,34,64,80,0.3469387755102041,0.25269636121037187,0.4411811898100363
EUR_CHF,H4,40,200,3,long,139,25,56,58,0.30864197530864196,0.20804323075340292,0.409240719863881
EUR_CHF,H4,40,200,4,long,103,19,42,42,0.3114754098360656,0.19526025517435497,0.4276905644977762
EUR_CHF,H4,40,250,1,long,82,20,39,23,0.3389830508474576,0.21819461560043193,0.45977148609448326
EUR_CHF,H4,40,250,2,long,74,17,32,25,0.3469387755102041,0.2136598750565972,0.48021767596381093
EUR_CHF,H4,40,250,3,long,63,12,31,20,0.27906976744186046,0.14500185165008433,0.4131376832336366
EUR_CHF,H4,40,250,4,long,49,10,21,18,0.3225806451612903,0.158021062236292,0.48714022808628865
EUR_CHF,H4,40,100,1,short,846,283,277,286,0.5053571428571428,0.46394696144000824,0.5467673242742774
EUR_CHF,H4,40,100,2,short,626,201,210,215,0.48905109489051096,0.44072285097693087,0.5373793388040911
EUR_CHF,H4,40,100,3,short,442,142,144,156,0.4965034965034965,0.43855629861972345,0.5544506943872696
EUR_CHF,H4,40,100,4,short,301,97,88,116,0.5243243243243243,0.45235860313186604,0.5962900455167826
EUR_CHF,H4,40,150,1,short,442,153,155,134,0.4967532467532468,0.44091374157911706,0.5525927519273766
EUR_CHF,H4,40,150,2,short,346,118,122,106,0.49166666666666664,0.42841672522327406,0.5549166081100593
EUR_CHF,H4,40,150,3,short,261,88,91,82,0.49162011173184356,0.41838176077379224,0.5648584626898949
EUR_CHF,H4,40,150,4,short,191,69,57,65,0.5476190476190477,0.4607105530989314,0.634527542139164
EUR_CHF,H4,40,200,1,short,191,58,73,60,0.44274809160305345,0.3576882529238897,0.5278079302822172
EUR_CHF,H4,40,200,2,short,154,47,59,48,0.44339622641509435,0.3488221283399159,0.5379703244902728
EUR_CHF,H4,40,200,3,short,125,41,45,39,0.47674418604651164,0.37118243643344057,0.5823059356595827
EUR_CHF,H4,40,200,4,short,100,38,30,32,0.5588235294117647,0.4408063779640903,0.6768406808594392
EUR_CHF,H4,40,250,1,short,71,16,29,26,0.35555555555555557,0.21569466444780505,0.4954164466633061
EUR_CHF,H4,40,250,2,short,62,13,28,21,0.3170731707317073,0.1746334944152867,0.45951284704812795
EUR_CHF,H4,40,250,3,short,56,13,25,18,0.34210526315789475,0.19126323715045004,0.4929472891653395
EUR_CHF,H4,40,250,4,short,48,12,17,19,0.41379310344827586,0.2345369147912597,0.593049292105292
EUR_NZD,H4,14,100,1,long,1168,576,524,68,0.5236363636363637,0.4941212860749537,0.5531514411977737
EUR_NZD,H4,14,100,2,long,928,446,435,47,0.5062429057888763,0.473228440586998,0.5392573709907547
EUR_NZD,H4,14,100,3,long,679,338,301,40,0.5289514866979655,0.49024833055569556,0.5676546428402355
EUR_NZD,H4,14,100,4,long,479,231,214,34,0.5191011235955056,0.47267858013221487,0.5655236670587964
EUR_NZD,H4,14,150,1,long,594,306,256,32,0.5444839857651246,0.5033091103384042,0.585658861191845
EUR_NZD,H4,14,150,2,long,514,264,229,21,0.5354969574036511,0.4914713458864953,0.5795225689208069
EUR_NZD,H4,14,150,3,long,409,216,171,22,0.5581395348837209,0.5086612593677879,0.6076178103996539
EUR_NZD,H4,14,150,4,long,308,161,125,22,0.5629370629370629,0.5054493586104811,0.6204247672636447
EUR_NZD,H4,14,200,1,long,231,114,105,12,0.5205479452054794,0.45438162622277856,0.5867142641881803
EUR_NZD,H4,14,200,2,long,216,107,100,9,0.5169082125603864,0.4488324614172584,0.5849839637035145
EUR_NZD,H4,14,200,3,long,189,97,81,11,0.5449438202247191,0.47178706334648557,0.6181005771029526
EUR_NZD,H4,14,200,4,long,150,74,62,14,0.5441176470588235,0.46041110269759183,0.6278241914200551
EUR_NZD,H4,14,250,1,long,53,27,24,2,0.5294117647058824,0.3924219399364037,0.666401589475361
EUR_NZD,H4,14,250,2,long,51,24,26,1,0.48,0.34151798961597934,0.6184820103840206
EUR_NZD,H4,14,250,3,long,50,25,23,2,0.5208333333333334,0.3795053578878522,0.6621613087788145
EUR_NZD,H4,14,250,4,long,40,21,17,2,0.5526315789473685,0.3945377985882126,0.7107253593065244
EUR_NZD,H4,14,100,1,short,1123,533,524,66,0.5042573320719016,0.47411527842918644,0.5343993857146168
EUR_NZD,H4,14,100,2,short,900,439,412,49,0.5158636897767332,0.4822866349853837,0.5494407445680828
EUR_NZD,H4,14,100,3,short,688,326,326,36,0.5,0.4616202379505901,0.53837976204941
EUR_NZD,H4,14,100,4,short,482,240,221,21,0.5206073752711496,0.47500300732802025,0.566211743214279
EUR_NZD,H4,14,150,1,short,618,299,280,39,0.5164075993091537,0.47570212350077995,0.5571130751175274
EUR_NZD,H4,14,150,2,short,548,264,251,33,0.512621359223301,0.46945116008823884,0.5557915583583631
EUR_NZD,H4,14,150,3,short,442,212,207,23,0.5059665871121718,0.4580938630925777,0.5538393111317659
EUR_NZD,H4,14,150,4,short,319,163,141,15,0.5361842105263158,0.48012473188351423,0.5922436891691174
EUR_NZD,H4,14,200,1,short,270,130,124,16,0.5118110236220472,0.4503375130433687,0.5732845342007257
EUR_NZD,H4,14,200,2,short,257,123,119,15,0.5082644628099173,0.44527628296800204,0.5712526426518326
EUR_NZD,H4,14,200,3,short,222,103,106,13,0.49282296650717705,0.4250419329038236,0.5606040001105306
EUR_NZD,H4,14,200,4,short,172,85,79,8,0.5182926829268293,0.44181877078132265,0.594766595072336
EUR_NZD,H4,14,250,1,short,86,40,38,8,0.5128205128205128,0.40189384650980037,0.6237471791312251
EUR_NZD,H4,14,250,2,short,84,43,36,5,0.5443037974683544,0.43447887316663475,0.6541287217700742
EUR_NZD,H4,14,250,3,short,79,36,42,1,0.46153846153846156,0.35090409261673294,0.5721728304601902
EUR_NZD,H4,14,250,4,short,67,33,32,2,0.5076923076923077,0.3861526537396521,0.6292319616449633
EUR_NZD,H4,20,100,1,long,1084,548,476,60,0.53515625,0.504607046464854,0.565705453535146
EUR_NZD,H4,20,100,2,long,827,412,377,38,0.5221799746514575,0.48732539498571775,0.5570345543171972
EUR_NZD,H4,20,100,3,long,601,294,274,33,0.5176056338028169,0.47651124605598677,0.5587000215496469
EUR_NZD,H4,20,100,4,long,405,196,185,24,0.5144356955380578,0.46424970415253897,0.5646216869235766
EUR_NZD,H4,20,150,1,long,523,265,231,27,0.5342741935483871,0.490374399425293,0.5781739876714812
EUR_NZD,H4,20,150,2,long,434,211,204,19,0.5084337349397591,0.46033427084643774,0.5565331990330804
EUR_NZD,H4,20,150,3,long,337,158,157,22,0.5015873015873016,0.4463708351858234,0.5568037679887797
EUR_NZD,H4,20,150,4,long,240,114,110,16,0.5089285714285714,0.4434600078846842,0.5743971349724586
EUR_NZD,H4,20,200,1,long,201,104,88,9,0.5416666666666666,0.4711872608553339,0.6121460724779993
EUR_NZD,H4,20,200,2,long,186,92,86,8,0.5168539325842697,0.44344156894132286,0.5902662962272165
EUR_NZD,H4,20,200,3,long,158,83,67,8,0.5533333333333333,0.47377317654522644,0.6328934901214402
EUR_NZD,H4,20,200,4,long,122,64,52,6,0.5517241379310345,0.46122160246293153,0.6422266733991374
EUR_NZD,H4,20,250,1,long,71,32,36,3,0.47058823529411764,0.35195156698377034,0.5892249036044649
