tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
813,383,354,76,0.519674355495251,0.48360354859374943,0.5557451623967525,349,152,171,26,0.47058823529411764,0.4161539986453642,0.5250224719428711,EUR_USD,H4,14,100,1,long,1162
674,305,300,69,0.5041322314049587,0.46429092630112906,0.5439735365087883,290,133,141,16,0.4854014598540146,0.4262227348751338,0.5445801848328955,EUR_USD,H4,14,100,2,long,964
496,227,223,46,0.5044444444444445,0.4582486265350466,0.5506402623538423,213,100,102,11,0.49504950495049505,0.4261003253458361,0.563998684555154,EUR_USD,H4,14,100,3,long,709
350,160,153,37,0.5111821086261981,0.4558030879029299,0.5665611293494662,150,69,73,8,0.4859154929577465,0.4037083546765564,0.5681226312389366,EUR_USD,H4,14,100,4,long,500
434,204,191,39,0.5164556962025316,0.46717325695005985,0.5657381354550034,187,85,95,7,0.4722222222222222,0.39929014566125215,0.5451542987831923,EUR_USD,H4,14,150,1,long,621
388,171,178,39,0.4899713467048711,0.4375237023138569,0.5424189910958852,167,75,85,7,0.46875,0.39142566531566536,0.5460743346843346,EUR_USD,H4,14,150,2,long,555
315,141,147,27,0.4895833333333333,0.43184881280924303,0.5473178538574236,136,58,73,5,0.44274809160305345,0.3576882529238897,0.5278079302822172,EUR_USD,H4,14,150,3,long,451
234,106,106,22,0.5,0.43269332366514235,0.5673066763348577,101,43,53,5,0.4479166666666667,0.34843996330856697,0.5473933700247664,EUR_USD,H4,14,150,4,long,335
179,92,73,14,0.5575757575757576,0.48179036602481484,0.6333611491267004,77,35,38,4,0.4794520547945205,0.36484862856667355,0.5940554810223675,EUR_USD,H4,14,200,1,long,256
169,83,70,16,0.5424836601307189,0.4635418662127144,0.6214254540487234,73,33,36,4,0.4782608695652174,0.36039429681531093,0.5961274423151238,EUR_USD,H4,14,200,2,long,242
154,75,65,14,0.5357142857142857,0.4531007275049942,0.6183278439235772,67,26,38,3,0.40625,0.2859225861516275,0.5265774138483725,EUR_USD,H4,14,200,3,long,221
124,62,47,15,0.5688073394495413,0.4758334288826219,0.6617812500164607,54,24,27,3,0.47058823529411764,0.33359841052463896,0.6075780600635963,EUR_USD,H4,14,200,4,long,178
59,26,29,4,0.4727272727272727,0.3407808227374621,0.6046737227170833,26,12,14,0,0.46153846153846156,0.26991411350270844,0.6531628095742147,EUR_USD,H4,14,250,1,long,85
57,26,26,5,0.5,0.3640984519248188,0.6359015480751812,25,13,12,0,0.52,0.32415686277022626,0.7158431372297738,EUR_USD,H4,14,250,2,long,82
53,22,26,5,0.4583333333333333,0.3173745217106679,0.5992921449559987,24,12,11,1,0.5217391304347826,0.3175882379179313,0.7258900229516339,EUR_USD,H4,14,250,3,long,77
49,22,23,4,0.4888888888888889,0.3428351903625469,0.6349425874152308,22,10,11,1,0.47619047619047616,0.26257954568917985,0.6898014066917725,EUR_USD,H4,14,250,4,long,71
764,380,323,61,0.5405405405405406,0.5037008355874928,0.5773802454935884,328,156,144,28,0.52,0.4634649560007247,0.5765350439992754,EUR_USD,H4,14,100,1,short,1092
630,306,272,52,0.5294117647058824,0.488719723183391,0.5701038062283738,271,133,120,18,0.525691699604743,0.464161016994349,0.5872223822151371,EUR_USD,H4,14,100,2,short,901
462,220,207,35,0.5152224824355972,0.4678189427800392,0.5626260220911552,199,98,86,15,0.532608695652174,0.46051594429515674,0.6047014470091912,EUR_USD,H4,14,100,3,short,661
344,161,157,26,0.5062893081761006,0.4513379848338767,0.5612406315183245,148,74,61,13,0.5481481481481482,0.46419515278120094,0.6321011435150954,EUR_USD,H4,14,100,4,short,492
403,191,172,40,0.5261707988980716,0.47480464591608224,0.577536951880061,174,80,76,18,0.5128205128205128,0.4343835148577907,0.5912575107832349,EUR_USD,H4,14,150,1,short,577
365,170,161,34,0.513595166163142,0.459749410098894,0.5674409222273901,157,77,66,14,0.5384615384615384,0.4567526419167397,0.6201704350063372,EUR_USD,H4,14,150,2,short,522
298,136,135,27,0.5018450184501845,0.44231466330344654,0.5613753735969224,129,59,57,13,0.5086206896551724,0.41764349913848897,0.5995978801718558,EUR_USD,H4,14,150,3,short,427
232,107,105,20,0.5047169811320755,0.4374132999989787,0.5720206622651723,100,47,44,9,0.5164835164835165,0.41380744348095166,0.6191595894860814,EUR_USD,H4,14,150,4,short,332
186,87,86,13,0.5028901734104047,0.4283833978826087,0.5773969489382006,80,38,35,7,0.5205479452054794,0.40594451897763245,0.6351513714333263,EUR_USD,H4,14,200,1,short,266
178,83,80,15,0.50920245398773,0.43245593177513725,0.5859489762003228,77,38,32,7,0.5428571428571428,0.4261558146727558,0.6595584710415299,EUR_USD,H4,14,200,2,short,255
156,77,68,11,0.5310344827586206,0.4498068331109518,0.6122621324062895,67,29,29,9,0.5,0.3713196957974719,0.6286803042025281,EUR_USD,H4,14,200,3,short,223
129,67,53,9,0.5583333333333333,0.46948290241668517,0.6471837642499816,56,25,24,7,0.5102040816326531,0.3702332391879001,0.6501749240774061,EUR_USD,H4,14,200,4,short,185
76,37,34,5,0.5211267605633803,0.40492602723739457,0.6373274938893659,33,14,15,4,0.4827586206896552,0.3008854149362746,0.6646318264430358,EUR_USD,H4,14,250,1,short,109
74,36,32,6,0.5294117647058824,0.41077509639553506,0.6480484330162296,32,13,15,4,0.4642857142857143,0.2795561822666026,0.649015246304826,EUR_USD,H4,14,250,2,short,106
67,34,28,5,0.5483870967741935,0.4245111430070425,0.6722630505413445,30,11,15,4,0.4230769230769231,0.23317121377589872,0.6129826323779475,EUR_USD,H4,14,250,3,short,97
55,29,22,4,0.5686274509803921,0.4326987562469371,0.7045561457138472,24,9,12,3,0.42857142857142855,0.21691132368626131,0.6402315334565958,EUR_USD,H4,14,250,4,short,79
730,361,296,73,0.5494672754946728,0.5114214095350538,0.5875131414542918,313,149,144,20,0.5085324232081911,0.4512885486862684,0.565776297730114,EUR_USD,H4,20,100,1,long,1043
583,274,242,67,0.5310077519379846,0.4879486980273403,0.5740668058486288,250,127,106,17,0.5450643776824035,0.48112373709440903,0.6090050182703979,EUR_USD,H4,20,100,2,long,833
422,207,176,39,0.5404699738903395,0.4905586123706983,0.5903813354099806,182,90,82,10,0.5232558139534884,0.44861238496816946,0.5978992429388074,EUR_USD,H4,20,100,3,long,604
301,132,136,33,0.4925373134328358,0.43268095381608757,0.5523936730495841,129,70,53,6,0.5691056910569106,0.48159011435532517,0.6566212677584959,EUR_USD,H4,20,100,4,long,430
368,165,169,34,0.4940119760479042,0.4403926074538143,0.547631344641994,158,70,79,9,0.4697986577181208,0.38966052212495816,0.5499367933112834,EUR_USD,H4,20,150,1,long,526
318,137,148,33,0.4807017543859649,0.4226948188491937,0.5387086899227361,137,67,60,10,0.5275590551181102,0.440730311602448,0.6143877986337724,EUR_USD,H4,20,150,2,long,455
248,108,120,20,0.47368421052631576,0.4088720794538113,0.5384963415988202,107,48,52,7,0.48,0.3820784313851131,0.5779215686148869,EUR_USD,H4,20,150,3,long,355
190,78,92,20,0.4588235294117647,0.3839162706512055,0.5337307881723239,82,39,40,3,0.4936708860759494,0.38342110554832587,0.6039206666035729,EUR_USD,H4,20,150,4,long,272
158,74,77,7,0.4900662251655629,0.410330697451181,0.5698017528799448,68,29,35,4,0.453125,0.331164518159121,0.575085481840879,EUR_USD,H4,20,200,1,long,226
144,64,68,12,0.48484848484848486,0.39958960590133724,0.5701073637956324,63,29,30,4,0.4915254237288136,0.3639586182150988,0.6190922292425284,EUR_USD,H4,20,200,2,long,207
127,59,59,9,0.5,0.40978368744596433,0.5902163125540357,55,21,30,4,0.4117647058823529,0.2766909170808409,0.5468384946838649,EUR_USD,H4,20,200,3,long,182
106,49,47,10,0.5104166666666666,0.4104175437683141,0.6104157895650192,46,20,23,3,0.46511627906976744,0.3160318440504992,0.6142007140890356,EUR_USD,H4,20,200,4,long,152
56,26,27,3,0.49056603773584906,0.35597664827997205,0.6251554271917261,24,10,14,0,0.4166666666666667,0.21942292762131047,0.6139104057120229,EUR_USD,H4,20,250,1,long,80
53,26,22,5,0.5416666666666666,0.4007078550440012,0.6826254782893321,23,10,13,0,0.43478260869565216,0.23218421697992483,0.6373810004113795,EUR_USD,H4,20,250,2,long,76
51,24,23,4,0.5106382978723404,0.367722965614364,0.6535536301303168,22,6,15,1,0.2857142857142857,0.09249592909842652,0.4789326423301449,EUR_USD,H4,20,250,3,long,73
46,21,21,4,0.5,0.3487827170371499,0.6512172829628501,21,8,12,1,0.4,0.1852927574579749,0.6147072425420251,EUR_USD,H4,20,250,4,long,67
695,349,292,54,0.5444617784711389,0.5059074479422891,0.5830161089999886,299,151,126,22,0.5451263537906137,0.48648416605276085,0.6037685415284665,EUR_USD,H4,20,100,1,short,994
569,280,246,43,0.532319391634981,0.4896787212090403,0.5749600620609217,244,127,99,18,0.5619469026548672,0.49726051927095527,0.6266332860387792,EUR_USD,H4,20,100,2,short,813
421,201,188,32,0.5167095115681234,0.46704929345291,0.5663697296833368,181,91,76,14,0.5449101796407185,0.4693820279372304,0.6204383313442067,EUR_USD,H4,20,100,3,short,602
312,147,146,19,0.5017064846416383,0.4444546067817495,0.558958362501527,135,64,59,12,0.5203252032520326,0.43203461772095186,0.6086157887831133,EUR_USD,H4,20,100,4,short,447
375,178,163,34,0.5219941348973607,0.4689755287224646,0.5750127410722568,161,80,67,14,0.54421768707483,0.4637053442982085,0.6247300298514515,EUR_USD,H4,20,150,1,short,536
329,155,149,25,0.5098684210526315,0.4536725148123099,0.5660643272929531,142,71,57,14,0.5546875,0.468586594451456,0.640788405548544,EUR_USD,H4,20,150,2,short,471
265,125,121,19,0.508130081300813,0.4456558239333179,0.5706043386683083,114,54,48,12,0.5294117647058824,0.4325453306578271,0.6262781987539376,EUR_USD,H4,20,150,3,short,379
205,94,95,16,0.4973544973544973,0.4260709843466223,0.5686380103623724,88,41,37,10,0.5256410256410257,0.4148238805019678,0.6364581707800835,EUR_USD,H4,20,150,4,short,293
171,84,68,19,0.5526315789473685,0.47358468876779053,0.6316784691269464,74,34,30,10,0.53125,0.40898949192017275,0.6535105080798272,EUR_USD,H4,20,200,1,short,245
160,81,64,15,0.5586206896551724,0.47779739229682905,0.6394439870135158,69,32,27,10,0.5423728813559322,0.41524672242839017,0.6694990402834742,EUR_USD,H4,20,200,2,short,229
142,74,54,14,0.578125,0.492568333180256,0.663681666819744,61,26,27,8,0.49056603773584906,0.35597664827997205,0.6251554271917261,EUR_USD,H4,20,200,3,short,203
116,56,47,13,0.5436893203883495,0.4474963852078534,0.6398822555688456,50,21,22,7,0.4883720930232558,0.33896391292128136,0.6377802731252302,EUR_USD,H4,20,200,4,short,166
69,35,28,6,0.5555555555555556,0.43285167857274875,0.6782594325383624,30,9,17,4,0.34615384615384615,0.16328414093967988,0.5290235513680124,EUR_USD,H4,20,250,1,short,99
67,35,27,5,0.5645161290322581,0.4410964418385094,0.6879358162260069,29,8,17,4,0.32,0.1371413485776514,0.5028586514223486,EUR_USD,H4,20,250,2,short,96
61,31,24,6,0.5636363636363636,0.4325678106200809,0.6947049166526463,27,8,16,3,0.3333333333333333,0.14473224539805557,0.521934421268611,EUR_USD,H4,20,250,3,short,88
52,26,21,5,0.5531914893617021,0.41105499305058923,0.6953279856728151,23,7,13,3,0.35,0.14095885572452488,0.559041144275475,EUR_USD,H4,20,250,4,short,75
669,330,273,66,0.5472636815920398,0.507533697002111,0.5869936661819685,288,135,137,16,0.4963235294117647,0.4369039076260281,0.5557431511975013,EUR_USD,H4,30,100,1,long,957
517,241,215,61,0.5285087719298246,0.48269072648975536,0.5743268173698939,222,104,107,11,0.4928909952606635,0.4254318324894799,0.5603501580318471,EUR_USD,H4,30,100,2,long,739
385,187,159,39,0.5404624277456648,0.4879500977451621,0.5929747577461674,165,84,75,6,0.5283018867924528,0.4507074367093389,0.6058963368755668,EUR_USD,H4,30,100,3,long,550
278,127,118,33,0.5183673469387755,0.45579970191291863,0.5809349919646324,120,59,56,5,0.5130434782608696,0.42168910759082756,0.6043978489309116,EUR_USD,H4,30,100,4,long,398
331,150,158,23,0.487012987012987,0.4311911441847599,0.5428348298412141,143,66,64,13,0.5076923076923077,0.42175079419931855,0.5936338211852968,EUR_USD,H4,30,150,1,long,474
271,121,123,27,0.4959016393442623,0.43316567578010573,0.5586376029084189,117,51,57,9,0.4722222222222222,0.3780673162472351,0.5663771281972093,EUR_USD,H4,30,150,2,long,388
223,99,104,20,0.4876847290640394,0.4189230803317617,0.5564463777963171,96,44,47,5,0.4835164835164835,0.3808404105139186,0.5861925565190484,EUR_USD,H4,30,150,3,long,319
170,73,78,19,0.48344370860927155,0.40373617300658754,0.5631512442119555,74,32,37,5,0.463768115942029,0.34610013907497855,0.5814360928090794,EUR_USD,H4,30,150,4,long,244
135,54,72,9,0.42857142857142855,0.34216155259265707,0.5149813045502,58,20,32,6,0.38461538461538464,0.2523820217044787,0.5168487475262906,EUR_USD,H4,30,200,1,long,193
118,48,59,11,0.4485981308411215,0.35435992062688537,0.5428363410553576,51,16,30,5,0.34782608695652173,0.21018758329991247,0.48546459061313096,EUR_USD,H4,30,200,2,long,169
102,46,47,9,0.4946236559139785,0.3930082647410006,0.5962390470869564,44,15,26,3,0.36585365853658536,0.21841458617183335,0.5132927309013373,EUR_USD,H4,30,200,3,long,146
82,35,38,9,0.4794520547945205,0.36484862856667355,0.5940554810223675,36,13,20,3,0.3939393939393939,0.22722548461529885,0.5606533032634891,EUR_USD,H4,30,200,4,long,118
58,26,29,3,0.4727272727272727,0.3407808227374621,0.6046737227170833,26,7,17,2,0.2916666666666667,0.1098169245615328,0.47351640877180057,EUR_USD,H4,30,250,1,long,84
55,24,25,6,0.4897959183673469,0.34982507592259393,0.6297667608120999,24,6,16,2,0.2727272727272727,0.0866224332691812,0.45883211218536424,EUR_USD,H4,30,250,2,long,79
51,25,22,4,0.5319148936170213,0.38925870088730413,0.6745710863467385,23,7,15,1,0.3181818181818182,0.12354871828290975,0.5128149180807267,EUR_USD,H4,30,250,3,long,74
44,22,19,3,0.5365853658536586,0.38394534131975266,0.6892253903875645,19,6,11,2,0.35294117647058826,0.12576925204214065,0.5801131008990359,EUR_USD,H4,30,250,4,long,63
639,324,263,52,0.5519591141396933,0.5117291821079889,0.5921890461713978,274,144,108,22,0.5714285714285714,0.5103275621624935,0.6325295806946493,EUR_USD,H4,30,100,1,short,913
495,251,207,37,0.5480349344978166,0.5024543502298354,0.5936155187657978,213,108,87,18,0.5538461538461539,0.4840750396579965,0.6236172680343113,EUR_USD,H4,30,100,2,short,708
361,176,163,22,0.5191740412979351,0.46598689857085507,0.5723611840250151,155,80,62,13,0.5633802816901409,0.4818039085100671,0.6449566548702146,EUR_USD,H4,30,100,3,short,516
249,122,111,16,0.5236051502145923,0.4594748025175895,0.5877354979115951,107,51,46,10,0.5257731958762887,0.42640155210075525,0.6251448396518221,EUR_USD,H4,30,100,4,short,356
350,181,137,32,0.5691823899371069,0.5147553190547242,0.6236094608194896,150,73,65,12,0.5289855072463768,0.44570266271076475,0.6122683517819889,EUR_USD,H4,30,150,1,short,500
286,154,111,21,0.5811320754716981,0.5217289753796709,0.6405351755637253,123,61,50,12,0.5495495495495496,0.45698993809975214,0.642109160999347,EUR_USD,H4,30,150,2,short,409
225,120,94,11,0.5607476635514018,0.49425251491145894,0.6272428121913447,97,48,42,7,0.5333333333333333,0.4302620766677756,0.636404589998891,EUR_USD,H4,30,150,3,short,322
165,91,67,7,0.5759493670886076,0.49888944981709604,0.6530092843601191,72,33,33,6,0.5,0.37937033884025395,0.620629661159746,EUR_USD,H4,30,150,4,short,237
145,70,56,19,0.5555555555555556,0.46879081206313294,0.6423202990479783,63,25,29,9,0.46296296296296297,0.32996823210794796,0.595957693817978,EUR_USD,H4,30,200,1,short,208
126,63,52,11,0.5478260869565217,0.4568596346871211,0.6387925392259223,55,25,23,7,0.5208333333333334,0.3795053578878522,0.6621613087788145,EUR_USD,H4,30,200,2,short,181
103,49,47,7,0.5104166666666666,0.4104175437683141,0.6104157895650192,45,18,22,5,0.45,0.2958250993189877,0.6041749006810123,EUR_USD,H4,30,200,3,short,148
81,39,38,4,0.5064935064935064,0.3948215601896798,0.6181654527973331,36,13,19,4,0.40625,0.23608133941035148,0.5764186605896485,EUR_USD,H4,30,200,4,short,117
56,28,21,7,0.5714285714285714,0.4328645068230612,0.7099926360340816,24,6,16,2,0.2727272727272727,0.0866224332691812,0.45883211218536424,EUR_USD,H4,30,250,1,short,80
53,26,21,6,0.5531914893617021,0.41105499305058923,0.6953279856728151,23,7,13,3,0.35,0.14095885572452488,0.559041144275475,EUR_USD,H4,30,250,2,short,76
46,23,19,4,0.5476190476190477,0.3970891195008849,0.6981489757372105,20,6,12,2,0.3333333333333333,0.11555555555555552,0.5511111111111111,EUR_USD,H4,30,250,3,short,66
38,19,16,3,0.5428571428571428,0.3778165417918292,0.7078977439224564,17,4,11,2,0.26666666666666666,0.0428741701850342,0.4904591631482991,EUR_USD,H4,30,250,4,short,55
653,331,264,58,0.5563025210084034,0.5163819648500855,0.5962230771667213,280,128,134,18,0.48854961832061067,0.42802089436341934,0.549078342277802,EUR_USD,H4,40,100,1,long,933
487,230,202,55,0.5324074074074074,0.4853562778650068,0.5794585369498081,209,98,102,9,0.49,0.42071739612283615,0.5592826038771639,EUR_USD,H4,40,100,2,long,696
353,169,149,35,0.5314465408805031,0.4765996671444688,0.5862934146165375,152,74,74,4,0.5,0.41944449622037494,0.5805555037796251,EUR_USD,H4,40,100,3,long,505
240,110,103,27,0.5164319248826291,0.4493197023974264,0.5835441473678319,104,53,47,4,0.53,0.4321765590464126,0.6278234409535874,EUR_USD,H4,40,100,4,long,344
311,148,142,21,0.5103448275862069,0.4528095643537138,0.5678800908187001,134,59,63,12,0.48360655737704916,0.3949292278884643,0.572283886865634,EUR_USD,H4,40,150,1,long,445
249,117,108,24,0.52,0.4547189542567421,0.5852810457432579,108,47,54,7,0.46534653465346537,0.36806737292309427,0.5626256963838364,EUR_USD,H4,40,150,2,long,357
191,92,81,18,0.5317919075144508,0.4574346540629529,0.6061491609659487,82,38,41,3,0.4810126582278481,0.37083357330257427,0.591191743153122,EUR_USD,H4,40,150,3,long,273
139,68,57,14,0.544,0.4566861906729526,0.6313138093270475,60,27,30,3,0.47368421052631576,0.3440599483813068,0.6033084726713247,EUR_USD,H4,40,150,4,long,199
108,48,52,8,0.48,0.3820784313851131,0.5779215686148869,47,20,21,6,0.4878048780487805,0.33480012175345375,0.6408096343441072,EUR_USD,H4,40,200,1,long,155
92,41,42,9,0.4939759036144578,0.38641473640757207,0.6015370708213436,40,19,18,3,0.5135135135135135,0.3524613592923218,0.6745656677347052,EUR_USD,H4,40,200,2,long,132
81,37,36,8,0.5068493150684932,0.3921597532206488,0.6215388769163376,35,16,18,1,0.47058823529411764,0.3028106499748662,0.6383658206133691,EUR_USD,H4,40,200,3,long,116
62,29,27,6,0.5178571428571429,0.38698268010752934,0.6487316056067565,28,9,16,3,0.36,0.17184,0.54816,EUR_USD,H4,40,200,4,long,90
37,18,14,5,0.5625,0.3906176137950721,0.7343823862049279,16,6,8,2,0.42857142857142855,0.16934180063511417,0.6878010565077429,EUR_USD,H4,40,250,1,long,53
34,18,12,4,0.6,0.4246922705640165,0.7753077294359835,15,5,9,1,0.35714285714285715,0.1061448491826345,0.6081408651030797,EUR_USD,H4,40,250,2,long,49
30,14,12,4,0.5384615384615384,0.3468371904257853,0.7300858864972916,14,7,7,0,0.5,0.2380839829258241,0.7619160170741759,EUR_USD,H4,40,250,3,long,44
25,14,9,2,0.6086956521739131,0.4092385110469433,0.8081527933008829,12,5,6,1,0.45454545454545453,0.1602878664116818,0.7488030426792273,EUR_USD,H4,40,250,4,long,37
620,322,249,49,0.563922942206655,0.523247758939335,0.604598125473975,266,135,109,22,0.5532786885245902,0.4908978131125297,0.6156595639366506,EUR_USD,H4,40,100,1,short,886
461,236,196,29,0.5462962962962963,0.4993485781830455,0.593244014409547,198,97,81,20,0.5449438202247191,0.47178706334648557,0.6181005771029526,EUR_USD,H4,40,100,2,short,659
329,162,145,22,0.5276872964169381,0.4718415607280747,0.5835330321058015,141,66,61,14,0.5196850393700787,0.4327915224447998,0.6065785562953576,EUR_USD,H4,40,100,3,short,470
228,115,98,15,0.539906103286385,0.47297181895563023,0.6068403876171398,99,38,50,11,0.4318181818181818,0.32832568525694394,0.5353106783794197,EUR_USD,H4,40,100,4,short,327
325,171,130,24,0.5681063122923588,0.5121465244484549,0.6240661001362626,140,67,59,14,0.5317460317460317,0.444616844908884,0.6188752185831795,EUR_USD,H4,40,150,1,short,465
261,143,103,15,0.5813008130081301,0.5196498248764503,0.6429518011398099,112,55,47,10,0.5392156862745098,0.4424801402388179,0.6359512323102017,EUR_USD,H4,40,150,2,short,373
196,103,82,11,0.5567567567567567,0.48517142907268207,0.6283420844408314,84,40,38,6,0.5128205128205128,0.40189384650980037,0.6237471791312251,EUR_USD,H4,40,150,3,short,280
145,82,57,6,0.5899280575539568,0.5081610272307365,0.6716950878771771,63,27,31,5,0.46551724137931033,0.3371433192881881,0.5938911634704326,EUR_USD,H4,40,150,4,short,208
137,71,57,9,0.5546875,0.468586594451456,0.640788405548544,59,20,30,9,0.4,0.2642072166866001,0.5357927833134,EUR_USD,H4,40,200,1,short,196
116,64,48,4,0.5714285714285714,0.4797770575294546,0.6630800853276881,51,20,25,6,0.4444444444444444,0.2992592592592592,0.5896296296296296,EUR_USD,H4,40,200,2,short,167
92,49,40,3,0.550561797752809,0.44721450676772184,0.6539090887378961,40,16,20,4,0.4444444444444444,0.2821224727444597,0.6067664161444292,EUR_USD,H4,40,200,3,short,132
72,41,29,2,0.5857142857142857,0.470315845516855,0.7011127259117165,32,12,17,3,0.41379310344827586,0.2345369147912597,0.593049292105292,EUR_USD,H4,40,200,4,short,104
53,24,25,4,0.4897959183673469,0.34982507592259393,0.6297667608120999,24,6,15,3,0.2857142857142857,0.09249592909842652,0.4789326423301449,EUR_USD,H4,40,250,1,short,77
46,21,23,2,0.4772727272727273,0.32968487189042084,0.6248605826550337,20,5,12,3,0.29411764705882354,0.07751771578937186,0.5107175783282752,EUR_USD,H4,40,250,2,short,66
37,17,18,2,0.4857142857142857,0.3201316779319464,0.651296893496625,16,4,9,3,0.3076923076923077,0.05679714201505026,0.5585874733695652,EUR_USD,H4,40,250,3,short,53
33,14,18,1,0.4375,0.2656176137950721,0.6093823862049279,15,3,9,3,0.25,0.0050000000000000044,0.495,EUR_USD,H4,40,250,4,short,48
791,370,403,18,0.47865459249676584,0.4434385770597654,0.5138706079337663,340,161,163,16,0.49691358024691357,0.4424701730864786,0.5513569874073485,GBP_USD,H4,14,100,1,long,1131
648,304,329,15,0.4802527646129542,0.4413316519607969,0.5191738772651114,279,129,141,9,0.4777777777777778,0.41819581078240287,0.5373597447731527,GBP_USD,H4,14,100,2,long,927
480,228,239,13,0.48822269807280516,0.4428862883560627,0.5335591077895476,207,100,96,11,0.5102040816326531,0.4402186604102766,0.5801895028550296,GBP_USD,H4,14,100,3,long,687
340,156,173,11,0.47416413373860183,0.42020716104653,0.5281211064306737,147,73,67,7,0.5214285714285715,0.4386795533075085,0.6041775895496344,GBP_USD,H4,14,100,4,long,487
417,203,207,7,0.4951219512195122,0.44672550436985514,0.5435183980691692,180,86,84,10,0.5058823529411764,0.4307249857759935,0.5810397201063594,GBP_USD,H4,14,150,1,long,597
369,175,183,11,0.4888268156424581,0.43704513992741933,0.5406084913574969,159,78,75,6,0.5098039215686274,0.43059084920878093,0.5890169939284738,GBP_USD,H4,14,150,2,long,528
301,145,148,8,0.4948805460750853,0.4376313358702016,0.552129756279969,130,63,61,6,0.5080645161290323,0.42006936614870805,0.5960596661093565,GBP_USD,H4,14,150,3,long,431
223,100,116,7,0.46296296296296297,0.39646559753545546,0.5294603283904704,96,49,44,3,0.5268817204301075,0.42540742915093477,0.6283560117092802,GBP_USD,H4,14,150,4,long,319
182,89,88,5,0.5028248587570622,0.4291647236311985,0.5764849938829258,79,38,38,3,0.5,0.38758629040342474,0.6124137095965753,GBP_USD,H4,14,200,1,long,261
175,86,82,7,0.5119047619047619,0.4363175544823023,0.5874919693272215,75,42,31,2,0.5753424657534246,0.461951808327356,0.6887331231794933,GBP_USD,H4,14,200,2,long,250
155,75,75,5,0.5,0.41998333506908286,0.5800166649309172,67,37,28,2,0.5692307692307692,0.4488475607394533,0.6896139777220851,GBP_USD,H4,14,200,3,long,222
121,55,62,4,0.4700854700854701,0.3796467373438538,0.5605242028270864,52,32,20,0,0.6153846153846154,0.4831512524737095,0.7476179782955213,GBP_USD,H4,14,200,4,long,173
68,28,40,0,0.4117647058823529,0.2947873733948295,0.5287420383698763,30,14,15,1,0.4827586206896552,0.3008854149362746,0.6646318264430358,GBP_USD,H4,14,250,1,long,98
66,30,34,2,0.46875,0.34648949192017275,0.5910105080798272,29,14,15,0,0.4827586206896552,0.3008854149362746,0.6646318264430358,GBP_USD,H4,14,250,2,long,95
60,27,32,1,0.4576271186440678,0.33050095971652577,0.5847532775716098,26,13,13,0,0.5,0.30780618756457967,0.6921938124354203,GBP_USD,H4,14,250,3,long,86
50,24,25,1,0.4897959183673469,0.34982507592259393,0.6297667608120999,22,13,9,0,0.5909090909090909,0.38545491113906605,0.7963632706791158,GBP_USD,H4,14,250,4,long,72
805,387,398,20,0.4929936305732484,0.4580193648951654,0.5279678962513314,345,151,160,34,0.4855305466237942,0.4299831188684018,0.5410779743791866,GBP_USD,H4,14,100,1,short,1150
655,324,317,14,0.5054602184087363,0.4667548537663743,0.5441655830510983,282,124,136,22,0.47692307692307695,0.4162108244049392,0.5376353294412147,GBP_USD,H4,14,100,2,short,937
468,232,224,12,0.5087719298245614,0.4628862881898078,0.554657571459315,201,94,94,13,0.5,0.4285261541660317,0.5714738458339683,GBP_USD,H4,14,100,3,short,669
345,178,159,8,0.5281899109792285,0.4748908223065432,0.5814889996519138,148,72,69,7,0.5106382978723404,0.42812609232187293,0.5931505034228078,GBP_USD,H4,14,100,4,short,493
415,209,198,8,0.5135135135135135,0.46495446194713663,0.5620725650798903,179,84,88,7,0.4883720930232558,0.4136680029722686,0.563076183074243,GBP_USD,H4,14,150,1,short,594
371,191,172,8,0.5261707988980716,0.47480464591608224,0.577536951880061,160,77,79,4,0.4935897435897436,0.41513339678045924,0.572046090399028,GBP_USD,H4,14,150,2,short,531
299,152,139,8,0.5223367697594502,0.46494550680195723,0.5797280327169432,129,68,56,5,0.5483870967741935,0.4607935698394898,0.6359806237088972,GBP_USD,H4,14,150,3,short,428
231,120,105,6,0.5333333333333333,0.4681453468615384,0.5985213198051282,100,53,46,1,0.5353535353535354,0.43710634710117363,0.633600723605897,GBP_USD,H4,14,150,4,short,331
178,89,88,1,0.5028248587570622,0.4291647236311985,0.5764849938829258,77,35,37,5,0.4861111111111111,0.37066157002778255,0.6015606521944397,GBP_USD,H4,14,200,1,short,255
169,86,81,2,0.5149700598802395,0.43916938022300533,0.5907707395374736,73,33,36,4,0.4782608695652174,0.36039429681531093,0.5961274423151238,GBP_USD,H4,14,200,2,short,242
149,74,72,3,0.5068493150684932,0.42575154815456845,0.5879470819824179,64,35,25,4,0.5833333333333334,0.45858543941509106,0.7080812272515757,GBP_USD,H4,14,200,3,short,213
120,62,56,2,0.5254237288135594,0.4353241172516714,0.6155233403754473,52,28,23,1,0.5490196078431373,0.4124532456780719,0.6855859700082028,GBP_USD,H4,14,200,4,short,172
65,28,37,0,0.4307692307692308,0.3103860222779149,0.5511524392605467,28,13,13,2,0.5,0.30780618756457967,0.6921938124354203,GBP_USD,H4,14,250,1,short,93
