cell,direction,level,pair_or_POOLED,regime_bucket,regime,half,n,mean_R,NW_SE,NW_CI_low
cci,short,pooled,POOLED,ATR_mid_33_67,mid,h2,3001,-0.0244204686237606,0.029706654273215533,-0.08264551099926304
ema,long,pair,AUD_CAD,ATR_high_67_100,high,full,132,0.11644001846420256,0.08054300019751871,-0.04142426192293412
ema,long,pair,AUD_CAD,ATR_low_0_33,low,full,84,-0.14065765481965467,0.07603982771092152,-0.28969571713306086
ema,long,pair,AUD_CAD,ATR_mid_33_67,mid,full,73,0.1256736824208329,0.0589332317286626,0.01016454823265421
ema,long,pair,AUD_CAD,ATR_high_67_100,high,h1,67,0.07697065095130748,0.06416885090535417,-0.04880029682318668
ema,long,pair,AUD_CAD,ATR_low_0_33,low,h1,40,-0.054374894319439135,0.0637856243103791,-0.17939471796778217
ema,long,pair,AUD_CAD,ATR_mid_33_67,mid,h1,38,0.1850778043231101,0.18389667086215475,-0.1753596705667132
ema,long,pair,AUD_CAD,ATR_high_67_100,high,h2,65,0.1571238280544175,0.16050765279365792,-0.15747117142115202
ema,long,pair,AUD_CAD,ATR_low_0_33,low,h2,44,-0.21909652800166884,0.2076431971371124,-0.6260771943904091
ema,long,pair,AUD_CAD,ATR_mid_33_67,mid,h2,35,0.06117777864121765,0.04900050913696479,-0.034863219267233334
ema,long,pair,AUD_JPY,ATR_high_67_100,high,full,159,-0.08176100628930817,0.07248601429282071,-0.2238335943032368
ema,long,pair,AUD_JPY,ATR_low_0_33,low,full,68,-0.07183105598351783,0.08459677371978556,-0.23764073247429754
ema,long,pair,AUD_JPY,ATR_mid_33_67,mid,full,87,-0.034482758620689655,0.1057802624798801,-0.24181207308125463
ema,long,pair,AUD_JPY,ATR_high_67_100,high,h1,77,-0.09090909090909091,0.11646069729788466,-0.31917205761294487
ema,long,pair,AUD_JPY,ATR_low_0_33,low,h1,35,-0.02857142857142857,0.13995179749705702,-0.30287695166566037
ema,long,pair,AUD_JPY,ATR_mid_33_67,mid,h1,42,-0.19047619047619047,0.1366311159031749,-0.45827317764641323
ema,long,pair,AUD_JPY,ATR_high_67_100,high,h2,82,-0.07317073170731707,0.07693577497284441,-0.2239648506540921
ema,long,pair,AUD_JPY,ATR_low_0_33,low,h2,33,-0.11771247899633976,0.20420102277407626,-0.5179464836335292
ema,long,pair,AUD_JPY,ATR_mid_33_67,mid,h2,45,0.1111111111111111,0.06561276401437068,-0.017489906357055413
ema,long,pair,CAD_CHF,ATR_high_67_100,high,full,136,-0.08982828717412737,0.03890369290464189,-0.16607952526722547
ema,long,pair,CAD_CHF,ATR_low_0_33,low,full,70,-0.007280007633004128,0.06479411710725348,-0.13427647716322094
ema,long,pair,CAD_CHF,ATR_mid_33_67,mid,full,110,-0.054508099588859764,0.059782928515271665,-0.17168263947879223
ema,long,pair,CAD_CHF,ATR_high_67_100,high,h1,76,-0.05548219810107004,0.0654488678750759,-0.18376197913621878
ema,long,pair,CAD_CHF,ATR_low_0_33,low,h1,25,0.03225474327369838,0.1279902958848962,-0.21860623666069817
ema,long,pair,CAD_CHF,ATR_mid_33_67,mid,h1,59,-0.004062808316212584,0.04882602399685342,-0.09976181535004529
ema,long,pair,CAD_CHF,ATR_high_67_100,high,h2,60,-0.13333333333333333,0.041221074157916975,-0.2141266386828506
ema,long,pair,CAD_CHF,ATR_low_0_33,low,h2,45,-0.029243758136727745,0.10007854784084094,-0.225397711904776
ema,long,pair,CAD_CHF,ATR_mid_33_67,mid,h2,51,-0.11286637772780454,0.11284506522544648,-0.33404270556967963
ema,long,pair,CAD_JPY,ATR_high_67_100,high,full,158,0.08217484494415578,0.07084093479153859,-0.05667338724725987
ema,long,pair,CAD_JPY,ATR_low_0_33,low,full,75,0.16017915236501495,0.06781792315593013,0.027256022979391892
ema,long,pair,CAD_JPY,ATR_mid_33_67,mid,full,108,0.014738983757975008,0.05842105319390846,-0.09976628050208557
ema,long,pair,CAD_JPY,ATR_high_67_100,high,h1,70,-0.05714285714285714,0.05980532070677056,-0.17436128572812745
ema,long,pair,CAD_JPY,ATR_low_0_33,low,h1,50,0.2602687285475225,0.05728775827507039,0.1479847223283845
ema,long,pair,CAD_JPY,ATR_mid_33_67,mid,h1,65,-0.015384615384615385,0.05794129249147023,-0.12894954866789704
ema,long,pair,CAD_JPY,ATR_high_67_100,high,h2,88,0.1929957443315524,0.04400607150549514,0.10674384418078192
ema,long,pair,CAD_JPY,ATR_low_0_33,low,h2,25,-0.04,0.2557198467072903,-0.541210899546289
ema,long,pair,CAD_JPY,ATR_mid_33_67,mid,h2,43,0.06027465688049537,0.15214014685040933,-0.23792003094630693
ema,long,pair,CHF_JPY,ATR_high_67_100,high,full,109,0.1106000577524517,0.05256220846426929,0.00757812916248389
ema,long,pair,CHF_JPY,ATR_low_0_33,low,full,63,0.15821920227217753,0.04279272651835302,0.0743454582962056
ema,long,pair,CHF_JPY,ATR_mid_33_67,mid,full,80,0.30189625953757193,0.05728300874694239,0.18962156239356484
ema,long,pair,CHF_JPY,ATR_high_67_100,high,h1,50,0.07013599355619092,0.09689467959734215,-0.11977757845459967
ema,long,pair,CHF_JPY,ATR_low_0_33,low,h1,41,0.24447097662068165,0.08367296914875719,0.08047195708911756
ema,long,pair,CHF_JPY,ATR_mid_33_67,mid,h1,43,0.31181625867020163,0.12235473993835468,0.07200096839102646
ema,long,pair,CHF_JPY,ATR_high_67_100,high,h2,59,0.14489163757979134,0.07185416228668556,0.0040574794978876505
ema,long,pair,CHF_JPY,ATR_low_0_33,low,h2,22,-0.0025227408318528877,0.07164306260730094,-0.14294314354216273
ema,long,pair,CHF_JPY,ATR_mid_33_67,mid,h2,37,0.2903676118969483,0.1133081375934536,0.06828366221377927
ema,long,pair,EUR_CAD,ATR_high_67_100,high,full,146,0.02058256541406758,0.06221756722365212,-0.10136386634429057
ema,long,pair,EUR_CAD,ATR_low_0_33,low,full,83,0.1936700042741492,0.05197278880535349,0.09180333821565637
ema,long,pair,EUR_CAD,ATR_mid_33_67,mid,full,98,0.22274321190990204,0.060588349359201085,0.10399004716586792
ema,long,pair,EUR_CAD,ATR_high_67_100,high,h1,58,0.20682011286590074,0.0413580001825266,0.1257584325081486
ema,long,pair,EUR_CAD,ATR_low_0_33,low,h1,52,0.2731052479842445,0.1125860303936603,0.05243662841267033
ema,long,pair,EUR_CAD,ATR_mid_33_67,mid,h1,44,0.2720375671585923,0.05182785606165651,0.1704549692777455
ema,long,pair,EUR_CAD,ATR_high_67_100,high,h2,88,-0.10216490904282245,0.06581747282454913,-0.23116715577893876
ema,long,pair,EUR_CAD,ATR_low_0_33,low,h2,31,0.06042378901850538,0.0851975660194059,-0.10656344037953018
ema,long,pair,EUR_CAD,ATR_mid_33_67,mid,h2,54,0.18257744096652473,0.1433432734163581,-0.09837537492953718
ema,long,pair,EUR_CHF,ATR_high_67_100,high,full,131,-0.07133177736626116,0.07015831585132705,-0.2088420764348622
ema,long,pair,EUR_CHF,ATR_low_0_33,low,full,66,-0.08445396562821031,0.09551420683875665,-0.27166181103217335
ema,long,pair,EUR_CHF,ATR_mid_33_67,mid,full,76,-0.06861171030313143,0.03487150409208074,-0.13695985832360968
ema,long,pair,EUR_CHF,ATR_high_67_100,high,h1,54,0.0685623538366612,0.07899436012043938,-0.08626659199939998
ema,long,pair,EUR_CHF,ATR_low_0_33,low,h1,37,-0.22939587689959823,0.08748414311690964,-0.40086479740874115
ema,long,pair,EUR_CHF,ATR_mid_33_67,mid,h1,25,0.04906065409212914,0.09753670228452475,-0.14211128238553936
ema,long,pair,EUR_CHF,ATR_high_67_100,high,h2,77,-0.16943934989818074,0.11129307890000194,-0.3875737845421845
ema,long,pair,EUR_CHF,ATR_low_0_33,low,h2,29,0.10047192116631909,0.06896993979388405,-0.034709160829693636
ema,long,pair,EUR_CHF,ATR_mid_33_67,mid,h2,51,-0.1262942418694356,0.044001605419435395,-0.21253738849152898
ema,long,pair,EUR_GBP,ATR_high_67_100,high,full,114,0.058069810504038005,0.1151098492436524,-0.1675454940135207
ema,long,pair,EUR_GBP,ATR_low_0_33,low,full,98,0.09734351090119985,0.12542820810316782,-0.14849577698100908
ema,long,pair,EUR_GBP,ATR_mid_33_67,mid,full,96,0.22373375797252404,0.050982654821343516,0.12380775452269074
ema,long,pair,EUR_GBP,ATR_high_67_100,high,h1,65,-0.06806758291437805,0.10206423417505026,-0.2681134818974765
ema,long,pair,EUR_GBP,ATR_low_0_33,low,h1,41,-0.1282134257394642,0.07240394006095013,-0.2701251482589265
ema,long,pair,EUR_GBP,ATR_mid_33_67,mid,h1,40,0.38784898547166524,0.08049436976799067,0.23008002072640354
ema,long,pair,EUR_GBP,ATR_high_67_100,high,h2,49,0.22539492422234503,0.06906478979915505,0.09002793621600114
ema,long,pair,EUR_GBP,ATR_low_0_33,low,h2,57,0.2595862197129056,0.11196855738205112,0.040127847244085385
ema,long,pair,EUR_GBP,ATR_mid_33_67,mid,h2,56,0.10650859547313736,0.03718060341989326,0.03363461277014658
ema,long,pair,EUR_NOK,ATR_high_67_100,high,full,98,-0.12511838311621662,0.08013017540018479,-0.2821735269005788
ema,long,pair,EUR_NOK,ATR_low_0_33,low,full,92,0.13951376548420294,0.045644619128005715,0.05005031199331174
ema,long,pair,EUR_NOK,ATR_mid_33_67,mid,full,80,0.14388939032334988,0.05891354646965841,0.028418839242819405
ema,long,pair,EUR_NOK,ATR_high_67_100,high,h1,41,0.056409936513394494,0.11892338645220042,-0.17667990093291833
ema,long,pair,EUR_NOK,ATR_low_0_33,low,h1,43,0.0891922424313179,0.06671698356804642,-0.041573045362053085
ema,long,pair,EUR_NOK,ATR_mid_33_67,mid,h1,40,0.03527179192664318,0.0453161657114487,-0.05354789286779626
ema,long,pair,EUR_NOK,ATR_high_67_100,high,h2,57,-0.2556913849550597,0.0428456790977057,-0.3396689159865629
ema,long,pair,EUR_NOK,ATR_low_0_33,low,h2,49,0.1836734693877551,0.09702055216730333,-0.006486812860159424
ema,long,pair,EUR_NOK,ATR_mid_33_67,mid,h2,40,0.25250698872005656,0.08469536710395656,0.08650406919630171
ema,long,pair,EUR_USD,ATR_high_67_100,high,full,143,-0.07118356618688358,0.07242808647183532,-0.2131426156716808
ema,long,pair,EUR_USD,ATR_low_0_33,low,full,133,0.04771099684305503,0.05206126161344031,-0.05432907591928798
ema,long,pair,EUR_USD,ATR_mid_33_67,mid,full,112,0.11776403742938023,0.0473334305666391,0.02499051351876759
ema,long,pair,EUR_USD,ATR_high_67_100,high,h1,65,0.07284643370623271,0.03681705628137785,0.0006850033947321255
ema,long,pair,EUR_USD,ATR_low_0_33,low,h1,75,0.05036613378061162,0.0674658716133485,-0.08186697458155143
ema,long,pair,EUR_USD,ATR_mid_33_67,mid,h1,53,0.18768475682403996,0.040144731984392175,0.10900108213463129
ema,long,pair,EUR_USD,ATR_high_67_100,high,h2,78,-0.19120856609781384,0.10489536967240881,-0.3968034906557351
ema,long,pair,EUR_USD,ATR_low_0_33,low,h2,58,0.04427763011345594,0.08315427411800073,-0.11870474715782549
ema,long,pair,EUR_USD,ATR_mid_33_67,mid,h2,59,0.05495389966807572,0.1164168030687054,-0.17322303434658687
ema,long,pair,GBP_CAD,ATR_high_67_100,high,full,144,-0.05905766961479354,0.04545366144591114,-0.14814684604877937
ema,long,pair,GBP_CAD,ATR_low_0_33,low,full,79,0.09107425623847669,0.04434961313507683,0.004149014493726108
ema,long,pair,GBP_CAD,ATR_mid_33_67,mid,full,93,-0.08533032234443928,0.07033345056194983,-0.22318388544586093
ema,long,pair,GBP_CAD,ATR_high_67_100,high,h1,66,-0.014591042776485182,0.11752781079555122,-0.24494555193576556
ema,long,pair,GBP_CAD,ATR_low_0_33,low,h1,45,0.0784370414272664,0.07711676039799614,-0.07271180895280605
ema,long,pair,GBP_CAD,ATR_mid_33_67,mid,h1,46,0.043478260869565216,0.10513184545545819,-0.16258015622313282
ema,long,pair,GBP_CAD,ATR_high_67_100,high,h2,78,-0.096683276939516,0.046346653018926126,-0.1875227168566112
ema,long,pair,GBP_CAD,ATR_low_0_33,low,h2,34,0.10779998172390205,0.09088372064645471,-0.07033211074314917
ema,long,pair,GBP_CAD,ATR_mid_33_67,mid,h2,47,-0.21139829740495442,0.09321293248180375,-0.39409564506928974
ema,long,pair,NZD_CHF,ATR_high_67_100,high,full,143,0.007147884816990713,0.051377536341854185,-0.09355208641304348
ema,long,pair,NZD_CHF,ATR_low_0_33,low,full,68,-0.004252262831628351,0.07840155771136316,-0.15791931594590014
ema,long,pair,NZD_CHF,ATR_mid_33_67,mid,full,100,-0.21651562930026136,0.06065799660445135,-0.335405302644986
ema,long,pair,NZD_CHF,ATR_high_67_100,high,h1,72,0.04481563265701352,0.03533401518212609,-0.02443903709995361
ema,long,pair,NZD_CHF,ATR_low_0_33,low,h1,34,0.15159559276388018,0.08277315258488777,-0.010639786302499843
ema,long,pair,NZD_CHF,ATR_mid_33_67,mid,h1,46,-0.17391304347826086,0.09444704334015736,-0.3590292484249693
ema,long,pair,NZD_CHF,ATR_high_67_100,high,h2,71,-0.031050394682750723,0.08352888961509795,-0.1947670183283427
ema,long,pair,NZD_CHF,ATR_low_0_33,low,h2,34,-0.1601001184271369,0.09491745029637241,-0.34613832100802683
ema,long,pair,NZD_CHF,ATR_mid_33_67,mid,h2,54,-0.2528067209264099,0.08267627868179726,-0.4148522271427325
ema,long,pair,NZD_JPY,ATR_high_67_100,high,full,142,0.0,0.04001445030452984,-0.07842832259687849
ema,long,pair,NZD_JPY,ATR_low_0_33,low,full,87,-0.1724137931034485,0.08159860686263766,-0.3323470625542183
ema,long,pair,NZD_JPY,ATR_mid_33_67,mid,full,93,0.0004909763156096682,0.09399310401896234,-0.1837355075615565
ema,long,pair,NZD_JPY,ATR_high_67_100,high,h1,64,-0.0625,0.0496896649734709,-0.15989174334800296
ema,long,pair,NZD_JPY,ATR_low_0_33,low,h1,62,-0.19354838709677455,0.10451124095568469,-0.39839041936991654
ema,long,pair,NZD_JPY,ATR_mid_33_67,mid,h1,40,-0.12385848006620752,0.10760056850074383,-0.33475559432766544
ema,long,pair,NZD_JPY,ATR_high_67_100,high,h2,78,0.05128205128205128,0.051242349360192826,-0.04915295346392666
ema,long,pair,NZD_JPY,ATR_low_0_33,low,h2,25,-0.12,0.18620590753249477,-0.48496357876368973
ema,long,pair,NZD_JPY,ATR_mid_33_67,mid,h2,53,0.09433962264150944,0.1172527666798941,-0.13547580005108298
ema,long,pair,NZD_USD,ATR_high_67_100,high,full,149,-0.087248322147651,0.036617699141645366,-0.15901901246527592
ema,long,pair,NZD_USD,ATR_low_0_33,low,full,109,0.06422018348623854,0.06320832357396321,-0.059668130718729354
ema,long,pair,NZD_USD,ATR_mid_33_67,mid,full,101,0.18811881188118812,0.04528807090832141,0.09935419290087816
ema,long,pair,NZD_USD,ATR_high_67_100,high,h1,66,-0.12121212121212122,0.04738312772974827,-0.21408305156242782
ema,long,pair,NZD_USD,ATR_low_0_33,low,h1,55,-0.01818181818181818,0.06293159158633146,-0.14152773769102786
ema,long,pair,NZD_USD,ATR_mid_33_67,mid,h1,47,0.2765957446808511,0.054803969037289395,0.16917996536776386
ema,long,pair,NZD_USD,ATR_high_67_100,high,h2,83,-0.060240963855421686,0.06037774766893151,-0.17858134928652744
ema,long,pair,NZD_USD,ATR_low_0_33,low,h2,54,0.14814814814814814,0.04796359279370503,0.054139506272486274
ema,long,pair,NZD_USD,ATR_mid_33_67,mid,h2,54,0.1111111111111111,0.05090253858787254,0.011342135478880924
ema,long,pair,USD_CAD,ATR_high_67_100,high,full,132,0.0865540058171428,0.043632513826363156,0.0010342787174710127
ema,long,pair,USD_CAD,ATR_low_0_33,low,full,123,0.1565866066654622,0.04893493008669301,0.060674143695543914
ema,long,pair,USD_CAD,ATR_mid_33_67,mid,full,115,-0.002195068500175527,0.09206316713527903,-0.18263887608532242
ema,long,pair,USD_CAD,ATR_high_67_100,high,h1,66,0.09021169093490196,0.05746431104136865,-0.022418358706180586
ema,long,pair,USD_CAD,ATR_low_0_33,low,h1,63,0.1657536724737977,0.09168902821354644,-0.013956822824753329
ema,long,pair,USD_CAD,ATR_mid_33_67,mid,h1,61,-0.055420953251208424,0.16442888879660825,-0.3777015752925606
ema,long,pair,USD_CAD,ATR_high_67_100,high,h2,66,0.08289632069938364,0.08027829341596808,-0.07444913439591379
ema,long,pair,USD_CAD,ATR_low_0_33,low,h2,60,0.14696118756671,0.05554991082831899,0.03808336234320478
ema,long,pair,USD_CAD,ATR_mid_33_67,mid,h2,54,0.057930467977843104,0.03983728976423046,-0.020150619960048598
ema,long,pair,USD_JPY,ATR_high_67_100,high,full,165,-0.09145035724413095,0.03326325954428047,-0.15664634595092067
ema,long,pair,USD_JPY,ATR_low_0_33,low,full,85,0.06483729541305013,0.07544781878110104,-0.08304042939790791
ema,long,pair,USD_JPY,ATR_mid_33_67,mid,full,101,0.3959631580190603,0.06730783449653847,0.2640398024058449
ema,long,pair,USD_JPY,ATR_high_67_100,high,h1,93,-0.08768168935655361,0.05594579058303487,-0.19733543889930197
ema,long,pair,USD_JPY,ATR_low_0_33,low,h1,57,-0.022478491155380427,0.06428333580411785,-0.1484738293314514
ema,long,pair,USD_JPY,ATR_mid_33_67,mid,h1,54,0.30554334191373966,0.05036085846841134,0.20683605931565344
ema,long,pair,USD_JPY,ATR_high_67_100,high,h2,72,-0.09631821993225168,0.0465283646280573,-0.18751381460324398
ema,long,pair,USD_JPY,ATR_low_0_33,low,h2,28,0.24258728949878375,0.15731231093430562,-0.06574483993245525
ema,long,pair,USD_JPY,ATR_mid_33_67,mid,h2,47,0.49984975524644987,0.11290644216152479,0.27855312860986126
ema,long,pair,USD_SGD,ATR_high_67_100,high,full,132,-0.12412180046250118,0.05461178714323644,-0.2311609032632446
ema,long,pair,USD_SGD,ATR_low_0_33,low,full,80,0.04217605302852967,0.0552265191889601,-0.06606792458183212
ema,long,pair,USD_SGD,ATR_mid_33_67,mid,full,105,0.12529154840237053,0.026159117298178665,0.07401967849794035
ema,long,pair,USD_SGD,ATR_high_67_100,high,h1,59,-0.11632590258180094,0.05320346167321138,-0.22060468746129525
ema,long,pair,USD_SGD,ATR_low_0_33,low,h1,50,-0.04318281767891392,0.06029429173449012,-0.16135962947851457
ema,long,pair,USD_SGD,ATR_mid_33_67,mid,h1,55,0.1259506716807289,0.04389257063203,0.03992123324195011
ema,long,pair,USD_SGD,ATR_high_67_100,high,h2,73,-0.13042259464005343,0.0948840668681777,-0.3163953657016817
ema,long,pair,USD_SGD,ATR_low_0_33,low,h2,30,0.1844408375409357,0.06507979606771204,0.05688443724822012
ema,long,pair,USD_SGD,ATR_mid_33_67,mid,h2,50,0.12456651279617635,0.06054828030645761,0.005891883395519437
ema,long,pooled,POOLED,ATR_high_67_100,high,full,2333,-0.02035930088022368,0.02099535207693862,-0.06151019095102338
ema,long,pooled,POOLED,ATR_low_0_33,low,full,1463,0.04856059594210409,0.028728393086367588,-0.0077470545071763874
ema,long,pooled,POOLED,ATR_mid_33_67,mid,full,1628,0.08050930245221935,0.034346591509215194,0.013189983094157573
ema,long,pooled,POOLED,ATR_high_67_100,high,h1,1109,-0.006340292556300955,0.027190784852330323,-0.059634230866868386
ema,long,pooled,POOLED,ATR_low_0_33,low,h1,805,0.039035905881745124,0.03507163713113505,-0.029704502895279573
ema,long,pooled,POOLED,ATR_mid_33_67,mid,h1,798,0.09193139419315549,0.03907548019790968,0.015343453005252528
ema,long,pooled,POOLED,ATR_high_67_100,high,h2,1224,-0.03306116381423535,0.031066936400601448,-0.09395235915941419
ema,long,pooled,POOLED,ATR_low_0_33,low,h2,658,0.06021314229254327,0.0474984664655394,-0.032883851979913954
ema,long,pooled,POOLED,ATR_mid_33_67,mid,h2,830,0.06952758051334339,0.04450645995670764,-0.017705081001803583
ema,short,pair,AUD_CAD,ATR_high_67_100,high,full,108,0.19496640146021996,0.04822774804670421,0.1004400152886797
ema,short,pair,AUD_CAD,ATR_low_0_33,low,full,72,0.16870630768797198,0.07354008976027596,0.024567731757831113
ema,short,pair,AUD_CAD,ATR_mid_33_67,mid,full,92,0.1537706662421348,0.04326989647219247,0.06896166915663758
ema,short,pair,AUD_CAD,ATR_high_67_100,high,h1,47,0.1643481259406436,0.099021659386071,-0.02973432645605556
ema,short,pair,AUD_CAD,ATR_low_0_33,low,h1,42,0.059669302555832034,0.06779224846793887,-0.07320350444132814
ema,short,pair,AUD_CAD,ATR_mid_33_67,mid,h1,45,0.1144759650917975,0.0665390540203716,-0.01594058078813082
ema,short,pair,AUD_CAD,ATR_high_67_100,high,h2,61,0.2185575317785821,0.06610926587480372,0.0889833706639668
ema,short,pair,AUD_CAD,ATR_low_0_33,low,h2,30,0.32135811487296795,0.1223342801027051,0.08158292587166596
ema,short,pair,AUD_CAD,ATR_mid_33_67,mid,h2,47,0.19139325244990463,0.0955894010798577,0.004038026333383543
ema,short,pair,AUD_JPY,ATR_high_67_100,high,full,112,0.13887008261272876,0.053096935050506056,0.0348000899137369
ema,short,pair,AUD_JPY,ATR_low_0_33,low,full,152,0.08795597091128134,0.06293451915018958,-0.03539568662309023
ema,short,pair,AUD_JPY,ATR_mid_33_67,mid,full,106,0.07547169811320754,0.058716116940913735,-0.03961189109098337
ema,short,pair,AUD_JPY,ATR_high_67_100,high,h1,57,0.04479735530922143,0.05813663523857818,-0.0691504497583918
ema,short,pair,AUD_JPY,ATR_low_0_33,low,h1,76,0.13727936982758185,0.09143167332814217,-0.041926709895576814
ema,short,pair,AUD_JPY,ATR_mid_33_67,mid,h1,43,0.11627906976744186,0.1547424858959399,-0.18701620258860036
ema,short,pair,AUD_JPY,ATR_high_67_100,high,h2,55,0.23636363636363636,0.0735104339161639,0.09228318588795512
ema,short,pair,AUD_JPY,ATR_low_0_33,low,h2,76,0.03863257199498083,0.041744701068926075,-0.04318704210011428
ema,short,pair,AUD_JPY,ATR_mid_33_67,mid,h2,63,0.047619047619047616,0.056211981929490826,-0.0625564369627544
ema,short,pair,CAD_CHF,ATR_high_67_100,high,full,117,0.03032601738697951,0.05055331430849168,-0.06875847865766417
ema,short,pair,CAD_CHF,ATR_low_0_33,low,full,89,0.15507244373839832,0.05986305898634742,0.03774084812515738
ema,short,pair,CAD_CHF,ATR_mid_33_67,mid,full,87,0.014715578562561707,0.05135353522620202,-0.08593735048079425
ema,short,pair,CAD_CHF,ATR_high_67_100,high,h1,66,-0.030303030303030304,0.04171159695404525,-0.11205776033295899
ema,short,pair,CAD_CHF,ATR_low_0_33,low,h1,52,0.1520820888331892,0.1185917988522602,-0.0803578369172408
ema,short,pair,CAD_CHF,ATR_mid_33_67,mid,h1,48,0.08930329882783501,0.04356683953030837,0.003912293348430615
ema,short,pair,CAD_CHF,ATR_high_67_100,high,h2,51,0.10878713792699223,0.09230265502300913,-0.07212606591810568
ema,short,pair,CAD_CHF,ATR_low_0_33,low,h2,37,0.15927510468625974,0.08838107599064902,-0.013951804255412342
ema,short,pair,CAD_CHF,ATR_mid_33_67,mid,h2,39,-0.07708469253315929,0.109109323456571,-0.29093896650803847
ema,short,pair,CAD_JPY,ATR_high_67_100,high,full,128,-0.10107205137047685,0.09920199983840204,-0.2955079710537449
ema,short,pair,CAD_JPY,ATR_low_0_33,low,full,123,0.10449852223822617,0.055904734501574196,-0.005074757384859255
ema,short,pair,CAD_JPY,ATR_mid_33_67,mid,full,121,0.03784254383659305,0.0326452979302704,-0.026142240106736936
ema,short,pair,CAD_JPY,ATR_high_67_100,high,h1,60,-0.2383368115609103,0.048615026737700386,-0.33362226396680306
ema,short,pair,CAD_JPY,ATR_low_0_33,low,h1,61,0.21311475409836064,0.09824457165290092,0.020555393658674842
ema,short,pair,CAD_JPY,ATR_mid_33_67,mid,h1,63,0.04093567943218666,0.05369126957041218,-0.06429920892582122
ema,short,pair,CAD_JPY,ATR_high_67_100,high,h2,68,0.020043913503435026,0.0838076910390398,-0.14421916093308296
ema,short,pair,CAD_JPY,ATR_low_0_33,low,h2,62,-0.0023658349144867878,0.07181436267256906,-0.14312198575272214
ema,short,pair,CAD_JPY,ATR_mid_33_67,mid,h2,58,0.034482758620689655,0.05783774795251042,-0.07887922736623076
ema,short,pair,CHF_JPY,ATR_high_67_100,high,full,137,-0.023578606261162965,0.0447592319450155,-0.11130670087339335
ema,short,pair,CHF_JPY,ATR_low_0_33,low,full,111,0.04519546273416529,0.038338048867734,-0.02994711304659335
ema,short,pair,CHF_JPY,ATR_mid_33_67,mid,full,98,-0.12201232404576169,0.08373586318316445,-0.286134615884764
ema,short,pair,CHF_JPY,ATR_high_67_100,high,h1,58,0.031987304649855317,0.08391621306023873,-0.1324884729482126
ema,short,pair,CHF_JPY,ATR_low_0_33,low,h1,58,0.13821890281883356,0.06580679084860946,0.009237592755559021
