row_type,sample,book,horizon_days,challenge_window,start_ts,end_ts,outcome,breach_type,target_hit_at,days_to_target,trading_days,final_equity,max_drawdown_pct,opened_trades,skipped_slot,skipped_daily_risk,skipped_engine,skipped_regime,low_opened,mid_opened,high_opened,slot_block_low_mid,slot_block_high,daily_risk_block_low_mid,daily_risk_block_high,windows,pass_rate,fail_rate,push_rate,median_days_to_target,daily_loss_breaches,max_loss_breaches,median_final_equity,median_max_drawdown_pct
window,long_mr_strong4,size_down_high_0_5,365,2017-01-29__2018-01-29,2017-01-29,2018-01-29,push,,,,122.0,10052.40621477737,0.03899380837931567,168,3706,0,0.0,0,54,43,71,2482,1224,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-01-29__2018-01-29,2017-01-29,2018-01-29,push,,,,105.0,10627.077681919836,0.05536552143823701,134,2445,0,0.0,1295,61,73,0,2445,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-02-28__2018-02-28,2017-02-28,2018-02-28,push,,,,125.0,9921.733100912506,0.04968850516089078,176,3728,0,0.0,0,46,46,84,2338,1390,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-02-28__2018-02-28,2017-02-28,2018-02-28,push,,,,125.0,9904.80565032642,0.03842125324534445,176,3728,0,0.0,0,46,46,84,2338,1390,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-02-28__2018-02-28,2017-02-28,2018-02-28,push,,,,105.0,10549.507827482359,0.054417180634491705,135,2295,0,0.0,1474,53,82,0,2295,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-03-30__2018-03-30,2017-03-30,2018-03-30,push,,,,125.0,10357.884784621354,0.042179493764511605,179,3730,0,0.0,0,43,50,86,2328,1402,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-03-30__2018-03-30,2017-03-30,2018-03-30,push,,,,125.0,10298.958786601366,0.038791916041672266,179,3730,0,0.0,0,43,50,86,2328,1402,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-03-30__2018-03-30,2017-03-30,2018-03-30,push,,,,103.0,10564.627957776884,0.05413369974031739,132,2289,0,0.0,1488,45,87,0,2289,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-04-29__2018-04-29,2017-04-29,2018-04-29,push,,,,120.0,10754.08765796208,0.04414220158566477,169,3703,0,0.0,0,44,46,79,2397,1306,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-04-29__2018-04-29,2017-04-29,2018-04-29,push,,,,120.0,10532.58430483626,0.03988820307052774,169,3703,0,0.0,0,44,46,79,2397,1306,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-04-29__2018-04-29,2017-04-29,2018-04-29,push,,,,100.0,10529.552065450893,0.05472488764822992,130,2357,0,0.0,1385,45,85,0,2357,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-05-29__2018-05-29,2017-05-29,2018-05-29,push,,,,120.0,10521.21435808659,0.04363018057370755,168,3822,0,0.0,0,47,52,69,2520,1302,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-05-29__2018-05-29,2017-05-29,2018-05-29,push,,,,120.0,10364.771209026223,0.03945765860797783,168,3822,0,0.0,0,47,52,69,2520,1302,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-05-29__2018-05-29,2017-05-29,2018-05-29,push,,,,98.0,9963.68218843591,0.057768790783838814,131,2488,0,0.0,1371,47,84,0,2488,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-06-28__2018-06-28,2017-06-28,2018-06-28,push,,,,123.0,9944.528892904871,0.07782140025491426,176,3884,0,0.0,0,41,55,80,2427,1457,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-06-28__2018-06-28,2017-06-28,2018-06-28,push,,,,123.0,9851.681575875462,0.06587853159831138,176,3884,0,0.0,0,41,55,80,2427,1457,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-06-28__2018-06-28,2017-06-28,2018-06-28,push,,,,97.0,9759.711116659348,0.06631595712706366,130,2393,0,0.0,1537,43,87,0,2393,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-07-28__2018-07-28,2017-07-28,2018-07-28,push,,,,120.0,10574.200871676723,0.04256399805427227,168,3840,0,0.0,0,46,50,72,2449,1391,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-07-28__2018-07-28,2017-07-28,2018-07-28,push,,,,120.0,10364.294674257439,0.03878242624754585,168,3840,0,0.0,0,46,50,72,2449,1391,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-07-28__2018-07-28,2017-07-28,2018-07-28,push,,,,96.0,10241.280096662185,0.05450026189363998,130,2415,0,0.0,1463,47,83,0,2415,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-08-27__2018-08-27,2017-08-27,2018-08-27,push,,,,117.0,10828.0318091697,0.04360217792758103,165,3859,0,0.0,0,44,48,73,2484,1375,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-08-27__2018-08-27,2017-08-27,2018-08-27,push,,,,117.0,10514.963496798642,0.03965381317215361,165,3859,0,0.0,0,44,48,73,2484,1375,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-08-27__2018-08-27,2017-08-27,2018-08-27,push,,,,99.0,10398.021072592557,0.05420550193529161,124,2452,0,0.0,1448,41,83,0,2452,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-09-26__2018-09-26,2017-09-26,2018-09-26,pass,,2018-07-02T05:00:00,280.0,86.0,11013.616306334323,0.04420356314972796,127,3028,0,0.0,0,32,39,56,1944,1084,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-09-26__2018-09-26,2017-09-26,2018-09-26,push,,,,111.0,10598.27827517205,0.042008743629317905,161,3935,0,0.0,0,43,47,71,2562,1373,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-09-26__2018-09-26,2017-09-26,2018-09-26,push,,,,93.0,10465.705966374095,0.0631159887308735,128,2524,0,0.0,1444,38,90,0,2524,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-10-26__2018-10-26,2017-10-26,2018-10-26,push,,,,117.0,10519.172540948342,0.07506609073530326,166,3982,0,0.0,0,40,51,75,2489,1493,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-10-26__2018-10-26,2017-10-26,2018-10-26,push,,,,117.0,10361.49671876031,0.056279053354310236,166,3982,0,0.0,0,40,51,75,2489,1493,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-10-26__2018-10-26,2017-10-26,2018-10-26,push,,,,98.0,10543.14233803376,0.052900151246329914,135,2445,0,0.0,1568,46,89,0,2445,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-11-25__2018-11-25,2017-11-25,2018-11-25,push,,,,115.0,10311.269916989468,0.05855904767293432,159,3875,0,0.0,0,41,46,72,2320,1555,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-11-25__2018-11-25,2017-11-25,2018-11-25,push,,,,115.0,10080.749244184708,0.04505452650561019,159,3875,0,0.0,0,41,46,72,2320,1555,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-11-25__2018-11-25,2017-11-25,2018-11-25,push,,,,99.0,10711.789078804764,0.05005578863532701,128,2279,0,0.0,1627,50,78,0,2279,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2017-12-25__2018-12-25,2017-12-25,2018-12-25,push,,,,120.0,10342.65065852769,0.04452012089314849,167,3961,0,0.0,0,37,48,82,2371,1590,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2017-12-25__2018-12-25,2017-12-25,2018-12-25,push,,,,120.0,10131.965278989708,0.03961637680158183,167,3961,0,0.0,0,37,48,82,2371,1590,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2017-12-25__2018-12-25,2017-12-25,2018-12-25,push,,,,102.0,10289.176588330782,0.04857026907084491,130,2326,0,0.0,1672,45,85,0,2326,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2018-01-24__2019-01-24,2018-01-24,2019-01-24,push,,,,121.0,10364.494250504238,0.04046623808717486,167,3988,0,0.0,0,40,50,77,2336,1652,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2018-01-24__2019-01-24,2018-01-24,2019-01-24,push,,,,121.0,10048.274529983408,0.03981570039059043,167,3988,0,0.0,0,40,50,77,2336,1652,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2018-01-24__2019-01-24,2018-01-24,2019-01-24,push,,,,101.0,10175.238461672025,0.04881937059575612,131,2295,0,0.0,1729,50,81,0,2295,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2018-02-23__2019-02-23,2018-02-23,2019-02-23,push,,,,113.0,10315.796761857766,0.0404762535843789,155,3965,0,0.0,0,45,48,62,2536,1429,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2018-02-23__2019-02-23,2018-02-23,2019-02-23,push,,,,113.0,9976.437293063007,0.03971958711949555,155,3965,0,0.0,0,45,48,62,2536,1429,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2018-02-23__2019-02-23,2018-02-23,2019-02-23,push,,,,97.0,10138.154009250242,0.05133427390558809,125,2504,0,0.0,1491,55,70,0,2504,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,365,2018-03-25__2019-03-25,2018-03-25,2019-03-25,push,,,,120.0,10397.045847485597,0.04020603983462297,157,3881,0,0.0,0,41,49,67,2428,1453,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,365,2018-03-25__2019-03-25,2018-03-25,2019-03-25,push,,,,120.0,10155.818067639582,0.03974493444050404,157,3881,0,0.0,0,41,49,67,2428,1453,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,365,2018-03-25__2019-03-25,2018-03-25,2019-03-25,push,,,,102.0,10037.048088729725,0.06099204759601962,125,2393,0,0.0,1520,53,72,0,2393,0,0,0,,,,,,,,,
