tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
147,-0.043685619756439656,0.07949634967808773,-0.19949846512549163,0.1121272256126123,63,0.08563670510379558,0.12359712476808335,-0.1566136594416478,0.3278870696492389,AUD_CAD,hammer,True,long,210
505,0.03855597514939112,0.04345250841840874,-0.04661094135069001,0.12372289164947224,217,-0.1000227627181996,0.0646777932266654,-0.2267912374424638,0.026745712006064598,AUD_CAD,shooting_star,False,short,722
159,0.055238771803745805,0.07776046801325674,-0.0971717455022374,0.20764928910972902,69,0.035485833062808364,0.11658505994032824,-0.193020884420235,0.2639925505458517,AUD_CAD,shooting_star,True,short,228
308,-0.0328848729226006,0.056206204227617546,-0.14304903320873097,0.07727928736352978,132,0.11091334135095293,0.08312581890607115,-0.05201326370494652,0.2738399464068524,AUD_CAD,bull_engulf,False,long,440
112,-0.14234027741264635,0.093113760817938,-0.3248432486158048,0.04016269379051213,48,-0.0032314621291378485,0.14163787813198842,-0.28084170326783514,0.2743787790095595,AUD_CAD,bull_engulf,True,long,160
310,0.05444033071405586,0.0557684970166643,-0.05486592343860617,0.1637465848667179,134,0.043015353954075276,0.08305836713285024,-0.1197790456263112,0.20580975353446174,AUD_CAD,bear_engulf,False,short,444
123,0.026183553072545152,0.08843228181533501,-0.14714371928551145,0.19951082543060178,53,0.10429902919350777,0.13364474611909802,-0.15764467319992437,0.3662427315869399,AUD_CAD,bear_engulf,True,short,176
485,-0.006512135732972809,0.044653176608350595,-0.09403236188533998,0.08100809041939436,208,-0.07644847379801455,0.067110745245644,-0.20798553447947682,0.05508858688344771,EUR_AUD,hammer,False,long,693
159,0.03405282553092423,0.07843822382242442,-0.11968609316102763,0.1877917442228761,69,-0.13807465217411288,0.11702357466051855,-0.3674408585087292,0.09129155416050347,EUR_AUD,hammer,True,long,228
511,-0.08257715324273386,0.042867507846700355,-0.16659746862226654,0.001443162136798834,220,0.17913588375203962,0.064585766603872,0.05254778120845052,0.3057239862956287,EUR_AUD,shooting_star,False,short,731
156,-0.07271962070554458,0.07655770965808253,-0.22277273163538636,0.0773334902242972,67,0.2610064294169647,0.11740755534123319,0.030887620948147676,0.4911252378857818,EUR_AUD,shooting_star,True,short,223
270,-0.10474304366637596,0.05916637431696169,-0.22070913732762087,0.011223049994868936,116,-0.15657931312624174,0.08936214124214233,-0.3317291099608407,0.018570483708357233,EUR_AUD,bull_engulf,False,long,386
110,-0.05698765611585991,0.09320766105809337,-0.2396746717897229,0.1256993595580031,48,-0.3122608831201732,0.13445269316544833,-0.5757881617244519,-0.04873360451589448,EUR_AUD,bull_engulf,True,long,158
311,-0.05589889156922317,0.05519187671240639,-0.1640749699255397,0.05227718678709336,134,0.05888912914029882,0.08330365339126693,-0.10438603150658435,0.22216428978718197,EUR_AUD,bear_engulf,False,short,445
130,-0.0752956599089658,0.08530961314122398,-0.2425025016657648,0.0919111818478332,56,-0.17593859090910363,0.127212471968522,-0.4252750359674068,0.0733978541491995,EUR_AUD,bear_engulf,True,short,186
508,0.04444986949901346,0.04266120975132575,-0.03916610161358501,0.12806584061161191,219,-0.02732749992004811,0.05846418051370778,-0.14191729372691536,0.08726229388681914,EUR_CAD,hammer,False,long,727
156,0.028837584996273424,0.07716820435156715,-0.12241209553279819,0.18008726552534504,67,0.11653577419880073,0.10633065105483558,-0.09187230186867701,0.3249438502662785,EUR_CAD,hammer,True,long,223
532,-0.016890571021009295,0.04122468013148435,-0.09769094407871863,0.06390980203670003,229,-0.03733907006493712,0.05959402229251908,-0.1541433537582745,0.07946521362840028,EUR_CAD,shooting_star,False,short,761
165,-0.010067280853197373,0.07366653583345391,-0.15445369108676704,0.13431912938037227,71,-0.06971852268865958,0.11035381392789392,-0.2860119979873317,0.1465749526100125,EUR_CAD,shooting_star,True,short,236
322,-0.07457413663204349,0.05369208850004577,-0.1798106300921332,0.030662356828046217,139,0.15409714519294027,0.07667129743215824,0.0038214022259101255,0.30437288815997043,EUR_CAD,bull_engulf,False,long,461
137,-0.0897338525894587,0.08236676521227565,-0.25117271240551897,0.07170500722660156,59,0.17964058549381054,0.12108237497805538,-0.05768086946317799,0.4169620404507991,EUR_CAD,bull_engulf,True,long,196
284,0.045748473947960056,0.057662123236306685,-0.06726928759520105,0.15876623549112118,123,-0.25516461428399106,0.07760013667997084,-0.40726088217673395,-0.1030683463912482,EUR_CAD,bear_engulf,False,short,407
123,0.07262266288260907,0.08865638744019155,-0.10114385650016636,0.2463891822653845,53,-0.07277639989332932,0.11947241841746986,-0.3069423399915703,0.1613895402049116,EUR_CAD,bear_engulf,True,short,176
533,-0.032333273258909945,0.035357270301471566,-0.10163352304979421,0.036966976531974324,229,-0.06851130777837734,0.05517328944204828,-0.17665095508479195,0.03962833952803728,EUR_CHF,hammer,False,long,762
143,-0.055817690988031535,0.06623445359462805,-0.18563722003350253,0.07400183805743944,62,-0.09298472841003504,0.10449224416297738,-0.2977895269694707,0.11182007014940061,EUR_CHF,hammer,True,long,205
480,-0.03516922035381851,0.03761727351391737,-0.10889907644109656,0.03856063573345953,207,0.0664794630888562,0.05996288044123185,-0.051047782575958225,0.18400670875367064,EUR_CHF,shooting_star,False,short,687
142,0.0006387822378086973,0.06864684166767014,-0.13390902743082478,0.13518659190644217,62,-0.045369485903432025,0.11512248565516126,-0.2710095577875481,0.18027058598068402,EUR_CHF,shooting_star,True,short,204
269,0.005097454364508585,0.0502334183127095,-0.09336004552840202,0.1035549542574192,116,-0.09402006379592659,0.07987174008329008,-0.2505686743591752,0.06252854676732197,EUR_CHF,bull_engulf,False,long,385
95,-0.006019190487626023,0.08364292977708347,-0.16995933285070963,0.15792095187545757,41,-0.12933832953470925,0.14126155627773743,-0.4062109798390746,0.1475343207696561,EUR_CHF,bull_engulf,True,long,136
275,-0.04201579815267908,0.04824057248248234,-0.13656732021834447,0.05253572391298631,118,0.08662646508884767,0.08029605235231302,-0.07075379752168584,0.24400672769938117,EUR_CHF,bear_engulf,False,short,393
120,-0.03737330228157361,0.07462481154395893,-0.18363793290773311,0.10889132834458588,52,0.05468095543452653,0.12327830464748624,-0.18694452167454648,0.29630643254359956,EUR_CHF,bear_engulf,True,short,172
503,-0.047227005987860726,0.0440333066733682,-0.1335322870676624,0.03907827509194095,216,-0.11189788834122882,0.06470627429263616,-0.2387221859547957,0.014926409272338043,EUR_NZD,hammer,False,long,719
158,-0.10786198704086336,0.07866205292698605,-0.26203961077775606,0.04631563669602931,69,-0.22038807605735497,0.1117346852108596,-0.43938805907063977,-0.001388093044070171,EUR_NZD,hammer,True,long,227
543,0.04463376357670388,0.04218685663898719,-0.03805247543571102,0.12732000258911877,233,0.08800777066008122,0.06341379156722574,-0.03628326081168122,0.21229880213184366,EUR_NZD,shooting_star,False,short,776
169,0.03374318272525132,0.07548525983826006,-0.1142079265577384,0.18169429200824103,73,-0.0462598563523932,0.11505505784367805,-0.27176776972600214,0.17924805702121577,EUR_NZD,shooting_star,True,short,242
338,0.06236825460816503,0.053026105792246085,-0.04156291274463729,0.16629942196096736,145,0.03942395067410792,0.08047088140415154,-0.1182989768780291,0.19714687822624494,EUR_NZD,bull_engulf,False,long,483
126,0.12074839891895586,0.08754109882870668,-0.050832154785309225,0.29232895262322095,55,0.050865274077525585,0.1305706225607154,-0.20505314614147654,0.30678369429652774,EUR_NZD,bull_engulf,True,long,181
278,-0.03989867559120053,0.05903804132790758,-0.1556132365938994,0.07581588541149833,120,-0.012104885292787937,0.08769091086923649,-0.18397907059649146,0.15976930001091558,EUR_NZD,bear_engulf,False,short,398
105,0.029869390214567415,0.09653560380393157,-0.15934039324113847,0.2190791736702733,46,-0.13761308849818346,0.13668415350693994,-0.4055140293717857,0.13028785237541882,EUR_NZD,bear_engulf,True,short,151
385,-0.06831945288671748,0.0392387656998611,-0.14522743365844523,0.008588527885010272,165,-0.08022355937063931,0.053450384977409324,-0.18498631392636158,0.024539195185082963,EUR_CZK,hammer,False,long,550
108,-0.09398387319668314,0.07270011812076732,-0.2364761047133871,0.04850835832002082,47,-0.1868023584617077,0.11108027997435391,-0.40451970721144137,0.03091499028802594,EUR_CZK,hammer,True,long,155
377,0.022640761970952324,0.039116625880266646,-0.054027824754370304,0.09930934869627496,162,0.007783397829414881,0.05020269653846105,-0.09061388738596877,0.10618068304479854,EUR_CZK,shooting_star,False,short,539
107,0.13573825506937076,0.07417834483181647,-0.009651300800989526,0.28112781093973105,47,-0.07697978605967136,0.0885868638382359,-0.2506100391826137,0.096650467063271,EUR_CZK,shooting_star,True,short,154
178,-0.1319983085556257,0.05390431453082,-0.23765076503603288,-0.026345852075218487,77,-0.102169230786459,0.08481931454567453,-0.26841508729598107,0.06407662572306307,EUR_CZK,bull_engulf,False,long,255
58,0.021392552912398635,0.09179645848178376,-0.15852850571189753,0.2013136115366948,25,-0.2714780100584349,0.12657903178757474,-0.5195729123620814,-0.02338310775478844,EUR_CZK,bull_engulf,True,long,83
195,0.08387230872337251,0.0523431796368775,-0.018720323364907393,0.1864649408116524,84,0.0021598118177266644,0.07790173966370179,-0.1505275979231288,0.15484722155858216,EUR_CZK,bear_engulf,False,short,279
60,0.11126394534728656,0.09041754221764794,-0.0659544373993034,0.2884823280938765,27,0.27976554978061474,0.13165159705823068,0.021728419546482636,0.5378026800147468,EUR_CZK,bear_engulf,True,short,87
576,0.010222785273482983,0.041498253331846376,-0.07111379125693591,0.09155936180390188,248,0.12939055719487563,0.0619444533342649,0.007979428659716431,0.2508016857300348,CAD_JPY,hammer,False,long,824
187,-0.034967155815863835,0.0728287898660335,-0.1777115839532895,0.10777727232156183,81,0.23635231864142076,0.10691293171386529,0.02680297248224478,0.44590166480059673,CAD_JPY,hammer,True,long,268
436,0.009183709774693846,0.047565305695832893,-0.08404428938913862,0.10241170893852632,188,-0.06640714984094638,0.07261223748110317,-0.20872713530390857,0.07591283562201583,CAD_JPY,shooting_star,False,short,624
121,0.09353202966179491,0.09014918848280719,-0.08316037976450719,0.270224439088097,52,-0.04777969557880614,0.13740712498722296,-0.31709766055376315,0.2215382693961509,CAD_JPY,shooting_star,True,short,173
317,0.015257547645511736,0.055866409030576054,-0.09424061405441733,0.12475570934544081,136,0.08684262630172963,0.08514742115315349,-0.08004631915845122,0.25373157176191047,CAD_JPY,bull_engulf,False,long,453
128,-0.011780142290542223,0.08814006453858107,-0.18453466878616112,0.16097438420507668,56,0.09195513455796323,0.13308139378374412,-0.16888439725817522,0.3527946663741017,CAD_JPY,bull_engulf,True,long,184
352,0.028849207016392285,0.053144038241919586,-0.0753131079377701,0.13301152197055469,151,-0.009351644761826247,0.08055348567845126,-0.1672364766915907,0.14853318716793823,CAD_JPY,bear_engulf,False,short,503
139,0.11321813432260872,0.08429089621219413,-0.051992022253291775,0.2784282908985092,60,-0.08811138989561064,0.12867904533390964,-0.3403223187500735,0.16409953895885226,CAD_JPY,bear_engulf,True,short,199
538,-0.023737877957988044,0.042476878025731635,-0.10699255888842205,0.059516802972445965,231,-0.09795244586883925,0.06125508076781536,-0.21801240417375736,0.022107512436078863,CAD_CHF,hammer,False,long,769
157,-0.07723524755103273,0.078295120657139,-0.23069368403902518,0.07622318893695973,68,-0.12840600533198043,0.11539920065811028,-0.3545884386218766,0.09777642795791572,CAD_CHF,hammer,True,long,225
419,0.0491393588296802,0.04761876249373156,-0.04419341565803365,0.14247213331739406,180,0.07292594551359577,0.07037528313544705,-0.06500960943188044,0.21086150045907198,CAD_CHF,shooting_star,False,short,599
123,-0.011364805009302079,0.08671405173570845,-0.18132434641129064,0.1585947363926865,54,0.13741900747142927,0.12893152673165878,-0.11528678492262195,0.3901247998654805,CAD_CHF,shooting_star,True,short,177
316,-0.126833013095433,0.0545656430335374,-0.2337816734411663,-0.019884352749699685,136,-0.015684367796659292,0.08139833313604257,-0.17522510074330272,0.14385636514998412,CAD_CHF,bull_engulf,False,long,452
127,-0.15913971155273962,0.08645728033226868,-0.32859598100398624,0.010316557898506995,55,0.07981211738830274,0.1274900713515076,-0.17006842246065218,0.32969265723725766,CAD_CHF,bull_engulf,True,long,182
299,0.06055812048070112,0.057034685131600746,-0.05122986237723635,0.1723461033386386,129,0.1315190082126175,0.08182394039002786,-0.02885591495183709,0.2918939313770721,CAD_CHF,bear_engulf,False,short,428
122,-0.033982024843693844,0.08937420955414338,-0.20915547556981487,0.1411914258824272,53,0.03719391874167342,0.1329629146305791,-0.22341339393426166,0.2978012314176085,CAD_CHF,bear_engulf,True,short,175
666,0.06382604565861408,0.03719510021277267,-0.009076350758420351,0.1367284420756485,286,0.1354848235559441,0.057661342267105835,0.022468592712416663,0.24850105439947154,USD_JPY,hammer,False,long,952
220,-0.05349620723237533,0.06478121602931135,-0.18046739064982556,0.0734749761850749,95,0.27791483142805795,0.09732628748637834,0.0871553079547564,0.4686743549013595,USD_JPY,hammer,True,long,315
441,-0.060365235005850844,0.045615644177837825,-0.14977189759441298,0.029041427582711297,190,-0.08614429305215901,0.07202315882391092,-0.2273096843470244,0.05502109824270637,USD_JPY,shooting_star,False,short,631
131,-0.06722913879996173,0.08577297594263787,-0.23534417164753196,0.1008858940476085,57,0.12280701754385964,0.13261911333657098,-0.13712644459581946,0.38274047968353875,USD_JPY,shooting_star,True,short,188
291,0.14237384216792554,0.05573333575957069,0.033136504079166976,0.2516111802566841,125,0.19447654385761395,0.08696004434027402,0.02403485695067689,0.364918230764551,USD_JPY,bull_engulf,False,long,416
111,0.05088681325076697,0.09133580299613064,-0.1281313606216491,0.22990498712318302,48,0.08266400880355577,0.14200728086399134,-0.19567026168986723,0.3609982792969788,USD_JPY,bull_engulf,True,long,159
309,-0.07591417552347682,0.05466581396856276,-0.1830591709018598,0.03123081985490618,133,-0.13421521128883013,0.08538093610950431,-0.3015618460634586,0.03313142348579831,USD_JPY,bear_engulf,False,short,442
115,-0.06588439200633339,0.08947823379660771,-0.24126173024768452,0.10949294623501774,50,0.04,0.14274281139196338,-0.23977591032824822,0.3197759103282482,USD_JPY,bear_engulf,True,short,165
450,0.042045314786468994,0.045215076951070333,-0.04657623603762886,0.13066686561056684,193,0.031178756665932627,0.059911975533505406,-0.08624871537973797,0.14860622871160323,EUR_GBP,hammer,False,long,643
125,0.13853635290814065,0.08377689886576252,-0.025666368868753897,0.3027390746850352,54,0.0985583100425387,0.12225826097555977,-0.14106788146955843,0.33818450155463586,EUR_GBP,hammer,True,long,179
537,-0.02511445156101348,0.04175081926980645,-0.10694605732983412,0.05671715420780715,231,0.001346563605532046,0.05447838713267073,-0.10543107517450258,0.10812420238556668,EUR_GBP,shooting_star,False,short,768
172,0.026456212137826216,0.07396882139267313,-0.11852267779181312,0.17143510206746554,74,0.013651323256017535,0.09167424836303296,-0.16603020353552708,0.19333285004756215,EUR_GBP,shooting_star,True,short,246
243,-0.007707407206792002,0.06059618709348295,-0.1264759339100186,0.11106111949643459,105,0.11239359483676521,0.07795388845230813,-0.040396026529758725,0.26518321620328916,EUR_GBP,bull_engulf,False,long,348
98,-0.029407971329545264,0.09354066373683273,-0.2127476722537374,0.15393172959464688,42,0.19837658250762016,0.13092074974018025,-0.058228086983133115,0.45498125199837347,EUR_GBP,bull_engulf,True,long,140
270,-0.07300729461480368,0.058648979589096976,-0.18795929460943375,0.04194470537982639,116,-0.14573269956705118,0.07597467106860115,-0.29464305486150943,0.0031776557274070805,EUR_GBP,bear_engulf,False,short,386
99,-0.045827789389258695,0.09573936412787237,-0.23347694307988853,0.14182136430137116,43,-0.015602015938772015,0.13430863601558043,-0.2788469425293097,0.24764291065176564,EUR_GBP,bear_engulf,True,short,142
624,-0.054542395413940715,0.039087528358059974,-0.13115395099573826,0.022069160167856837,268,0.09002958586481319,0.05917181510716842,-0.02594717174523692,0.2060063434748633,EUR_JPY,hammer,False,long,892
211,-0.06467925376888198,0.06646903236252451,-0.19495855719943,0.06560004966166605,91,0.27703104949188007,0.09823899502762169,0.08448261923774156,0.46957947974601855,EUR_JPY,hammer,True,long,302
479,-0.015836570982470096,0.04472795514573163,-0.10350336306810409,0.0718302211031639,206,-0.17117812628629506,0.06734769155938951,-0.3031796017426985,-0.039176650829891635,EUR_JPY,shooting_star,False,short,685
144,-0.0323768637365581,0.08161159286006771,-0.19233558574229082,0.12758185826917462,62,0.0071319228453840195,0.12525483403006854,-0.2383675518535503,0.25263139754431835,EUR_JPY,shooting_star,True,short,206
294,0.009464901634507621,0.05708512236817831,-0.10242193820712187,0.12135174147613711,127,0.11139339594883589,0.08724107168935923,-0.0595991045623082,0.28238589645997997,EUR_JPY,bull_engulf,False,long,421
107,0.02386578816397365,0.09455560626814416,-0.1614632001215889,0.20919477644953619,47,0.264725030203114,0.1408670496350346,-0.011374387081553805,0.5408244474877818,EUR_JPY,bull_engulf,True,long,154
294,-0.020663566934478093,0.05668035111355114,-0.1317570551170383,0.09042992124808213,126,-0.15133778074074106,0.08719161278674586,-0.322233341802763,0.019557780321280832,EUR_JPY,bear_engulf,False,short,420
125,0.07140406449884458,0.08698461559540623,-0.09908578206815162,0.2418939110658408,54,-0.13429177622459973,0.1349088387741092,-0.3987131002218538,0.1301295477726543,EUR_JPY,bear_engulf,True,short,179
611,0.04579633277630782,0.040119442027718645,-0.03283777359802073,0.12443043915063637,262,0.2844668780621038,0.058232171979491536,0.17033182098230037,0.3986019351419072,GBP_JPY,hammer,False,long,873
199,0.07738599758384597,0.07052476349432178,-0.060842538865024734,0.2156145340327167,86,0.22615270253003594,0.1031964410692001,0.023887678034403753,0.42841772702566816,GBP_JPY,hammer,True,long,285
425,0.002780214591349101,0.04840751097280752,-0.09209850691535365,0.09765893609805185,183,-0.11069146487426587,0.07275935067776541,-0.25329979220268606,0.03191686245415434,GBP_JPY,shooting_star,False,short,608
