tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,confirm,direction,total_n
40,22,17,1,0.5641025641025641,0.40847197480527225,0.7197331533998559,18,9,9,0,0.5,0.2690117848123945,0.7309882151876055,NZD_JPY,H4,55,3,long,58
228,118,109,1,0.5198237885462555,0.45483004713040476,0.5848175299621063,98,49,48,1,0.5051546391752577,0.4056560028319002,0.6046532755186153,NZD_JPY,H4,55,1,short,326
70,34,36,0,0.4857142857142857,0.36862970090484126,0.6027988705237302,30,13,17,0,0.43333333333333335,0.2560081873235037,0.610658479343163,NZD_JPY,H4,55,2,short,100
20,11,9,0,0.55,0.3319637644793876,0.7680362355206125,9,2,7,0,0.2222222222222222,0.0,0.49383883252136757,NZD_JPY,H4,55,3,short,29
213,115,96,2,0.5450236966824644,0.47783179618684346,0.6122155971780854,92,31,60,1,0.34065934065934067,0.2432836715338233,0.43803500978485804,NZD_JPY,H4,100,1,long,305
84,44,38,2,0.5365853658536586,0.4286525694252527,0.6445181622820645,36,11,25,0,0.3055555555555556,0.1550790604375791,0.45603205067353203,NZD_JPY,H4,100,2,long,120
32,16,15,1,0.5161290322580645,0.3402074382535619,0.6920506262625671,14,4,10,0,0.2857142857142857,0.04907109439030105,0.5223574770382704,NZD_JPY,H4,100,3,long,46
160,86,74,0,0.5375,0.4602424053086041,0.6147575946913959,69,34,35,0,0.4927536231884058,0.3747878778734156,0.610719368503396,NZD_JPY,H4,100,1,short,229
48,24,24,0,0.5,0.3585491840485417,0.6414508159514583,21,8,13,0,0.38095238095238093,0.17324888858708454,0.5886558733176773,NZD_JPY,H4,100,2,short,69
14,6,8,0,0.42857142857142855,0.16934180063511417,0.6878010565077429,6,2,4,0,0.3333333333333333,0.0,0.7105355092038887,NZD_JPY,H4,100,3,short,20
725,348,370,7,0.48467966573816157,0.44812356301753464,0.5212357684587885,312,155,150,7,0.5081967213114754,0.4520896253183214,0.5643038173046294,AUD_JPY,H4,10,1,long,1037
252,126,124,2,0.504,0.4420213412729833,0.5659786587270167,109,47,60,2,0.4392523364485981,0.34521399540997605,0.5332906774872201,AUD_JPY,H4,10,2,long,361
84,49,33,2,0.5975609756097561,0.4914182335836168,0.7037037176358953,37,14,22,1,0.3888888888888889,0.2296395351917726,0.5481382425860052,AUD_JPY,H4,10,3,long,121
558,284,267,7,0.515426497277677,0.4736969691506524,0.5571560254047015,240,106,134,0,0.44166666666666665,0.3788399244541578,0.5044934088791755,AUD_JPY,H4,10,1,short,798
181,93,87,1,0.5166666666666667,0.4436623711732245,0.589670962160109,78,37,40,1,0.4805194805194805,0.3689229118457773,0.5921160491931837,AUD_JPY,H4,10,2,short,259
58,28,30,0,0.4827586206896552,0.3541548435853036,0.6113623977940068,26,11,15,0,0.4230769230769231,0.23317121377589872,0.6129826323779475,AUD_JPY,H4,10,3,short,84
525,263,257,5,0.5057692307692307,0.46279624873635977,0.5487422128021017,225,112,106,7,0.5137614678899083,0.4474126369688451,0.5801102988109715,AUD_JPY,H4,20,1,long,750
189,96,91,2,0.5133689839572193,0.4417299081973436,0.585008059717095,81,38,42,1,0.475,0.36556971397277627,0.5844302860272237,AUD_JPY,H4,20,2,long,270
61,36,24,1,0.6,0.47603871572139955,0.7239612842786004,27,11,16,0,0.4074074074074074,0.22206843148618047,0.5927463833286343,AUD_JPY,H4,20,3,long,88
383,201,179,3,0.5289473684210526,0.4787587523196024,0.5791359845225028,165,81,84,0,0.4909090909090909,0.41462880581973577,0.5671893759984461,AUD_JPY,H4,20,1,short,548
131,74,56,1,0.5692307692307692,0.48410698616556574,0.6543545522959726,57,32,24,1,0.5714285714285714,0.4418137574604142,0.7010433853967286,AUD_JPY,H4,20,2,short,188
45,23,22,0,0.5111111111111111,0.3650574125847691,0.657164809637453,20,8,12,0,0.4,0.1852927574579749,0.6147072425420251,AUD_JPY,H4,20,3,short,65
314,165,147,2,0.5288461538461539,0.47345698863335506,0.5842353190589527,135,62,70,3,0.4696969696969697,0.3845557162998957,0.5548382230940437,AUD_JPY,H4,55,1,long,449
113,56,56,1,0.5,0.4073987041127393,0.5926012958872606,49,20,29,0,0.40816326530612246,0.27054504154849623,0.5457814890637487,AUD_JPY,H4,55,2,long,162
37,22,14,1,0.6111111111111112,0.45186175741399487,0.7703604648082274,16,3,13,0,0.1875,0.0,0.37875306370095096,AUD_JPY,H4,55,3,long,53
207,112,94,1,0.5436893203883495,0.4756706436199827,0.6117079971567163,90,45,45,0,0.5,0.39669892976783294,0.6033010702321671,AUD_JPY,H4,55,1,short,297
71,36,34,1,0.5142857142857142,0.39720112947626973,0.6313702990951587,31,17,14,0,0.5483870967741935,0.37320004290478614,0.7235741506436009,AUD_JPY,H4,55,2,short,102
24,10,14,0,0.4166666666666667,0.21942292762131047,0.6139104057120229,11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,AUD_JPY,H4,55,3,short,35
237,129,108,0,0.5443037974683544,0.4808963478590263,0.6077112470776826,102,46,53,3,0.46464646464646464,0.3663992763941029,0.5628936528988263,AUD_JPY,H4,100,1,long,339
84,46,38,0,0.5476190476190477,0.4411783146751712,0.6540597805629241,37,14,23,0,0.3783783783783784,0.22210628815857164,0.5346504685981852,AUD_JPY,H4,100,2,long,121
25,14,11,0,0.56,0.36541631723086343,0.7545836827691367,12,3,9,0,0.25,0.0050000000000000044,0.495,AUD_JPY,H4,100,3,long,37
140,67,73,0,0.4785714285714286,0.3958224104503657,0.5613204466924915,60,32,28,0,0.5333333333333333,0.40709734034430534,0.6595693263223613,AUD_JPY,H4,100,1,short,200
46,22,23,1,0.4888888888888889,0.3428351903625469,0.6349425874152308,20,12,8,0,0.6,0.38529275745797487,0.8147072425420251,AUD_JPY,H4,100,2,short,66
18,7,11,0,0.3888888888888889,0.16367629309127704,0.6141014846865007,8,3,5,0,0.375,0.03951993352808575,0.7104800664719142,AUD_JPY,H4,100,3,short,26
620,161,237,222,0.4045226130653266,0.35630357144736485,0.45274165468328836,267,82,93,92,0.4685714285714286,0.3946368845476774,0.5425059725951797,USD_SGD,H4,10,1,long,887
212,63,83,66,0.4315068493150685,0.35116605733350537,0.5118476412966316,92,25,27,40,0.4807692307692308,0.3449682387922242,0.6165702227462373,USD_SGD,H4,10,2,long,304
69,26,22,21,0.5416666666666666,0.4007078550440012,0.6826254782893321,30,8,9,13,0.47058823529411764,0.23331489867342306,0.7078615719148122,USD_SGD,H4,10,3,long,99
653,176,208,269,0.4583333333333333,0.40849686755014136,0.5081697991165253,281,92,94,95,0.4946236559139785,0.4227707237426422,0.5664765880853149,USD_SGD,H4,10,1,short,934
230,55,67,108,0.45081967213114754,0.36252488345868095,0.5391144608036141,100,30,35,35,0.46153846153846156,0.34034458255090305,0.5827323405260201,USD_SGD,H4,10,2,short,330
74,14,27,33,0.34146341463414637,0.1963103578144807,0.48661647145381204,32,7,14,11,0.3333333333333333,0.13171028938286652,0.5349563772838001,USD_SGD,H4,10,3,short,106
429,119,168,142,0.4146341463414634,0.35763591918443827,0.4716323734984885,184,59,64,61,0.4796747967479675,0.3913842112168868,0.5679653822790481,USD_SGD,H4,20,1,long,613
155,46,61,48,0.42990654205607476,0.3361019199612009,0.5237111641509486,67,16,19,32,0.45714285714285713,0.2921022560775435,0.6221834582081708,USD_SGD,H4,20,2,long,222
42,18,15,9,0.5454545454545454,0.37556484773442167,0.7153442431746692,19,6,3,10,0.6666666666666666,0.3586823797498592,0.974650953583474,USD_SGD,H4,20,3,long,61
468,120,146,202,0.45112781954887216,0.3913278906904608,0.5109277484072835,202,65,69,68,0.48507462686567165,0.4004532480347728,0.5696960056965705,USD_SGD,H4,20,1,short,670
166,40,47,79,0.45977011494252873,0.355043728864303,0.5644965010207544,72,20,25,27,0.4444444444444444,0.2992592592592592,0.5896296296296296,USD_SGD,H4,20,2,short,238
56,9,22,25,0.2903225806451613,0.13053385773082313,0.45011130355949946,25,5,12,8,0.29411764705882354,0.07751771578937186,0.5107175783282752,USD_SGD,H4,20,3,short,81
256,78,102,76,0.43333333333333335,0.3609406456185655,0.5057260210481012,111,36,37,38,0.4931506849315068,0.3784611230836624,0.6078402467793512,USD_SGD,H4,55,1,long,367
96,32,38,26,0.45714285714285713,0.34044152895847013,0.5738441853272441,42,8,11,23,0.42105263157894735,0.19904545890021433,0.6430598042576804,USD_SGD,H4,55,2,long,138
29,14,9,6,0.6086956521739131,0.4092385110469433,0.8081527933008829,13,5,2,6,0.7142857142857143,0.3796217036720841,1.0,USD_SGD,H4,55,3,long,42
287,68,94,125,0.41975308641975306,0.343755126778598,0.49575104606090814,123,39,40,44,0.4936708860759494,0.38342110554832587,0.6039206666035729,USD_SGD,H4,55,1,short,410
100,23,30,47,0.4339622641509434,0.30052816979688846,0.5673963585049984,44,11,17,16,0.39285714285714285,0.2119566177058874,0.5737576680083983,USD_SGD,H4,55,2,short,144
35,6,14,15,0.3,0.09915976498719187,0.500840235012808,16,3,10,3,0.23076923076923078,0.0017343277518477307,0.45980413378661383,USD_SGD,H4,55,3,short,51
184,59,69,56,0.4609375,0.37458166893268774,0.5472933310673123,79,22,25,32,0.46808510638297873,0.3254289136532616,0.6107412991126959,USD_SGD,H4,100,1,long,263
65,26,22,17,0.5416666666666666,0.4007078550440012,0.6826254782893321,28,4,7,17,0.36363636363636365,0.07935652563159407,0.6479162016411333,USD_SGD,H4,100,2,long,93
21,10,7,4,0.5882352941176471,0.3542806291426003,0.8221899590926939,10,3,1,6,0.75,0.3256475521456251,1.0,USD_SGD,H4,100,3,long,31
207,47,69,91,0.4051724137931034,0.31583311039270895,0.4945117171934979,90,28,30,32,0.4827586206896552,0.3541548435853036,0.6113623977940068,USD_SGD,H4,100,1,short,297
74,17,23,34,0.425,0.27180151763153787,0.578198482368462,33,5,15,13,0.25,0.06022381603583657,0.4397761839641634,USD_SGD,H4,100,2,short,107
26,4,12,10,0.25,0.03782377607281254,0.4621762239271875,12,2,8,2,0.2,0.0,0.447922568557201,USD_SGD,H4,100,3,short,38
555,233,319,3,0.4221014492753623,0.38089921598413257,0.46330368256659205,239,100,137,2,0.4219409282700422,0.3590636353020993,0.4848182212379851,USD_PLN,H4,10,1,long,794
191,89,102,0,0.46596858638743455,0.39522271345843935,0.5367144593164297,82,32,50,0,0.3902439024390244,0.28466058970404917,0.49582721517399964,USD_PLN,H4,10,2,long,273
49,25,23,1,0.5208333333333334,0.3795053578878522,0.6621613087788145,21,15,6,0,0.7142857142857143,0.5210673576698551,0.9075040709015735,USD_PLN,H4,10,3,long,70
587,262,321,4,0.44939965694682676,0.4090205786800804,0.4897787352135731,252,105,145,2,0.42,0.35881785358456275,0.4811821464154372,USD_PLN,H4,10,1,short,839
201,101,100,0,0.5024875621890548,0.43336454731247576,0.5716105770656338,87,36,50,1,0.4186046511627907,0.3143381867958471,0.5228711155297344,USD_PLN,H4,10,2,short,288
60,21,39,0,0.35,0.22931003908084702,0.47068996091915294,27,10,17,0,0.37037037037037035,0.188217975393852,0.5525227653468887,USD_PLN,H4,10,3,short,87
377,171,205,1,0.45478723404255317,0.4044546427774731,0.5051198253076332,162,63,99,0,0.3888888888888889,0.31381802362301825,0.46395975415475954,USD_PLN,H4,20,1,long,539
127,60,67,0,0.47244094488188976,0.3856122013662276,0.5592696883975519,55,21,34,0,0.38181818181818183,0.25341932915824694,0.5102170344781167,USD_PLN,H4,20,2,long,182
37,18,18,1,0.5,0.33666666666666667,0.6633333333333333,17,9,8,0,0.5294117647058824,0.29213842808518775,0.766685101326577,USD_PLN,H4,20,3,long,54
422,194,224,4,0.46411483253588515,0.4163050770232363,0.5119245880485339,181,75,104,2,0.41899441340782123,0.34671346768445876,0.4912753591311837,USD_PLN,H4,20,1,short,603
140,66,74,0,0.4714285714285714,0.388738789714021,0.5541183531431219,61,26,34,1,0.43333333333333335,0.3079455201148881,0.5587211465517785,USD_PLN,H4,20,2,short,201
47,16,31,0,0.3404255319148936,0.20495335090765077,0.47589771292213645,21,8,13,0,0.38095238095238093,0.17324888858708454,0.5886558733176773,USD_PLN,H4,20,3,short,68
228,105,123,0,0.4605263157894737,0.39582680362233374,0.5252258279566137,98,38,60,0,0.3877551020408163,0.2912868562343356,0.48422334784729704,USD_PLN,H4,55,1,long,326
77,30,47,0,0.38961038961038963,0.2806848951848984,0.49853588403588084,34,18,16,0,0.5294117647058824,0.3616341793866309,0.6971893500251338,USD_PLN,H4,55,2,long,111
22,10,11,1,0.47619047619047616,0.26257954568917985,0.6898014066917725,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614,USD_PLN,H4,55,3,long,32
262,115,144,3,0.444015444015444,0.38350412893667923,0.5045267590942089,113,47,65,1,0.41964285714285715,0.32824528811063397,0.5110404261750803,USD_PLN,H4,55,1,short,375
91,39,52,0,0.42857142857142855,0.32689320308306974,0.5302496540597874,40,16,23,1,0.41025641025641024,0.2558792420856332,0.5646335784271873,USD_PLN,H4,55,2,short,131
25,8,17,0,0.32,0.1371413485776514,0.5028586514223486,12,3,9,0,0.25,0.0050000000000000044,0.495,USD_PLN,H4,55,3,short,37
156,73,83,0,0.46794871794871795,0.38964729578652735,0.5462501401109086,68,30,38,0,0.4411764705882353,0.32315931914056084,0.5591936220359097,USD_PLN,H4,100,1,long,224
56,20,36,0,0.35714285714285715,0.23164385316274583,0.4826418611229685,24,13,11,0,0.5416666666666666,0.34232080353389893,0.7410125297994343,USD_PLN,H4,100,2,long,80
16,7,9,0,0.4375,0.19442159829594075,0.6805784017040593,7,3,4,0,0.42857142857142855,0.06196537297496135,0.7951774841678958,USD_PLN,H4,100,3,long,23
203,88,112,3,0.44,0.37120427920284577,0.5087957207971543,88,38,49,1,0.4367816091954023,0.33255777865646696,0.5410054397343377,USD_PLN,H4,100,1,short,291
69,29,40,0,0.42028985507246375,0.30382056457475753,0.53675914557017,30,12,17,1,0.41379310344827586,0.2345369147912597,0.593049292105292,USD_PLN,H4,100,2,short,99
18,9,9,0,0.5,0.2690117848123945,0.7309882151876055,9,1,8,0,0.1111111111111111,0.0,0.31643396905564936,USD_PLN,H4,100,3,short,27
583,234,324,25,0.41935483870967744,0.3784113159169885,0.46029836150236636,250,117,130,3,0.47368421052631576,0.411414729169435,0.5359536918831965,USD_CZK,H4,10,1,long,833
194,80,107,7,0.42780748663101603,0.35689372162172267,0.4987212516403094,84,35,48,1,0.42168674698795183,0.3154453986875355,0.5279280952883681,USD_CZK,H4,10,2,long,278
49,20,29,0,0.40816326530612246,0.27054504154849623,0.5457814890637487,21,9,12,0,0.42857142857142855,0.21691132368626131,0.6402315334565958,USD_CZK,H4,10,3,long,70
602,262,322,18,0.4486301369863014,0.4082920421951162,0.48896823177748655,259,110,140,9,0.44,0.3784672366945868,0.5015327633054132,USD_CZK,H4,10,1,short,861
202,88,110,4,0.4444444444444444,0.3752301231510607,0.5136587657378282,87,35,47,5,0.4268292682926829,0.31977148570043434,0.5338870508849315,USD_CZK,H4,10,2,short,289
52,21,30,1,0.4117647058823529,0.2766909170808409,0.5468384946838649,23,11,12,0,0.4782608695652174,0.2741099770483661,0.6824117620820687,USD_CZK,H4,10,3,short,75
409,174,214,21,0.4484536082474227,0.39896673735447546,0.49794047914036993,176,79,95,2,0.4540229885057471,0.38004414339612735,0.5280018336153669,USD_CZK,H4,20,1,long,585
126,51,71,4,0.4180327868852459,0.3305080955707801,0.5055574781997118,55,26,29,0,0.4727272727272727,0.3407808227374621,0.6046737227170833,USD_CZK,H4,20,2,long,181
30,8,22,0,0.26666666666666666,0.10842147482583778,0.4249118585074956,14,7,7,0,0.5,0.2380839829258241,0.7619160170741759,USD_CZK,H4,20,3,long,44
412,164,239,9,0.40694789081885857,0.35898345100302015,0.454912330634697,177,75,95,7,0.4411764705882353,0.36653587028029744,0.5158170708961731,USD_CZK,H4,20,1,short,589
142,57,83,2,0.40714285714285714,0.3257585834777319,0.4885271308079824,61,24,32,5,0.42857142857142855,0.2989566146032714,0.5581862425395857,USD_CZK,H4,20,2,short,203
42,17,25,0,0.40476190476190477,0.25631313569648934,0.5532106738273201,18,9,9,0,0.5,0.2690117848123945,0.7309882151876055,USD_CZK,H4,20,3,short,60
242,100,130,12,0.43478260869565216,0.3707153718847835,0.49884984550652084,105,39,65,1,0.375,0.28195457064918816,0.46804542935081184,USD_CZK,H4,55,1,long,347
70,28,40,2,0.4117647058823529,0.2947873733948295,0.5287420383698763,30,16,14,0,0.5333333333333333,0.354808679988615,0.7118579866780517,USD_CZK,H4,55,2,long,100
16,4,12,0,0.25,0.03782377607281254,0.4621762239271875,7,3,4,0,0.42857142857142855,0.06196537297496135,0.7951774841678958,USD_CZK,H4,55,3,long,23
254,95,154,5,0.3815261044176707,0.3211897294874805,0.44186247934786094,109,50,56,3,0.4716981132075472,0.3766647084198027,0.5667315179952916,USD_CZK,H4,55,1,short,363
84,34,49,1,0.40963855421686746,0.3038408042977351,0.5154363041359998,37,11,23,3,0.3235294117647059,0.16627676772784217,0.48078205580156963,USD_CZK,H4,55,2,short,121
23,10,13,0,0.43478260869565216,0.23218421697992483,0.6373810004113795,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614,USD_CZK,H4,55,3,short,33
170,70,95,5,0.42424242424242425,0.3488303341511,0.4996545143337485,73,32,40,1,0.4444444444444444,0.32966547751981434,0.5592234113690745,USD_CZK,H4,100,1,long,243
48,19,28,1,0.40425531914893614,0.26395291898517614,0.5445577193126961,21,13,8,0,0.6190476190476191,0.4113441266823227,0.8267511114129155,USD_CZK,H4,100,2,long,69
11,3,8,0,0.2727272727272727,0.009535284742372196,0.5359192607121732,5,1,4,0,0.2,0.0,0.5506154588719672,USD_CZK,H4,100,3,long,16
192,75,112,5,0.40106951871657753,0.3308216254020856,0.47131741203106947,83,37,44,2,0.4567901234567901,0.34830860805599245,0.5652716388575878,USD_CZK,H4,100,1,short,275
67,27,39,1,0.4090909090909091,0.2904718830945515,0.5277099350872667,30,8,21,1,0.27586206896551724,0.11318972842537128,0.4385344095056632,USD_CZK,H4,100,2,short,97
16,9,7,0,0.5625,0.31942159829594075,0.8055784017040593,8,2,6,0,0.25,0.0,0.5500624934909393,USD_CZK,H4,100,3,short,24
579,265,311,3,0.4600694444444444,0.4193665327512309,0.5007723561376579,249,100,149,0,0.40160642570281124,0.34071583531819377,0.4624970160874287,USD_HUF,H4,10,1,long,828
192,91,101,0,0.4739583333333333,0.40332891797489767,0.544587748691769,83,30,53,0,0.3614457831325301,0.2580893543549578,0.46480221191010246,USD_HUF,H4,10,2,long,275
53,25,28,0,0.4716981132075472,0.33730058327822676,0.6060956431368676,23,9,14,0,0.391304347826087,0.19184720669911723,0.5907614889530567,USD_HUF,H4,10,3,long,76
604,245,358,1,0.40630182421227196,0.3671001460709974,0.4455035023535465,259,114,145,0,0.44015444015444016,0.37969796089580005,0.5006109194130803,USD_HUF,H4,10,1,short,863
204,79,123,2,0.3910891089108911,0.32379219970064815,0.45838601812113405,88,37,49,2,0.43023255813953487,0.32559025336448966,0.5348748629145801,USD_HUF,H4,10,2,short,292
54,19,35,0,0.35185185185185186,0.22447918137113843,0.4792245223325653,24,9,15,0,0.375,0.18131049331468677,0.5686895066853133,USD_HUF,H4,10,3,short,78
400,184,215,1,0.46115288220551376,0.4122398181324741,0.5100659462785534,172,73,99,0,0.42441860465116277,0.3505529708961764,0.49828423840614916,USD_HUF,H4,20,1,long,572
128,60,68,0,0.46875,0.38229876566544146,0.5552012343345585,55,20,35,0,0.36363636363636365,0.23650255515410507,0.4907701721186222,USD_HUF,H4,20,2,long,183
37,16,21,0,0.43243243243243246,0.2727992675825154,0.5920655972823495,16,8,8,0,0.5,0.255,0.745,USD_HUF,H4,20,3,long,53
436,181,254,1,0.4160919540229885,0.3697709108167982,0.4624129972291788,187,81,105,1,0.43548387096774194,0.3642274813431317,0.5067402605923522,USD_HUF,H4,20,1,short,623
139,56,81,2,0.40875912408759124,0.3264379144142613,0.4910803337609212,60,20,39,1,0.3389830508474576,0.21819461560043193,0.45977148609448326,USD_HUF,H4,20,2,short,199
38,11,27,0,0.2894736842105263,0.1452757956889203,0.43367157273213236,17,5,12,0,0.29411764705882354,0.07751771578937186,0.5107175783282752,USD_HUF,H4,20,3,short,55
239,110,128,1,0.46218487394957986,0.39884284605769965,0.5255269018414601,103,43,60,0,0.4174757281553398,0.3222377674867417,0.5127136888239379,USD_HUF,H4,55,1,long,342
73,35,38,0,0.4794520547945205,0.36484862856667355,0.5940554810223675,32,11,21,0,0.34375,0.17918514410155795,0.508314855898442,USD_HUF,H4,55,2,long,105
21,9,12,0,0.42857142857142855,0.21691132368626131,0.6402315334565958,10,6,4,0,0.6,0.2963581056573385,0.9036418943426614,USD_HUF,H4,55,3,long,31
259,110,148,1,0.4263565891472868,0.3660098632223833,0.4867033150721903,111,43,67,1,0.39090909090909093,0.29972088467784397,0.4820972971403379,USD_HUF,H4,55,1,short,370
81,30,49,2,0.379746835443038,0.2727245793812309,0.4867690915048451,35,8,27,0,0.22857142857142856,0.08945421180800997,0.36768864533484713,USD_HUF,H4,55,2,short,116
20,6,14,0,0.3,0.09915976498719187,0.500840235012808,9,2,7,0,0.2222222222222222,0.0,0.49383883252136757,USD_HUF,H4,55,3,short,29
177,79,97,1,0.44886363636363635,0.3753807033651853,0.5223465693620875,77,36,41,0,0.4675324675324675,0.35608680706664153,0.5789781279982935,USD_HUF,H4,100,1,long,254
48,21,27,0,0.4375,0.2971586193419774,0.5778413806580226,21,6,15,0,0.2857142857142857,0.09249592909842652,0.4789326423301449,USD_HUF,H4,100,2,long,69
14,6,8,0,0.42857142857142855,0.16934180063511417,0.6878010565077429,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857,USD_HUF,H4,100,3,long,20
185,84,100,1,0.45652173913043476,0.38454884280452906,0.5284946354563405,80,34,45,1,0.43037974683544306,0.3211952065602171,0.539564287110669,USD_HUF,H4,100,1,short,265
58,21,35,2,0.375,0.2482004534708424,0.5017995465291576,26,5,21,0,0.19230769230769232,0.04081534357324418,0.34380004104214046,USD_HUF,H4,100,2,short,84
15,5,10,0,0.3333333333333333,0.09476973050886098,0.5718969361578057,7,1,6,0,0.14285714285714285,0.0,0.4020867707934573,USD_HUF,H4,100,3,short,22
506,193,231,82,0.455188679245283,0.40778719605764285,0.5025901624329232,217,75,121,21,0.3826530612244898,0.3146082080699982,0.4506979143789814,EUR_HUF,H4,10,1,long,723
143,53,62,28,0.4608695652173913,0.36976438105059295,0.5519747493841897,62,21,35,6,0.375,0.2482004534708424,0.5017995465291576,EUR_HUF,H4,10,2,long,205
26,7,16,3,0.30434782608695654,0.11629783002433983,0.4923978221495733,12,1,10,1,0.09090909090909091,0.0,0.26079878862921463,EUR_HUF,H4,10,3,long,38
494,161,261,72,0.3815165876777251,0.33516969880258407,0.42786347655286616,213,65,105,43,0.38235294117647056,0.3093006204522138,0.45540526190072733,EUR_HUF,H4,10,1,short,707
137,33,81,23,0.2894736842105263,0.20622099445600145,0.3727263739650512,60,13,34,13,0.2765957446808511,0.14871050577666733,0.4044809835850348,EUR_HUF,H4,10,2,short,197
27,7,17,3,0.2916666666666667,0.1098169245615328,0.47351640877180057,12,2,9,1,0.18181818181818182,0.0,0.40974912948563447,EUR_HUF,H4,10,3,short,39
358,132,158,68,0.45517241379310347,0.3978565840955319,0.512488243490675,154,53,85,16,0.38405797101449274,0.30290865952474016,0.4652072825042453,EUR_HUF,H4,20,1,long,512
101,32,49,20,0.3950617283950617,0.2885980242756715,0.5015254325144519,44,13,28,3,0.3170731707317073,0.1746334944152867,0.45951284704812795,EUR_HUF,H4,20,2,long,145
16,1,14,1,0.06666666666666667,0.0,0.19290265965569464,7,0,6,1,0.0,0.0,0.0,EUR_HUF,H4,20,3,long,23
337,107,176,54,0.37809187279151946,0.3215949699034408,0.43458877567959814,145,39,75,31,0.34210526315789475,0.25501657883738804,0.42919394747840145,EUR_HUF,H4,20,1,short,482
85,19,49,17,0.27941176470588236,0.17276012354368997,0.38606340586807475,37,7,22,8,0.2413793103448276,0.08563240182952153,0.39712621886013366,EUR_HUF,H4,20,2,short,122
15,6,8,1,0.42857142857142855,0.16934180063511417,0.6878010565077429,7,0,7,0,0.0,0.0,0.0,EUR_HUF,H4,20,3,short,22
218,74,102,42,0.42045454545454547,0.3475250825152568,0.4933840083938341,94,41,45,8,0.47674418604651164,0.37118243643344057,0.5823059356595827,EUR_HUF,H4,55,1,long,312
62,20,31,11,0.39215686274509803,0.25815937626582186,0.5261543492243742,27,7,19,1,0.2692307692307692,0.09873175598308431,0.4397297824784541,EUR_HUF,H4,55,2,long,89
8,0,8,0,0.0,0.0,0.0,4,0,3,1,0.0,0.0,0.0,EUR_HUF,H4,55,3,long,12
206,54,119,33,0.31213872832369943,0.24308974677189138,0.3811877098755075,89,23,47,19,0.32857142857142857,0.21853870616577326,0.4386041509770839,EUR_HUF,H4,55,1,short,295
49,8,32,9,0.2,0.07603871572139953,0.3239612842786005,21,5,11,5,0.3125,0.08537892133269531,0.5396210786673047,EUR_HUF,H4,55,2,short,70
9,3,5,1,0.375,0.03951993352808575,0.7104800664719142,4,0,4,0,0.0,0.0,0.0,EUR_HUF,H4,55,3,short,13
162,48,81,33,0.37209302325581395,0.288679851762259,0.4555061947493689,70,27,38,5,0.4153846153846154,0.295583815769046,0.5351854150001848,EUR_HUF,H4,100,1,long,232
44,13,22,9,0.37142857142857144,0.2113485914185777,0.5315085514385651,20,6,13,1,0.3157894736842105,0.1067766313149944,0.5248023160534266,EUR_HUF,H4,100,2,long,64
7,0,7,0,0.0,0.0,0.0,4,0,3,1,0.0,0.0,0.0,EUR_HUF,H4,100,3,long,11
139,38,83,18,0.3140495867768595,0.23134894869747863,0.3967502248562404,60,16,34,10,0.32,0.19069940758063017,0.4493005924193698,EUR_HUF,H4,100,1,short,199
35,6,24,5,0.2,0.056861838305316575,0.3431381616946835,15,3,8,4,0.2727272727272727,0.009535284742372196,0.5359192607121732,EUR_HUF,H4,100,2,short,50
6,2,3,1,0.4,0.0,0.8294144850840502,3,0,3,0,0.0,0.0,0.0,EUR_HUF,H4,100,3,short,9
447,166,229,52,0.42025316455696204,0.3715752220852072,0.4689311070287169,192,37,79,76,0.31896551724137934,0.23414840242313484,0.40378263205962384,EUR_PLN,H4,10,1,long,639
131,48,71,12,0.40336134453781514,0.3152188327660429,0.4915038563095874,57,14,23,20,0.3783783783783784,0.22210628815857164,0.5346504685981852,EUR_PLN,H4,10,2,long,188
33,10,21,2,0.3225806451612903,0.158021062236292,0.48714022808628865,15,3,10,2,0.23076923076923078,0.0017343277518477307,0.45980413378661383,EUR_PLN,H4,10,3,long,48
453,147,227,79,0.393048128342246,0.3435464112238835,0.4425498454606085,195,48,54,93,0.47058823529411764,0.37372180124606236,0.5674546693421729,EUR_PLN,H4,10,1,short,648
135,30,76,29,0.2830188679245283,0.19726283211392828,0.36877490373512833,58,10,20,28,0.3333333333333333,0.1646433920318547,0.5020232746348119,EUR_PLN,H4,10,2,short,193
26,5,11,10,0.3125,0.08537892133269531,0.5396210786673047,12,2,7,3,0.2222222222222222,0.0,0.49383883252136757,EUR_PLN,H4,10,3,short,38
295,107,157,31,0.4053030303030303,0.34607982672607235,0.4645262338799882,127,23,57,47,0.2875,0.18832038074785726,0.38667961925214267,EUR_PLN,H4,20,1,long,422
86,31,48,7,0.3924050632911392,0.2847295625710356,0.5000805640112429,37,10,16,11,0.38461538461538464,0.19760916938857803,0.5716215998421912,EUR_PLN,H4,20,2,long,123
24,7,16,1,0.30434782608695654,0.11629783002433983,0.4923978221495733,11,1,9,1,0.1,0.0,0.2859419264179007,EUR_PLN,H4,20,3,long,35
