pair,tf,period,confirm,stop_pct,tp_pct,rr_label,be_wr,direction,n,w,l,t,wr_decisive,ci_low,ci_high
EUR_CAD,H4,55,2,0.01,0.01,1/1,0.5,short,102,37,46,19,0.4457831325301205,0.33884841891678497,0.552717846143456
EUR_CAD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,102,9,55,38,0.140625,0.05545459549976074,0.22579540450023927
EUR_CAD,H4,55,2,0.01,0.03,1/3,0.25,short,102,3,56,43,0.05084745762711865,0.0,0.1069048245693103
EUR_CAD,H4,55,3,0.01,0.01,1/1,0.5,short,33,10,16,7,0.38461538461538464,0.19760916938857803,0.5716215998421912
EUR_CAD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,33,2,19,12,0.09523809523809523,0.0,0.2207887342765444
EUR_CAD,H4,55,3,0.01,0.03,1/3,0.25,short,33,1,20,12,0.047619047619047616,0.0,0.13870305442757735
EUR_CAD,H4,100,1,0.01,0.01,1/1,0.5,long,238,102,112,24,0.4766355140186916,0.409717274268399,0.5435537537689842
EUR_CAD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,238,39,134,65,0.2254335260115607,0.1631645650006452,0.2877024870224762
EUR_CAD,H4,100,1,0.01,0.03,1/3,0.25,long,238,12,138,88,0.08,0.036584045943148194,0.12341595405685181
EUR_CAD,H4,100,2,0.01,0.01,1/1,0.5,long,76,31,37,8,0.45588235294117646,0.33750342264613753,0.5742612832362154
EUR_CAD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,76,13,44,19,0.22807017543859648,0.11914160545481188,0.33699874542238106
EUR_CAD,H4,100,2,0.01,0.03,1/3,0.25,long,76,6,44,26,0.12,0.0299252577022837,0.21007474229771628
EUR_CAD,H4,100,3,0.01,0.01,1/1,0.5,long,19,7,11,1,0.3888888888888889,0.16367629309127704,0.6141014846865007
EUR_CAD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,19,4,13,2,0.23529411764705882,0.03365055539969364,0.436937679894424
EUR_CAD,H4,100,3,0.01,0.03,1/3,0.25,long,19,2,13,4,0.13333333333333333,0.0,0.3053639938219455
EUR_CAD,H4,100,1,0.01,0.01,1/1,0.5,short,257,97,132,28,0.42358078602620086,0.35958141872205535,0.4875801533303464
EUR_CAD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,257,43,142,72,0.23243243243243245,0.1715661357267442,0.2932987291381207
EUR_CAD,H4,100,1,0.01,0.03,1/3,0.25,short,257,6,147,104,0.0392156862745098,0.008458031527382729,0.06997334102163688
EUR_CAD,H4,100,2,0.01,0.01,1/1,0.5,short,74,28,33,13,0.45901639344262296,0.3339624750067829,0.584070311878463
EUR_CAD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,74,8,39,27,0.1702127659574468,0.0627676741102313,0.2776578578046623
EUR_CAD,H4,100,2,0.01,0.03,1/3,0.25,short,74,3,40,31,0.06976744186046512,0.0,0.14591290122724332
EUR_CAD,H4,100,3,0.01,0.01,1/1,0.5,short,27,9,12,6,0.42857142857142855,0.21691132368626131,0.6402315334565958
EUR_CAD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,27,2,15,10,0.11764705882352941,0.0,0.27080633902869883
EUR_CAD,H4,100,3,0.01,0.03,1/3,0.25,short,27,1,16,10,0.058823529411764705,0.0,0.1706752529579324
EUR_CHF,H4,10,1,0.01,0.01,1/1,0.5,long,796,255,277,264,0.4793233082706767,0.4368712650551384,0.521775351486215
EUR_CHF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,796,56,297,443,0.15864022662889518,0.12052783070335076,0.1967526225544396
EUR_CHF,H4,10,1,0.01,0.03,1/3,0.25,long,796,12,298,486,0.03870967741935484,0.01723571020710999,0.06018364463159969
EUR_CHF,H4,10,2,0.01,0.01,1/1,0.5,long,263,78,95,90,0.4508670520231214,0.37671963602855285,0.5250144680176899
EUR_CHF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,263,19,102,142,0.15702479338842976,0.09219794593841012,0.22185164083844938
EUR_CHF,H4,10,2,0.01,0.03,1/3,0.25,long,263,2,102,159,0.019230769230769232,0.0,0.04562573761377583
EUR_CHF,H4,10,3,0.01,0.01,1/1,0.5,long,88,24,32,32,0.42857142857142855,0.2989566146032714,0.5581862425395857
EUR_CHF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,88,5,35,48,0.125,0.022509146749575742,0.22749085325042426
EUR_CHF,H4,10,3,0.01,0.03,1/3,0.25,long,88,0,35,53,0.0,0.0,0.0
EUR_CHF,H4,10,1,0.01,0.01,1/1,0.5,short,816,257,253,306,0.503921568627451,0.46052777397790934,0.5473153632769926
EUR_CHF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,816,77,267,472,0.2238372093023256,0.17978989830054615,0.26788452030410503
EUR_CHF,H4,10,1,0.01,0.03,1/3,0.25,short,816,27,270,519,0.09090909090909091,0.05821380333867172,0.12360437847951011
EUR_CHF,H4,10,2,0.01,0.01,1/1,0.5,short,250,90,62,98,0.5921052631578947,0.513977068515528,0.6702334578002613
EUR_CHF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,250,32,69,149,0.31683168316831684,0.2260969544261661,0.4075664119104676
EUR_CHF,H4,10,2,0.01,0.03,1/3,0.25,short,250,15,70,165,0.17647058823529413,0.09542631495438693,0.25751486151620134
EUR_CHF,H4,10,3,0.01,0.01,1/1,0.5,short,61,23,18,20,0.5609756097560976,0.40906767589104376,0.7128835436211515
EUR_CHF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,61,9,21,31,0.3,0.1360146347993212,0.4639853652006788
EUR_CHF,H4,10,3,0.01,0.03,1/3,0.25,short,61,6,21,34,0.2222222222222222,0.06540429914963697,0.37904014529480745
EUR_CHF,H4,20,1,0.01,0.01,1/1,0.5,long,527,173,184,170,0.484593837535014,0.43275136452324675,0.5364363105467813
EUR_CHF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,527,37,200,290,0.15611814345991562,0.10990671299632825,0.20232957392350298
EUR_CHF,H4,20,1,0.01,0.03,1/3,0.25,long,527,8,200,319,0.038461538461538464,0.012326625370157478,0.06459645155291945
EUR_CHF,H4,20,2,0.01,0.01,1/1,0.5,long,174,52,62,60,0.45614035087719296,0.3647087527335931,0.5475719490207928
EUR_CHF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,174,12,67,95,0.1518987341772152,0.07275009382113615,0.23104737453329424
EUR_CHF,H4,20,2,0.01,0.03,1/3,0.25,long,174,1,67,106,0.014705882352941176,0.0,0.04331668908317038
EUR_CHF,H4,20,3,0.01,0.01,1/1,0.5,long,58,15,22,21,0.40540540540540543,0.24720395705326467,0.5636068537575462
EUR_CHF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,58,4,25,29,0.13793103448275862,0.012426599025164964,0.2634354699403523
EUR_CHF,H4,20,3,0.01,0.03,1/3,0.25,long,58,0,25,33,0.0,0.0,0.0
EUR_CHF,H4,20,1,0.01,0.01,1/1,0.5,short,547,177,173,197,0.5057142857142857,0.45333450335505854,0.5580940680735128
EUR_CHF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,547,54,185,308,0.22594142259414227,0.17292114904800188,0.27896169614028266
EUR_CHF,H4,20,1,0.01,0.03,1/3,0.25,short,547,21,188,338,0.10047846889952153,0.05971930992455276,0.1412376278744903
EUR_CHF,H4,20,2,0.01,0.01,1/1,0.5,short,167,64,41,62,0.6095238095238096,0.5162082556616983,0.7028393633859209
EUR_CHF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,167,22,48,97,0.3142857142857143,0.20553278329072916,0.4230386452806994
EUR_CHF,H4,20,2,0.01,0.03,1/3,0.25,short,167,11,49,107,0.18333333333333332,0.08542411612261912,0.2812425505440475
EUR_CHF,H4,20,3,0.01,0.01,1/1,0.5,short,44,17,11,16,0.6071428571428571,0.42624233199160166,0.7880433822941125
EUR_CHF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,44,6,14,24,0.3,0.09915976498719187,0.500840235012808
EUR_CHF,H4,20,3,0.01,0.03,1/3,0.25,short,44,4,14,26,0.2222222222222222,0.03016027519679268,0.41428416924765177
EUR_CHF,H4,55,1,0.01,0.01,1/1,0.5,long,305,105,118,82,0.47085201793721976,0.40533797063046084,0.5363660652439787
EUR_CHF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,305,20,131,154,0.13245033112582782,0.07838220775558653,0.18651845449606913
EUR_CHF,H4,55,1,0.01,0.03,1/3,0.25,long,305,6,131,168,0.043795620437956206,0.009527799124714659,0.07806344175119775
EUR_CHF,H4,55,2,0.01,0.01,1/1,0.5,long,106,31,40,35,0.43661971830985913,0.32125330498939,0.5519861316303283
EUR_CHF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,106,8,43,55,0.1568627450980392,0.05705137238906588,0.25667411780701255
EUR_CHF,H4,55,2,0.01,0.03,1/3,0.25,long,106,1,43,62,0.022727272727272728,0.0,0.06676361964362174
EUR_CHF,H4,55,3,0.01,0.01,1/1,0.5,long,33,9,16,8,0.36,0.17184,0.54816
EUR_CHF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,33,4,17,12,0.19047619047619047,0.02252558045226885,0.3584268005001121
EUR_CHF,H4,55,3,0.01,0.03,1/3,0.25,long,33,0,17,16,0.0,0.0,0.0
EUR_CHF,H4,55,1,0.01,0.01,1/1,0.5,short,335,119,105,111,0.53125,0.46589900954748276,0.5966009904525172
EUR_CHF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,335,37,115,183,0.24342105263157895,0.175196535330992,0.3116455699321659
EUR_CHF,H4,55,1,0.01,0.03,1/3,0.25,short,335,16,118,201,0.11940298507462686,0.06449950555963187,0.17430646458962185
EUR_CHF,H4,55,2,0.01,0.01,1/1,0.5,short,99,38,23,38,0.6229508196721312,0.5013274490365337,0.7445741903077286
EUR_CHF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,99,16,29,54,0.35555555555555557,0.21569466444780505,0.4954164466633061
EUR_CHF,H4,55,2,0.01,0.03,1/3,0.25,short,99,7,30,62,0.1891891891891892,0.06298809143247197,0.31539028694590643
EUR_CHF,H4,55,3,0.01,0.01,1/1,0.5,short,24,8,6,10,0.5714285714285714,0.31219894349225696,0.8306581993648858
EUR_CHF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,24,3,8,13,0.2727272727272727,0.009535284742372196,0.5359192607121732
EUR_CHF,H4,55,3,0.01,0.03,1/3,0.25,short,24,2,8,14,0.2,0.0,0.447922568557201
EUR_CHF,H4,100,1,0.01,0.01,1/1,0.5,long,199,62,77,60,0.4460431654676259,0.3634060635052082,0.5286802674300436
EUR_CHF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,199,14,84,101,0.14285714285714285,0.07357511055438777,0.21213917515989794
EUR_CHF,H4,100,1,0.01,0.03,1/3,0.25,long,199,6,84,109,0.06666666666666667,0.015131038333887792,0.11820229499944554
EUR_CHF,H4,100,2,0.01,0.01,1/1,0.5,long,64,18,25,21,0.4186046511627907,0.271149603154368,0.5660596991712135
EUR_CHF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,64,6,26,32,0.1875,0.052263661734354844,0.3227363382656452
EUR_CHF,H4,100,2,0.01,0.03,1/3,0.25,long,64,1,26,37,0.037037037037037035,0.0,0.10827263908643037
EUR_CHF,H4,100,3,0.01,0.01,1/1,0.5,long,21,5,9,7,0.35714285714285715,0.1061448491826345,0.6081408651030797
EUR_CHF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,21,3,10,8,0.23076923076923078,0.0017343277518477307,0.45980413378661383
EUR_CHF,H4,100,3,0.01,0.03,1/3,0.25,long,21,0,10,11,0.0,0.0,0.0
EUR_CHF,H4,100,1,0.01,0.01,1/1,0.5,short,259,91,84,84,0.52,0.4459782518444748,0.5940217481555252
EUR_CHF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,259,26,90,143,0.22413793103448276,0.14824924799344627,0.3000266140755192
EUR_CHF,H4,100,1,0.01,0.03,1/3,0.25,short,259,9,93,157,0.08823529411764706,0.03319020962237728,0.14328037861291684
EUR_CHF,H4,100,2,0.01,0.01,1/1,0.5,short,75,30,18,27,0.625,0.4880408363781379,0.7619591636218621
EUR_CHF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,75,12,23,40,0.34285714285714286,0.18560066445323098,0.5001136212610547
EUR_CHF,H4,100,2,0.01,0.03,1/3,0.25,short,75,4,24,47,0.14285714285714285,0.013242328888985633,0.27247195682530007
EUR_CHF,H4,100,3,0.01,0.01,1/1,0.5,short,19,7,5,7,0.5833333333333334,0.30438856248221097,0.8622781041844558
EUR_CHF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,19,3,7,9,0.3,0.015969015774687012,0.584030984225313
EUR_CHF,H4,100,3,0.01,0.03,1/3,0.25,short,19,2,7,10,0.2222222222222222,0.0,0.49383883252136757
EUR_NZD,H4,10,1,0.01,0.01,1/1,0.5,long,882,414,433,35,0.4887839433293979,0.4551192180628498,0.522448668595946
EUR_NZD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,882,213,504,165,0.29707112970711297,0.26362218598653386,0.3305200734276921
EUR_NZD,H4,10,1,0.01,0.03,1/3,0.25,long,882,96,510,276,0.15841584158415842,0.12934431487072504,0.1874873682975918
EUR_NZD,H4,10,2,0.01,0.01,1/1,0.5,long,300,151,137,12,0.5243055555555556,0.46662677141606,0.5819843396950511
EUR_NZD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,300,82,159,59,0.34024896265560167,0.2804303969109014,0.40006752840030196
EUR_NZD,H4,10,2,0.01,0.03,1/3,0.25,long,300,36,162,102,0.18181818181818182,0.12809434223887123,0.23554202139749242
EUR_NZD,H4,10,3,0.01,0.01,1/1,0.5,long,97,47,44,6,0.5164835164835165,0.41380744348095166,0.6191595894860814
EUR_NZD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,97,27,50,20,0.35064935064935066,0.24406661382188943,0.4572320874768119
EUR_NZD,H4,10,3,0.01,0.03,1/3,0.25,long,97,10,50,37,0.16666666666666666,0.07236612269902779,0.2609672106343055
EUR_NZD,H4,10,1,0.01,0.01,1/1,0.5,short,837,386,410,41,0.4849246231155779,0.450205235979018,0.5196440102521378
EUR_NZD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,837,167,491,179,0.25379939209726443,0.22054751148259077,0.2870512727119381
EUR_NZD,H4,10,1,0.01,0.03,1/3,0.25,short,837,66,502,269,0.11619718309859155,0.08984252453344989,0.1425518416637332
EUR_NZD,H4,10,2,0.01,0.01,1/1,0.5,short,272,115,142,15,0.4474708171206226,0.3866783905722706,0.5082632436689746
EUR_NZD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,272,50,165,57,0.23255813953488372,0.17608715547937326,0.2890291235903942
EUR_NZD,H4,10,2,0.01,0.03,1/3,0.25,short,272,25,166,81,0.13089005235602094,0.08305678262971754,0.17872332208232433
EUR_NZD,H4,10,3,0.01,0.01,1/1,0.5,short,87,40,45,2,0.47058823529411764,0.364476373307705,0.5767000972805303
EUR_NZD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,87,21,52,14,0.2876712328767123,0.1838268283371573,0.3915156374162673
EUR_NZD,H4,10,3,0.01,0.03,1/3,0.25,short,87,11,52,24,0.1746031746031746,0.08085922189469238,0.2683471273116568
EUR_NZD,H4,20,1,0.01,0.01,1/1,0.5,long,631,298,307,26,0.4925619834710744,0.4527237264525391,0.5324002404896097
EUR_NZD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,631,152,359,120,0.2974559686888454,0.25781961095688766,0.3370923264208031
EUR_NZD,H4,20,1,0.01,0.03,1/3,0.25,long,631,68,361,202,0.1585081585081585,0.12394780386367424,0.19306851315264276
EUR_NZD,H4,20,2,0.01,0.01,1/1,0.5,long,214,105,99,10,0.5147058823529411,0.446121841872743,0.5832899228331393
EUR_NZD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,214,58,113,43,0.3391812865497076,0.2682210386080357,0.41014153449137947
EUR_NZD,H4,20,2,0.01,0.03,1/3,0.25,long,214,24,114,76,0.17391304347826086,0.11067251532601252,0.2371535716305092
EUR_NZD,H4,20,3,0.01,0.01,1/1,0.5,long,71,35,32,4,0.5223880597014925,0.40278208388577474,0.6419940355172102
EUR_NZD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,71,20,36,15,0.35714285714285715,0.23164385316274583,0.4826418611229685
EUR_NZD,H4,20,3,0.01,0.03,1/3,0.25,long,71,8,36,27,0.18181818181818182,0.06785270798445552,0.2957836556519081
EUR_NZD,H4,20,1,0.01,0.01,1/1,0.5,short,593,250,311,32,0.44563279857397503,0.40450248899886054,0.4867631081490895
EUR_NZD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,593,98,362,133,0.21304347826086956,0.17562495473505446,0.25046200178668465
EUR_NZD,H4,20,1,0.01,0.03,1/3,0.25,short,593,42,366,185,0.10294117647058823,0.0734541476261523,0.13242820531502417
EUR_NZD,H4,20,2,0.01,0.01,1/1,0.5,short,186,75,100,11,0.42857142857142855,0.35525021745213514,0.501892639690722
EUR_NZD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,186,30,117,39,0.20408163265306123,0.13892875121882478,0.2692345140872977
EUR_NZD,H4,20,2,0.01,0.03,1/3,0.25,short,186,15,117,54,0.11363636363636363,0.059494433396782974,0.16777829387594428
EUR_NZD,H4,20,3,0.01,0.01,1/1,0.5,short,58,24,32,2,0.42857142857142855,0.2989566146032714,0.5581862425395857
EUR_NZD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,58,14,37,7,0.27450980392156865,0.1520296602624403,0.396989947580697
EUR_NZD,H4,20,3,0.01,0.03,1/3,0.25,short,58,8,37,13,0.17777777777777778,0.06607006589370124,0.28948548966185433
EUR_NZD,H4,55,1,0.01,0.01,1/1,0.5,long,362,175,170,17,0.5072463768115942,0.45449049170344513,0.5600022619197433
EUR_NZD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,362,94,197,71,0.3230240549828179,0.26929445246349804,0.37675365750213774
EUR_NZD,H4,55,1,0.01,0.03,1/3,0.25,long,362,39,199,124,0.1638655462184874,0.11683830768316522,0.21089278475380957
EUR_NZD,H4,55,2,0.01,0.01,1/1,0.5,long,128,62,58,8,0.5166666666666667,0.4272550301715173,0.6060783031618162
EUR_NZD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,128,34,67,27,0.33663366336633666,0.2444718798670402,0.4287954468656331
EUR_NZD,H4,55,2,0.01,0.03,1/3,0.25,long,128,14,67,47,0.1728395061728395,0.09049588491362807,0.2551831274320509
EUR_NZD,H4,55,3,0.01,0.01,1/1,0.5,long,40,22,15,3,0.5945945945945946,0.43639314624245384,0.7527960429467354
EUR_NZD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,40,14,16,10,0.4666666666666667,0.28814201332194833,0.645191320011385
EUR_NZD,H4,55,3,0.01,0.03,1/3,0.25,long,40,7,16,17,0.30434782608695654,0.11629783002433983,0.4923978221495733
EUR_NZD,H4,55,1,0.01,0.01,1/1,0.5,short,340,153,173,14,0.46932515337423314,0.41515021347067976,0.5235000932777866
EUR_NZD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,340,56,207,77,0.21292775665399238,0.16345095303623686,0.2624045602717479
EUR_NZD,H4,55,1,0.01,0.03,1/3,0.25,short,340,26,207,107,0.11158798283261803,0.07115888627669073,0.15201707938854533
EUR_NZD,H4,55,2,0.01,0.01,1/1,0.5,short,111,47,58,6,0.44761904761904764,0.3525071057742851,0.5427309894638102
EUR_NZD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,111,20,66,25,0.23255813953488372,0.14326967387165096,0.3218466051981165
EUR_NZD,H4,55,2,0.01,0.03,1/3,0.25,short,111,12,66,33,0.15384615384615385,0.07377487623801256,0.23391743145429517
EUR_NZD,H4,55,3,0.01,0.01,1/1,0.5,short,33,14,17,2,0.45161290322580644,0.2764258493563991,0.6267999570952139
EUR_NZD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,33,9,19,5,0.32142857142857145,0.14844013250850951,0.4944170103486334
EUR_NZD,H4,55,3,0.01,0.03,1/3,0.25,short,33,6,19,8,0.24,0.07258341300814902,0.40741658699185096
EUR_NZD,H4,100,1,0.01,0.01,1/1,0.5,long,275,127,135,13,0.4847328244274809,0.42421645309115846,0.5452491957638034
EUR_NZD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,275,69,155,51,0.3080357142857143,0.2475748378603349,0.3684965907110937
EUR_NZD,H4,100,1,0.01,0.03,1/3,0.25,long,275,31,157,87,0.16489361702127658,0.11184794318715044,0.21793929085540273
EUR_NZD,H4,100,2,0.01,0.01,1/1,0.5,long,96,43,46,7,0.48314606741573035,0.3793253071060094,0.5869668277254513
EUR_NZD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,96,24,55,17,0.3037974683544304,0.20238242047604385,0.40521251623281695
EUR_NZD,H4,100,2,0.01,0.03,1/3,0.25,long,96,10,55,31,0.15384615384615385,0.06613246393767927,0.24155984375462844
EUR_NZD,H4,100,3,0.01,0.01,1/1,0.5,long,30,16,12,2,0.5714285714285714,0.3881255436303378,0.754731599226805
EUR_NZD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,30,11,12,7,0.4782608695652174,0.2741099770483661,0.6824117620820687
EUR_NZD,H4,100,3,0.01,0.03,1/3,0.25,long,30,6,12,12,0.3333333333333333,0.11555555555555552,0.5511111111111111
EUR_NZD,H4,100,1,0.01,0.01,1/1,0.5,short,251,115,124,12,0.4811715481171548,0.41782557929500963,0.5445175169393
EUR_NZD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,251,41,148,62,0.21693121693121692,0.15817062647465116,0.27569180738778265
EUR_NZD,H4,100,1,0.01,0.03,1/3,0.25,short,251,21,148,82,0.1242603550295858,0.0745248514611888,0.17399585859798278
EUR_NZD,H4,100,2,0.01,0.01,1/1,0.5,short,85,35,47,3,0.4268292682926829,0.31977148570043434,0.5338870508849315
EUR_NZD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,85,16,52,17,0.23529411764705882,0.13447233652337623,0.33611589877074144
EUR_NZD,H4,100,2,0.01,0.03,1/3,0.25,short,85,9,52,24,0.14754098360655737,0.05854216425570234,0.2365398029574124
EUR_NZD,H4,100,3,0.01,0.01,1/1,0.5,short,26,10,14,2,0.4166666666666667,0.21942292762131047,0.6139104057120229
EUR_NZD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,26,7,15,4,0.3181818181818182,0.12354871828290975,0.5128149180807267
EUR_NZD,H4,100,3,0.01,0.03,1/3,0.25,short,26,5,15,6,0.25,0.06022381603583657,0.4397761839641634
EUR_CZK,H4,10,1,0.01,0.01,1/1,0.5,long,553,134,135,284,0.49814126394052044,0.4383900222506285,0.5578925056304124
EUR_CZK,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,553,45,136,372,0.24861878453038674,0.18565165145280232,0.31158591760797116
EUR_CZK,H4,10,1,0.01,0.03,1/3,0.25,long,553,23,138,392,0.14285714285714285,0.08880402888176875,0.19691025683251695
EUR_CZK,H4,10,2,0.01,0.01,1/1,0.5,long,129,30,33,66,0.47619047619047616,0.35286214796370635,0.599518804417246
EUR_CZK,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,129,13,35,81,0.2708333333333333,0.145114624042549,0.39655204262411764
EUR_CZK,H4,10,2,0.01,0.03,1/3,0.25,long,129,7,35,87,0.16666666666666666,0.0539559586407488,0.2793773746925845
EUR_CZK,H4,10,3,0.01,0.01,1/1,0.5,long,24,6,8,10,0.42857142857142855,0.16934180063511417,0.6878010565077429
EUR_CZK,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,24,2,10,12,0.16666666666666666,0.0,0.3775290932935149
EUR_CZK,H4,10,3,0.01,0.03,1/3,0.25,long,24,1,10,13,0.09090909090909091,0.0,0.26079878862921463
EUR_CZK,H4,10,1,0.01,0.01,1/1,0.5,short,592,128,126,338,0.5039370078740157,0.44244824521457193,0.5654257705334595
EUR_CZK,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,592,22,132,438,0.14285714285714285,0.08758920048052227,0.19812508523376343
EUR_CZK,H4,10,1,0.01,0.03,1/3,0.25,short,592,7,132,453,0.050359712230215826,0.014004234440673911,0.08671519001975775
EUR_CZK,H4,10,2,0.01,0.01,1/1,0.5,short,146,42,31,73,0.5753424657534246,0.461951808327356,0.6887331231794933
EUR_CZK,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,146,9,33,104,0.21428571428571427,0.0901889778258057,0.33838245074562284
EUR_CZK,H4,10,2,0.01,0.03,1/3,0.25,short,146,4,33,109,0.10810810810810811,0.00805272692205683,0.2081634892941594
EUR_CZK,H4,10,3,0.01,0.01,1/1,0.5,short,23,5,6,12,0.45454545454545453,0.1602878664116818,0.7488030426792273
EUR_CZK,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,23,1,6,16,0.14285714285714285,0.0,0.4020867707934573
EUR_CZK,H4,10,3,0.01,0.03,1/3,0.25,short,23,0,6,17,0.0,0.0,0.0
EUR_CZK,H4,20,1,0.01,0.01,1/1,0.5,long,358,90,89,179,0.5027932960893855,0.42954580005407333,0.5760407921246977
EUR_CZK,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,358,34,89,235,0.2764227642276423,0.19738532406253573,0.35546020439274884
EUR_CZK,H4,20,1,0.01,0.03,1/3,0.25,long,358,18,91,249,0.1651376146788991,0.09543111531642763,0.23484411404137057
EUR_CZK,H4,20,2,0.01,0.01,1/1,0.5,long,90,20,21,49,0.4878048780487805,0.33480012175345375,0.6408096343441072
EUR_CZK,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,90,11,22,57,0.3333333333333333,0.17249378512033853,0.4941728815463281
EUR_CZK,H4,20,2,0.01,0.03,1/3,0.25,long,90,6,22,62,0.21428571428571427,0.062298872750007644,0.36627255582142093
EUR_CZK,H4,20,3,0.01,0.01,1/1,0.5,long,15,4,4,7,0.5,0.15351767721859172,0.8464823227814082
EUR_CZK,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,15,2,5,8,0.2857142857142857,0.0,0.6203782963279159
EUR_CZK,H4,20,3,0.01,0.03,1/3,0.25,long,15,1,5,9,0.16666666666666666,0.0,0.4648711701972571
