tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
444,-0.059878782716753225,0.04557567300850544,-0.1492071018134239,0.029449536379917436,191,-0.12125652238213039,0.06986288261161108,-0.2581877723008881,0.015674727536627325,CHF_JPY,14,3,15,1,short,635
200,-0.048955084242646656,0.06788626410462595,-0.18201216188771352,0.0841019934024202,87,-0.16551210571968927,0.10073576356191918,-0.3629542023010509,0.031929990861672336,CHF_JPY,14,3,15,2,short,287
126,-0.06872018394115097,0.08533441594728118,-0.23597563919782205,0.09853527131552013,55,-0.0692526125219665,0.12952378044352503,-0.3231192221912756,0.18461399714734256,CHF_JPY,14,3,15,3,short,181
53,-0.005919890362754006,0.13021854904210192,-0.2611482464852738,0.24930846575976576,24,-0.17531925699225795,0.19799729071642505,-0.563393946796451,0.21275543281193512,CHF_JPY,14,3,15,4,short,77
503,-0.06759284543290112,0.04270143491107969,-0.1512876578586173,0.016101966992815075,216,-0.14888886932864304,0.06564873357040041,-0.27756038712662784,-0.020217351530658234,CHF_JPY,14,3,20,1,short,719
232,-0.0478951122935993,0.06304768686676819,-0.17146857855246495,0.07567835396526636,100,-0.10437532481143347,0.09493238897327907,-0.29044280719906046,0.08169215757619352,CHF_JPY,14,3,20,2,short,332
141,-0.05431732749351078,0.08111118429159528,-0.21329524870503752,0.10466059371801595,61,-0.06244088014275667,0.12353168436575943,-0.3045629814996451,0.1796812212141318,CHF_JPY,14,3,20,3,short,202
60,-0.021895903153766046,0.1231716301694315,-0.2633122982858518,0.2195204919783197,26,-0.23875623722362277,0.18768050560677457,-0.606610028212901,0.1290975537656554,CHF_JPY,14,3,20,4,short,86
560,-0.07370972626083654,0.04058880890058845,-0.1532637917059899,0.005844339184316816,241,-0.17908711939828587,0.06198145119747247,-0.30057076374533187,-0.05760347505123983,CHF_JPY,14,3,25,1,short,801
254,-0.07299434915645678,0.0600880243037175,-0.1907668767917431,0.04477817847882952,110,-0.06475686653288333,0.09084318220406858,-0.24280950365285775,0.11329577058709107,CHF_JPY,14,3,25,2,short,364
151,-0.028777891212778413,0.0784111067534704,-0.1824636604495804,0.12490787802402359,66,-0.07286202558648724,0.11898887032820857,-0.30608021142977604,0.16035616025680155,CHF_JPY,14,3,25,3,short,217
62,-0.04045837192636771,0.12023179665023503,-0.2761126933608284,0.19519594950809294,27,-0.1928763765857108,0.1863323661422451,-0.5580878142245111,0.17233506105308957,CHF_JPY,14,3,25,4,short,89
606,-0.053982883495886445,0.03890060815193753,-0.130228075473684,0.02226230848191111,260,-0.1849452931022357,0.05968648608504958,-0.3019308058289329,-0.06795978037553853,CHF_JPY,14,3,30,1,short,866
275,-0.07172726383475544,0.05772596324910625,-0.1848701518030037,0.0414156241334928,119,-0.10187609511442998,0.0873633345723731,-0.2731082308762812,0.06935604064742128,CHF_JPY,14,3,30,2,short,394
161,-0.03941280480204687,0.07608786433536427,-0.18854501889936084,0.1097194092952671,70,-0.04012705269583085,0.11598618467727267,-0.2674599746632853,0.18720586927162358,CHF_JPY,14,3,30,3,short,231
68,0.021935013831841214,0.1154638782284761,-0.20437418749597194,0.24824421515965436,30,-0.27358873892713975,0.17331181134922494,-0.6132798891716207,0.06610241131734113,CHF_JPY,14,3,30,4,short,98
250,0.1991800891367595,0.05901446904095741,0.08351172981648297,0.314848448457036,108,0.10300536527312891,0.09334378176639076,-0.07994844698899696,0.2859591775352548,CHF_JPY,21,3,15,1,long,358
132,0.1664577620251712,0.08144193857020367,0.006831562427572019,0.3260839616227704,57,0.26836397454607275,0.12603384458428787,0.021337639160868532,0.515390309931277,CHF_JPY,21,3,15,2,long,189
70,0.3748449838159797,0.1072466936742459,0.16464146421445774,0.5850485034175017,30,0.442642363071581,0.1608403489629155,0.12739527910426662,0.7578894470388954,CHF_JPY,21,3,15,3,long,100
37,0.1187949471719841,0.15358128670521048,-0.18222437477022843,0.4198142691141966,16,0.16173985502887456,0.24266778895587157,-0.3138890113246337,0.6373687213823829,CHF_JPY,21,3,15,4,long,53
301,0.15535414505046446,0.05380886718286969,0.04988876537203987,0.26081952472888903,129,0.1313233538802205,0.08487684298442198,-0.035035258369246564,0.29768196612968756,CHF_JPY,21,3,20,1,long,430
147,0.13586389060642493,0.07771975162346646,-0.016466822575569334,0.2881946037884192,63,0.2745515325258119,0.1198006399186793,0.039742278285200466,0.5093607867664233,CHF_JPY,21,3,20,2,long,210
86,0.36498381126922647,0.0969884298040943,0.17488648885320163,0.5550811336852512,37,0.494034348436417,0.1406600370323499,0.21834067585301126,0.7697280210198227,CHF_JPY,21,3,20,3,long,123
44,0.12262302375825938,0.14223881312782843,-0.1561650499722843,0.4014110974888031,19,0.08357040423484173,0.22568218639574358,-0.35876668110081567,0.5259074895704992,CHF_JPY,21,3,20,4,long,63
351,0.10903290449968886,0.05030433540334537,0.010436407109131934,0.20762940189024578,151,0.13868021622879764,0.07869644152254855,-0.015564809155397513,0.2929252416129928,CHF_JPY,21,3,25,1,long,502
168,0.1507333433259155,0.07286441318387617,0.007919093485518225,0.2935475931663128,73,0.2831589015116807,0.11042950715807116,0.06671706748186124,0.4996007355415002,CHF_JPY,21,3,25,2,long,241
98,0.2651211051346842,0.09373058891852784,0.08140915085436962,0.44883305941499874,42,0.5066493069558912,0.13111557333889184,0.24966278321166313,0.7636358307001192,CHF_JPY,21,3,25,3,long,140
51,0.04696888324241987,0.13405853107219337,-0.2157858376590791,0.30972360414391886,23,0.1559929426287823,0.20368112587481563,-0.2432220640858563,0.5552079493434209,CHF_JPY,21,3,25,4,long,74
399,0.1117387018920364,0.04721405853318256,0.019199147166998595,0.20427825661707422,172,0.1275622828520258,0.07407336986459315,-0.01762152208257675,0.27274608778662834,CHF_JPY,21,3,30,1,long,571
191,0.12497596678123939,0.06842764672737289,-0.009142220804411474,0.25909415436689026,82,0.2886658513457645,0.10419923632810846,0.08443534814267192,0.49289635454885705,CHF_JPY,21,3,30,2,long,273
105,0.27601779336380045,0.09048256069290112,0.09867197440571426,0.4533636123218866,45,0.4338145568003938,0.13099176342321434,0.17707070049089374,0.6905584131098939,CHF_JPY,21,3,30,3,long,150
60,0.18992355075605688,0.12210033551049496,-0.04939310684451323,0.429240208356627,27,-0.015265271094000263,0.19075984705701418,-0.38915457132574804,0.3586240291377475,CHF_JPY,21,3,30,4,long,87
394,-0.02496799672987772,0.04859660343202416,-0.12021733945664508,0.07028134599688964,169,-0.12234602607716125,0.07421798228912162,-0.2678132713638396,0.023121219209517124,CHF_JPY,21,3,15,1,short,563
203,-0.11476272934528835,0.0668631200605175,-0.24581444466390268,0.016288985973325967,87,-0.11632982297971949,0.10225627303407475,-0.316752118126506,0.08409247216706701,CHF_JPY,21,3,15,2,short,290
110,-0.06457861816987648,0.09135869637414662,-0.24364166306320384,0.11448442672345088,48,-0.024113197212789608,0.14150295980143135,-0.301458998423595,0.25323260399801584,CHF_JPY,21,3,15,3,short,158
46,-0.18401915444405165,0.13559450897742173,-0.44978439203979825,0.08174608315169496,21,-0.16929038034748894,0.2102873662896135,-0.5814536182751314,0.24287285758015353,CHF_JPY,21,3,15,4,short,67
443,-0.016366310789176483,0.045743365278454046,-0.10602330673494641,0.07329068515659344,191,-0.16060983459183376,0.06963959635785945,-0.29710344345323825,-0.024116225730429236,CHF_JPY,21,3,20,1,short,634
228,-0.1370822666050755,0.06282155322294494,-0.26021251092204756,-0.01395202228810341,99,-0.08202721817409693,0.09671239653515283,-0.27158351538299647,0.10752907903480262,CHF_JPY,21,3,20,2,short,327
123,-0.07146639345716205,0.08639342688355711,-0.240797510148934,0.0978647232346099,53,-0.040706291815356614,0.13484412062290424,-0.30500076823624894,0.2235881846055357,CHF_JPY,21,3,20,3,short,176
56,-0.1724918924042002,0.12351475278657875,-0.4145808078658946,0.06959702305749413,24,-0.2731290828040528,0.1921662459912981,-0.6497749249469971,0.10351675933889148,CHF_JPY,21,3,20,4,short,80
490,-0.04009766958591449,0.043530911797093744,-0.12541825670821824,0.04522291753638925,211,-0.19197882002224786,0.06596943883237472,-0.3212789201337023,-0.06267871991079343,CHF_JPY,21,3,25,1,short,701
254,-0.13134594592538876,0.0594443875939132,-0.24785694560945862,-0.014834946241318897,110,-0.0527856130609947,0.09187328072471636,-0.23285724328143875,0.12728601715944937,CHF_JPY,21,3,25,2,short,364
136,-0.04028186168201076,0.0824736647437404,-0.20193024457974196,0.12136652121572045,59,-0.07046497400362545,0.12781836369175714,-0.3209889668394694,0.18005901883221853,CHF_JPY,21,3,25,3,short,195
61,-0.15001826215469444,0.11866748352963573,-0.38260652987278043,0.08257000556339159,27,-0.2798184439739728,0.1812449595502894,-0.6350585646925401,0.07542167674459443,CHF_JPY,21,3,25,4,short,88
528,-0.0394274271929861,0.04167064848873265,-0.12110189823090209,0.04224704384492989,227,-0.1904718236420845,0.06359009708105107,-0.3151084139209446,-0.06583523336322442,CHF_JPY,21,3,30,1,short,755
271,-0.12323633026450981,0.05766940991432835,-0.23626837369659337,-0.010204286832426246,117,-0.0410804909120463,0.08933434074605495,-0.216175798774314,0.1340148169502214,CHF_JPY,21,3,30,2,short,388
147,-0.02420691281535697,0.07931773158174037,-0.17966966671556808,0.13125584108485414,64,-0.04933489790959221,0.12304444877644508,-0.29050201751142457,0.19183222169224012,CHF_JPY,21,3,30,3,short,211
67,-0.1365837909169606,0.11419289524303498,-0.36040186559330917,0.08723428375938796,30,-0.28516993290990894,0.1719894185070302,-0.6222691931836881,0.05192932736387024,CHF_JPY,21,3,30,4,short,97
410,-0.018901024088414795,0.049323993315532694,-0.11557605098685887,0.07777400281002929,177,0.04762074292426628,0.07511815330219196,-0.09961083754802995,0.1948523233965625,NZD_JPY,5,3,15,1,long,587
225,-0.0044444444444444444,0.06681465057054627,-0.13540115956271512,0.12651227067382623,97,0.11096038911418507,0.1012105240866048,-0.08741223809556034,0.3093330163239305,NZD_JPY,5,3,15,2,long,322
132,0.0878800854188878,0.08681955328223608,-0.0822862390142949,0.2580464098520705,57,0.05263157894736842,0.13344540864134474,-0.2089214219896673,0.3141845798844041,NZD_JPY,5,3,15,3,long,189
67,-0.022453058282706155,0.12236539387526615,-0.2622892302782278,0.2173831137128155,30,0.3333333333333333,0.17507524381296338,-0.009814144540074898,0.6764808112067415,NZD_JPY,5,3,15,4,long,97
480,-0.06059102511889255,0.04543322361414377,-0.14964014340261433,0.028458093164829244,206,0.02635374513395695,0.06968024456564996,-0.11021953421471696,0.16292702448263086,NZD_JPY,5,3,20,1,long,686
266,0.014631683855527511,0.06139933994284474,-0.10571102243244816,0.13497439014350318,114,0.08564173459715747,0.09355337413966874,-0.09772287871659326,0.2690063479109082,NZD_JPY,5,3,20,2,long,380
158,0.022785894147425247,0.07962617560560371,-0.13328141003955804,0.17885319833440852,68,0.029411764705882353,0.12211659146853804,-0.2099367545724522,0.2687602839842169,NZD_JPY,5,3,20,3,long,226
74,-0.033842633850558274,0.11637568752462885,-0.2619389813988308,0.19425371369771427,32,0.375,0.16649857114566596,0.048662800554494734,0.7013371994455053,NZD_JPY,5,3,20,4,long,106
541,-0.07635102826034608,0.042723948886063234,-0.16008996807703002,0.007387911556337862,233,0.0018406502042709538,0.06553803084268486,-0.12661389024739136,0.13029519065593329,NZD_JPY,5,3,25,1,long,774
299,0.049806113396556245,0.057836732701543214,-0.06355388269846846,0.16316610949158095,129,0.08343533134942599,0.08793647439444237,-0.08892015846368104,0.25579082116253304,NZD_JPY,5,3,25,2,long,428
172,0.009303321367983666,0.07632623551975116,-0.1402961002507286,0.15890274298669596,75,0.09333333333333334,0.11574020820698307,-0.13351747475235348,0.32018414141902013,NZD_JPY,5,3,25,3,long,247
79,-0.019042467151155852,0.11266519656028641,-0.2398662524093172,0.2017813181070055,34,0.4117647058823529,0.15863526175605694,0.10083959284048133,0.7226898189242246,NZD_JPY,5,3,25,4,long,113
587,-0.03970341786856427,0.04111499950263623,-0.12028881689373128,0.04088198115660274,252,-0.010202890882558999,0.06301386462955083,-0.13371006555647863,0.11330428379136062,NZD_JPY,5,3,30,1,long,839
321,0.06508419908277358,0.05576534658093618,-0.04421588021586134,0.1743842783814085,138,0.027269259015043134,0.0852745831649915,-0.1398689239883402,0.19440744201842644,NZD_JPY,5,3,30,2,long,459
181,0.003315863399409892,0.07440333882653778,-0.14251468070060416,0.14914640749942396,78,0.05128205128205128,0.11381062826777323,-0.17178678012278426,0.2743508826868868,NZD_JPY,5,3,30,3,long,259
82,-0.030540913474894054,0.1105467910443663,-0.24721262392185198,0.1861307969720639,36,0.3888888888888889,0.15572553071705222,0.08366684868346652,0.6941109290943113,NZD_JPY,5,3,30,4,long,118
516,-0.05151856155823916,0.04389790806014636,-0.137558461356126,0.034521338239647696,222,-0.08678558722766251,0.06621331909187164,-0.21656369264773095,0.04299251819240592,NZD_JPY,5,3,15,1,short,738
270,-0.08479906476354107,0.06059417545380006,-0.2035636486529892,0.03396551912590705,117,-0.18036749639371624,0.08992433353503837,-0.3566191901223914,-0.004115802665041052,NZD_JPY,5,3,15,2,short,387
163,-0.07975460122699386,0.0783171458287393,-0.23325620705132288,0.07374700459733517,71,0.17049930401639873,0.11692501245022867,-0.058673720386049455,0.3996723284188469,NZD_JPY,5,3,15,3,short,234
68,0.0,0.12216944435630522,-0.23945211093835822,0.23945211093835822,30,-0.06666666666666667,0.18528222234124034,-0.4298198224554977,0.2964864891221644,NZD_JPY,5,3,15,4,short,98
596,-0.054670432490019134,0.04084702444225474,-0.13473060039683843,0.025389735416800154,256,-0.09869687642398858,0.06167049156783287,-0.219571039896941,0.022177287048963837,NZD_JPY,5,3,20,1,short,852
310,-0.08030886285856803,0.05657651672363087,-0.19119883563688453,0.030581109919748467,134,-0.19479848565719998,0.08390571697789011,-0.3592536909338646,-0.03034328038053538,NZD_JPY,5,3,20,2,short,444
175,-0.08789830543141443,0.07538180930680204,-0.2356466516727464,0.05985004080991756,75,0.1614060078021908,0.11394421534938928,-0.06192465428261218,0.3847366698869938,NZD_JPY,5,3,20,3,short,250
73,-0.0136986301369863,0.11784007215126886,-0.24466517155347325,0.21726791127950065,32,-0.0625,0.17925416718060672,-0.4138381676739892,0.2888381676739892,NZD_JPY,5,3,20,4,short,105
651,-0.055758081233449275,0.03905763541870989,-0.13231104665412066,0.020794884187222112,280,-0.13309428701621817,0.0587689352585178,-0.24828140012291305,-0.01790717390952329,NZD_JPY,5,3,25,1,short,931
340,-0.06145808084163556,0.0540988326547712,-0.1674917928449871,0.044575631161716,146,-0.1924862813566082,0.0804877904244628,-0.3502423505885553,-0.0347302121246611,NZD_JPY,5,3,25,2,short,486
185,-0.08314704567836499,0.07334197217554392,-0.22689731114243106,0.06060321978570109,80,0.11381813231455387,0.11107554907486407,-0.1038899438721797,0.33152620850128744,NZD_JPY,5,3,25,3,short,265
79,-0.012658227848101266,0.11321863177214125,-0.23456674612149814,0.20925029042529558,34,0.0,0.17407765595569782,-0.3411922056731677,0.3411922056731677,NZD_JPY,5,3,25,4,short,113
697,-0.04346988648920442,0.037774750174453385,-0.11750839683113307,0.03056862385272422,299,-0.15473712496502035,0.05671559395329388,-0.26589968911347633,-0.04357456081656434,NZD_JPY,5,3,30,1,short,996
359,-0.04984887879152114,0.05268367017218549,-0.1531088723290047,0.05341111474596241,154,-0.20846101998743377,0.07813897749796017,-0.3616134158834357,-0.055308624091431835,NZD_JPY,5,3,30,2,short,513
197,-0.09838681954567272,0.07096928467022569,-0.23748661749931507,0.04071297840796964,85,0.11888765394310952,0.10769400220614392,-0.09219259038093255,0.32996789826715156,NZD_JPY,5,3,30,3,short,282
81,0.012345679012345678,0.1117948782486101,-0.20677228235493011,0.23146364037962147,35,0.02857142857142857,0.17142857142857143,-0.30742857142857144,0.3645714285714286,NZD_JPY,5,3,30,4,short,116
351,-0.049933388221546346,0.053168749740359546,-0.15414413771265106,0.05427736126955836,151,0.08231040726884194,0.08115091146794991,-0.07674537920833989,0.24136619374602375,NZD_JPY,9,3,15,1,long,502
182,0.054945054945054944,0.07421713108584654,-0.09052052198320429,0.20041063187331418,79,0.08860759493670886,0.11278233484378004,-0.13244578135710003,0.3096609712305177,NZD_JPY,9,3,15,2,long,261
122,-0.0032772846287443457,0.09066991458356854,-0.1809903172125387,0.17443574795504999,53,0.24528301886792453,0.13443873645177837,-0.01821690457756109,0.5087829423134101,NZD_JPY,9,3,15,3,long,175
56,0.21428571428571427,0.13170777796132696,-0.04386153051848654,0.4724329590899151,24,0.25,0.2018932132718121,-0.14571069801275166,0.6457106980127516,NZD_JPY,9,3,15,4,long,80
420,-0.07268242682324469,0.04855820061223577,-0.1678565000232268,0.022491646376737423,180,0.09682706387552852,0.0742218779093276,-0.04864781682675358,0.24230194457781062,NZD_JPY,9,3,20,1,long,600
213,0.014084507042253521,0.06867346946805644,-0.12051549311513711,0.14868450719964416,92,0.13043478260869565,0.10393292255081683,-0.07327374559090535,0.3341433108082966,NZD_JPY,9,3,20,2,long,305
141,0.004256533867327579,0.08432269363655309,-0.1610159456603165,0.16952901339497164,61,0.14754098360655737,0.12768657317538715,-0.10272469981720145,0.3978066670303162,NZD_JPY,9,3,20,3,long,202
63,0.1746031746031746,0.1250492632872556,-0.07049338143984638,0.4196997306461956,28,0.21428571428571427,0.18797967114804776,-0.15415444116445934,0.5827258697358879,NZD_JPY,9,3,20,4,long,91
462,-0.07473294213368564,0.046300716366925454,-0.1654823462128595,0.01601646194548824,199,0.06245664069143283,0.07078200698675868,-0.07627609300261418,0.20118937438547985,NZD_JPY,9,3,25,1,long,661
238,0.02475641977130385,0.06490917946681421,-0.102465571983652,0.1519784115262597,103,0.08737864077669903,0.09863603988440833,-0.10594799739674131,0.28070527895013936,NZD_JPY,9,3,25,2,long,341
