tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
11,0.4437505948209393,0.24014473264620906,-0.026933081165630424,0.914434270807509,5,-0.3100093572723572,0.4313889710273812,-1.1555317404860244,0.5355130259413099,USD_CAD,21,2.0,long,16,367,121
10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,5,-1.0,0.0,-1.0,-1.0,USD_CAD,21,2.0,short,15,366,137
2,1.0,0.0,1.0,1.0,2,-1.0,0.0,-1.0,-1.0,USD_CAD,21,2.5,long,4,269,75
4,0.6819211229473029,0.31807887705269705,0.05848652392401665,1.3053557219705891,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CAD,21,2.5,short,7,269,90
4,1.0,0.0,1.0,1.0,2,-0.5808574171622182,0.4191425828377817,-1.4023768795242704,0.24066204519983403,USD_CAD,21,3.0,long,6,214,59
4,-0.5,0.5,-1.48,0.48,3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,USD_CAD,21,3.0,short,7,214,68
23,-0.11378449022678393,0.19813055879197902,-0.5021203854590628,0.2745514050054949,11,0.09090909090909091,0.3149183286488867,-0.526330833242727,0.7081490150609089,USD_CHF,7,1.5,long,34,516,203
22,-0.03850950168800349,0.21315360130659844,-0.45629056024893644,0.37927155687292946,10,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,USD_CHF,7,1.5,short,32,516,190
8,-0.41937919136807467,0.31957051420826255,-1.0457373992162693,0.20697901648011996,4,0.5,0.5,-0.48,1.48,USD_CHF,7,2.0,long,12,360,132
10,0.4000000000000011,0.30550504633038955,-0.19878989080756243,0.9987898908075645,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,7,2.0,short,15,360,116
9,0.051287187004009305,0.33725581783253983,-0.6097342159477688,0.7123085899557873,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,USD_CHF,7,2.5,long,14,280,100
4,-0.5,0.5,-1.48,0.48,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,7,2.5,short,7,280,80
5,0.09231693660721675,0.4566425481539591,-0.8027024577745431,0.9873363309889766,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,7,3.0,long,8,210,65
8,0.14275686877464974,0.34992712047900487,-0.5431002873641998,0.8286140249134993,4,0.5,0.5,-0.48,1.48,USD_CHF,7,3.0,short,12,210,61
23,-0.20074101196591385,0.19496803462129048,-0.5828783598236432,0.1813963358918155,10,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,USD_CHF,10,1.5,long,33,510,204
18,-0.047067168729782054,0.23558763510802694,-0.5088189335415149,0.41468459608195074,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,USD_CHF,10,1.5,short,27,510,191
9,-0.4838926145493997,0.28912416225453647,-1.050575972568291,0.08279074346949178,5,1.0,0.0,1.0,1.0,USD_CHF,10,2.0,long,14,357,129
11,0.45454545454545553,0.2816715160878124,-0.09753071698665677,1.0066216260775678,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CHF,10,2.0,short,16,357,116
10,-0.05384153169639163,0.319445201599749,-0.6799541268318996,0.5722710634391164,5,-0.6,0.4,-1.384,0.18400000000000005,USD_CHF,10,2.5,long,15,276,97
3,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,2,1.0,0.0,1.0,1.0,USD_CHF,10,2.5,short,5,276,82
4,0.3653961707590209,0.4724936483869474,-0.560691380079396,1.2914837215974377,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,USD_CHF,10,3.0,long,7,205,61
9,0.23800610557746646,0.3229713921852604,-0.3950178231056438,0.8710300342605768,4,0.5,0.5,-0.48,1.48,USD_CHF,10,3.0,short,13,205,60
21,-0.31509729881981036,0.1956439912208848,-0.6985595216127445,0.06836492397312383,10,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,USD_CHF,14,1.5,long,31,503,208
19,0.008041629624417573,0.22955663082208008,-0.44188936678685936,0.4579726260356945,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,USD_CHF,14,1.5,short,28,503,193
11,-0.03227577554041794,0.30323393048243524,-0.626614279285991,0.5620627282051551,5,0.6,0.4000000000000001,-0.18400000000000016,1.3840000000000001,USD_CHF,14,2.0,long,16,354,130
9,0.33333333333333454,0.33333333333333365,-0.31999999999999945,0.9866666666666686,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,USD_CHF,14,2.0,short,14,354,119
