tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
74,-0.022767045341331584,0.11658993877549963,-0.2512833253413108,0.20574923465864767,32,0.0,0.17960530202677488,-0.35202639197247876,0.35202639197247876,GBP_USD,10,2.5,short,106,276,166
65,-0.0012550575832369951,0.12404108413808962,-0.24437558249389263,0.24186546732741865,29,0.09994112270412037,0.18740275280525678,-0.2673682727941829,0.46725051820242364,GBP_USD,10,3.0,long,94,218,130
54,-0.037037037037037035,0.1372663199829123,-0.30607902420354516,0.2320049501294711,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,GBP_USD,10,3.0,short,78,217,132
144,-0.09876899679820307,0.0822449233738223,-0.25996904661089476,0.06243105301448863,62,0.1019794581126609,0.1259038060422746,-0.14479200173019732,0.34875091795551916,GBP_USD,14,1.5,long,206,525,337
161,-0.01790431843834073,0.07780171038636824,-0.17039567079562248,0.13458703391894103,70,0.09806494216773291,0.117511958604703,-0.13225849669748496,0.32838838103295076,GBP_USD,14,1.5,short,231,525,347
102,-0.17333827289680379,0.09572801130264157,-0.36096517504998127,0.01428862925637367,44,-0.009581299411188843,0.15133397972305054,-0.3061958996683679,0.2870333008459902,GBP_USD,14,2.0,long,146,371,227
99,0.06060008678510966,0.1000953380076224,-0.13558677570983022,0.2567869492800495,43,0.23862972452625475,0.14811395217584647,-0.05167362173840434,0.5289330707909139,GBP_USD,14,2.0,short,142,371,238
77,-0.061457985499703244,0.11253495644712919,-0.28202650013607644,0.15911052913666995,34,-0.1367488277907212,0.17016053541363949,-0.47026347720145456,0.1967658216200122,GBP_USD,14,2.5,long,111,278,164
72,0.07348842217968171,0.11708563112106189,-0.1559994148175996,0.302976259176963,32,0.0625,0.17925416718060672,-0.2888381676739892,0.4138381676739892,GBP_USD,14,2.5,short,104,277,169
64,0.04560033214202493,0.12487451450626305,-0.19915371629025064,0.2903543805743005,28,-0.003632408627875331,0.19178416025237424,-0.37952936272252885,0.3722645454667782,GBP_USD,14,3.0,long,92,213,131
53,-0.09433962264150944,0.13805656836684024,-0.36493049664051636,0.17625125135749745,24,0.16666666666666666,0.20559798491465375,-0.23630538376605467,0.569638717099388,GBP_USD,14,3.0,short,77,212,129
149,-0.061802904786484245,0.08112600165730281,-0.22080986803479774,0.09720405846182927,64,0.06754260004664026,0.12430781370059603,-0.17610071480652795,0.31118591489980846,GBP_USD,21,1.5,long,213,528,339
