tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
130.0,-0.02440530033116638,0.08267745950958977,-0.18645312096996233,0.13764252030762955,56.0,0.1304004960904938,0.1272465807267511,-0.11900280213393835,0.37980379431492595,EUR_USD,14,35,1,short,186
86.0,0.06889112826986867,0.10414328554525333,-0.13522971139882783,0.2730119679385652,38.0,0.0034508652384087333,0.15439169371496397,-0.29915685444292067,0.3060585849197381,EUR_USD,14,35,2,short,124
35.0,-0.08696353611306284,0.16815588593746914,-0.41654907255050233,0.24262200032437664,15.0,0.19081988624099935,0.2417381925735397,-0.2829869712031384,0.6646267436851372,EUR_USD,14,35,3,short,50
18.0,-0.09010684084804699,0.23736462957594884,-0.5553415148169067,0.3751278331208127,8.0,-0.5,0.32732683535398854,-1.1415605972938176,0.14156059729381754,EUR_USD,14,35,4,short,26
0.0,,,,,1.0,1.0,,,,EUR_USD,21,20,1,long,1
,,,,,,,,,,EUR_USD,21,20,2,long,0
0.0,,,,,1.0,-1.0,,,,EUR_USD,21,20,3,long,1
,,,,,,,,,,EUR_USD,21,20,4,long,0
4.0,0.5,0.5,-0.48,1.48,2.0,0.0,1.0,-1.96,1.96,EUR_USD,21,25,1,long,6
0.0,,,,,1.0,1.0,,,,EUR_USD,21,25,2,long,1
1.0,-1.0,,,,1.0,1.0,,,,EUR_USD,21,25,3,long,2
,,,,,,,,,,EUR_USD,21,25,4,long,0
25.0,0.10996312231100173,0.20107552780787966,-0.28414491219244237,0.5040711568144458,12.0,0.0,0.30151134457776363,-0.5909622353724167,0.5909622353724167,EUR_USD,21,30,1,long,37
14.0,0.08679028277862955,0.26665198088737163,-0.4358475997606188,0.6094281653178779,7.0,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266,EUR_USD,21,30,2,long,21
7.0,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,4.0,0.5,0.5,-0.48,1.48,EUR_USD,21,30,3,long,11
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,EUR_USD,21,30,4,long,4
