strategy,pair,direction,entry_mode,signal_ts,entry_ts,entry_price,mfe_R,mae_R,sl_hit,bars_to_exit,max_hold_close_R,r_tp0.2,bars_tp0.2,r_tp0.3,bars_tp0.3,r_tp0.4,bars_tp0.4,r_tp0.5,bars_tp0.5,r_tp0.6,bars_tp0.6,r_tp0.7,bars_tp0.7,r_tp0.8,bars_tp0.8,r_tp1.0,bars_tp1.0,r_tp1.25,bars_tp1.25,r_tp1.5,bars_tp1.5
cci,CHF_JPY,long,mid,2021-03-22 01:00:00,2021-03-22 01:00:00,117.061,1.1148033931027383,-0.9802581560041445,False,84,1.0165640136339185,0.2,2,0.3,2,0.4,2,0.5,2,0.6,3,0.7,4,0.8,70,1.0,73,1.0165640136339185,84,1.0165640136339185,84
cci,CHF_JPY,long,mid,2021-03-23 21:00:00,2021-03-23 21:00:00,116.237,2.1585209528807727,-0.2783106928086555,False,84,2.0643168698435197,0.2,7,0.3,9,0.4,16,0.5,17,0.6,20,0.7,23,0.8,27,1.0,30,1.25,53,1.5,59
cci,CHF_JPY,long,mid,2021-03-25 21:00:00,2021-03-25 21:00:00,116.31299999999999,2.0917696216244366,-0.18785518385733183,False,84,1.452976021596914,0.2,3,0.3,3,0.4,5,0.5,6,0.6,8,0.7,14,0.8,18,1.0,19,1.25,42,1.5,48
cci,CHF_JPY,long,mid,2021-04-15 05:00:00,2021-04-15 05:00:00,117.89099999999999,1.9445928866495323,-0.31851456005970563,False,84,1.3215597458669486,0.2,6,0.3,6,0.4,6,0.5,6,0.6,6,0.7,50,0.8,50,1.0,52,1.25,57,1.5,60
cci,CHF_JPY,long,mid,2021-04-15 13:00:00,2021-04-15 13:00:00,117.845,1.984386270100556,-0.27960456531884803,False,84,1.5253086681658132,0.2,4,0.3,4,0.4,4,0.5,4,0.6,4,0.7,48,0.8,48,1.0,49,1.25,54,1.5,58
cci,CHF_JPY,long,mid,2021-04-16 01:00:00,2021-04-16 01:00:00,117.994,1.8556028272623961,-0.4055290946997271,False,84,1.4394799735579715,0.2,1,0.3,1,0.4,1,0.5,1,0.6,45,0.7,45,0.8,46,1.0,51,1.25,52,1.5,56
cci,CHF_JPY,long,mid,2021-04-21 13:00:00,2021-04-21 13:00:00,117.868,2.7280517188719635,-0.29906335901176917,False,84,1.9644856958631691,0.2,5,0.3,13,0.4,20,0.5,23,0.6,23,0.7,24,0.8,24,1.0,26,1.25,31,1.5,34
cci,CHF_JPY,long,mid,2021-04-22 21:00:00,2021-04-22 21:00:00,117.684,2.8886679582611126,-0.1431800414669749,False,84,2.523282689235592,0.2,3,0.3,4,0.4,5,0.5,10,0.6,15,0.7,15,0.8,16,1.0,16,1.25,22,1.5,23
cci,CHF_JPY,long,mid,2021-04-23 13:00:00,2021-04-23 13:00:00,118.07849999999999,2.5449171525722374,-0.28921437857018534,False,84,2.315408817015806,0.2,6,0.3,11,0.4,11,0.5,12,0.6,12,0.7,12,0.8,13,1.0,18,1.25,22,1.5,23
cci,CHF_JPY,long,mid,2021-06-07 13:00:00,2021-06-07 13:00:00,121.79650000000001,0.8005156141596753,-1.5263164376644638,True,48,-1.0,0.2,4,0.3,5,0.4,12,0.5,12,0.6,18,0.7,34,0.8,34,-1.0,48,-1.0,48,-1.0,48
cci,CHF_JPY,long,mid,2021-06-17 01:00:00,2021-06-17 01:00:00,121.84450000000001,0.04103591052528661,-1.5651096274349736,True,3,-1.0,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3
cci,CHF_JPY,long,mid,2021-06-17 17:00:00,2021-06-17 17:00:00,120.1135,0.14403043787749628,-1.0336057145949407,True,8,-1.0,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8
cci,CHF_JPY,long,mid,2021-06-21 05:00:00,2021-06-21 05:00:00,119.37,1.3675965485465225,-0.31163608946972604,False,84,0.7334338611041159,0.2,1,0.3,2,0.4,2,0.5,2,0.6,3,0.7,4,0.8,8,1.0,9,1.25,13,0.7334338611041159,84
cci,CHF_JPY,long,mid,2021-06-30 13:00:00,2021-06-30 13:00:00,120.0355,0.5814946411686478,-1.0559376184545375,True,83,-1.0,0.2,4,0.3,5,0.4,5,0.5,6,-1.0,83,-1.0,83,-1.0,83,-1.0,83,-1.0,83,-1.0,83
cci,CHF_JPY,long,mid,2021-07-07 01:00:00,2021-07-07 01:00:00,119.65350000000001,0.902606275620844,-0.8315678187432937,False,84,0.5628753024357762,0.2,1,0.3,2,0.4,12,0.5,13,0.6,15,0.7,16,0.8,17,0.5628753024357762,84,0.5628753024357762,84,0.5628753024357762,84
cci,CHF_JPY,long,mid,2021-07-08 05:00:00,2021-07-08 05:00:00,119.706,0.8583529647636565,-0.8750605650510357,False,84,0.5363139692245935,0.2,2,0.3,4,0.4,6,0.5,6,0.6,8,0.7,9,0.8,16,0.5363139692245935,84,0.5363139692245935,84,0.5363139692245935,84
cci,CHF_JPY,long,mid,2021-07-15 21:00:00,2021-07-15 21:00:00,119.68950000000001,1.2941820293342317,-0.8613955275943235,False,84,1.005518445644767,0.2,3,0.3,22,0.4,23,0.5,28,0.6,40,0.7,41,0.8,53,1.0,56,1.25,65,1.005518445644767,84
cci,CHF_JPY,long,mid,2021-07-19 13:00:00,2021-07-19 13:00:00,119.1845,1.7233784594473283,-0.44133255582730635,False,84,1.0638967315380774,0.2,4,0.3,10,0.4,12,0.5,12,0.6,12,0.7,12,0.8,12,1.0,30,1.25,43,1.5,48
cci,CHF_JPY,long,mid,2021-07-20 13:00:00,2021-07-20 13:00:00,119.231,1.6837064186327355,-0.11154817119708371,False,84,0.5573215019583837,0.2,4,0.3,5,0.4,6,0.5,6,0.6,6,0.7,6,0.8,7,1.0,24,1.25,37,1.5,42
cci,CHF_JPY,long,mid,2021-08-08 21:00:00,2021-08-08 21:00:00,120.40700000000001,0.11128921076016009,-0.8948815268215414,False,84,-0.45013994202994917,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84,-0.45013994202994917,84
cci,CHF_JPY,long,mid,2021-08-09 17:00:00,2021-08-09 17:00:00,119.84700000000001,0.618705516199823,-0.4318005456957724,False,84,0.6049379625689372,0.2,33,0.3,57,0.4,63,0.5,71,0.6,83,0.6049379625689372,84,0.6049379625689372,84,0.6049379625689372,84,0.6049379625689372,84,0.6049379625689372,84
cci,CHF_JPY,long,mid,2021-08-10 13:00:00,2021-08-10 13:00:00,119.78450000000001,0.6937458519257401,-0.3798488118245784,False,84,0.10477148545929404,0.2,28,0.3,52,0.4,52,0.5,66,0.6,68,0.10477148545929404,84,0.10477148545929404,84,0.10477148545929404,84,0.10477148545929404,84,0.10477148545929404,84
cci,CHF_JPY,long,mid,2021-08-11 13:00:00,2021-08-11 13:00:00,119.88550000000001,0.6089143390985507,-0.4637758527928849,False,84,0.15264564939045466,0.2,22,0.3,46,0.4,60,0.5,60,0.6,74,0.15264564939045466,84,0.15264564939045466,84,0.15264564939045466,84,0.15264564939045466,84,0.15264564939045466,84
cci,CHF_JPY,long,mid,2021-08-12 01:00:00,2021-08-12 01:00:00,119.79849999999999,0.6819784888792476,-0.39149071148636505,False,84,0.20325797067576892,0.2,19,0.3,43,0.4,44,0.5,57,0.6,59,0.20325797067576892,84,0.20325797067576892,84,0.20325797067576892,84,0.20325797067576892,84,0.20325797067576892,84
cci,CHF_JPY,long,mid,2021-08-12 17:00:00,2021-08-12 17:00:00,119.59100000000001,0.856669816290516,-0.21866193944361428,False,84,0.48205968676572386,0.2,5,0.3,5,0.4,15,0.5,39,0.6,40,0.7,53,0.8,65,0.48205968676572386,84,0.48205968676572386,84,0.48205968676572386,84
cci,CHF_JPY,long,mid,2021-08-19 21:00:00,2021-08-19 21:00:00,119.654,0.8035669513764704,-0.217293195380005,False,84,-0.07605261838299937,0.2,7,0.3,8,0.4,8,0.5,8,0.6,22,0.7,23,0.8,36,-0.07605261838299937,84,-0.07605261838299937,84,-0.07605261838299937,84
cci,CHF_JPY,long,mid,2021-08-20 13:00:00,2021-08-20 13:00:00,119.7835,0.6945864831132795,-0.2855151168566736,False,84,-0.09350202657293782,0.2,4,0.3,4,0.4,4,0.5,18,0.6,20,-0.09350202657293782,84,-0.09350202657293782,84,-0.09350202657293782,84,-0.09350202657293782,84,-0.09350202657293782,84
cci,CHF_JPY,long,mid,2021-09-06 13:00:00,2021-09-06 13:00:00,120.048,0.2607290417166489,-1.01667666266828,True,42,-1.0,0.2,4,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42
cci,CHF_JPY,long,mid,2021-09-07 21:00:00,2021-09-07 21:00:00,119.9705,0.10585935709194838,-1.0231681955147407,True,37,-1.0,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37,-1.0,37
cci,CHF_JPY,long,mid,2021-09-08 17:00:00,2021-09-08 17:00:00,119.5805,0.43234473848160265,-1.2067184867097807,True,34,-1.0,0.2,4,0.3,9,0.4,9,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34
cci,CHF_JPY,long,mid,2021-09-09 17:00:00,2021-09-09 17:00:00,119.70949999999999,0.32411796891642164,-1.0909744005279267,True,27,-1.0,0.2,3,0.3,3,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27,-1.0,27
cci,CHF_JPY,long,mid,2021-09-13 01:00:00,2021-09-13 01:00:00,119.6445,0.08190932303617252,-1.037239488651788,True,19,-1.0,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19
cci,CHF_JPY,long,mid,2021-09-13 13:00:00,2021-09-13 13:00:00,119.33250000000001,0.2698342865522823,-1.001403641086884,True,17,-1.0,0.2,5,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17
cci,CHF_JPY,long,mid,2021-09-13 21:00:00,2021-09-13 21:00:00,119.26750000000001,0.3244806841763283,-1.085794537489276,True,22,-1.0,0.2,2,0.3,3,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22
cci,CHF_JPY,long,mid,2021-09-15 01:00:00,2021-09-15 01:00:00,119.1225,0.10115637264160207,-1.0480807572037223,True,16,-1.0,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16
cci,CHF_JPY,long,mid,2021-09-15 09:00:00,2021-09-15 09:00:00,119.053,0.03863825355093315,-1.0743114411228623,True,16,-1.0,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16
cci,CHF_JPY,long,mid,2021-09-15 17:00:00,2021-09-15 17:00:00,118.9065,0.09293015941096734,-1.0819425346806022,True,15,-1.0,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15,-1.0,15
cci,CHF_JPY,long,mid,2021-09-16 13:00:00,2021-09-16 13:00:00,118.50399999999999,1.4902450550192554,-0.8113650172145971,False,84,1.2607169378248946,0.2,22,0.3,23,0.4,28,0.5,28,0.6,30,0.7,30,0.8,30,1.0,35,1.25,45,1.2607169378248946,84
cci,CHF_JPY,long,mid,2021-09-16 21:00:00,2021-09-16 21:00:00,118.36099999999999,1.6128623448602306,-0.6915284595432489,False,84,1.41769670753036,0.2,2,0.3,20,0.4,21,0.5,26,0.6,26,0.7,27,0.8,28,1.0,32,1.25,35,1.5,45
cci,CHF_JPY,long,mid,2021-09-19 21:00:00,2021-09-19 21:00:00,118.009,2.015524239676625,-0.39530883237718617,False,84,1.9134133837249552,0.2,8,0.3,8,0.4,9,0.5,14,0.6,14,0.7,15,0.8,20,1.0,21,1.25,26,1.5,28
cci,CHF_JPY,long,mid,2021-09-20 09:00:00,2021-09-20 09:00:00,117.9185,2.2557953162565565,-0.08734846525353875,False,84,2.1341010952479884,0.2,4,0.3,5,0.4,5,0.5,11,0.6,11,0.7,11,0.8,12,1.0,17,1.25,19,1.5,24
cci,CHF_JPY,long,mid,2021-10-04 01:00:00,2021-10-04 01:00:00,119.28999999999999,4.411937295666049,-0.01047866543716044,False,84,4.146198340179424,0.2,1,0.3,1,0.4,2,0.5,2,0.6,2,0.7,3,0.8,3,1.0,26,1.25,27,1.5,28
cci,CHF_JPY,long,mid,2021-10-28 05:00:00,2021-10-28 05:00:00,123.7225,1.466184404615167,-0.574269029481298,False,84,-0.36654610115378605,0.2,1,0.3,2,0.4,2,0.5,2,0.6,3,0.7,4,0.8,4,1.0,7,1.25,14,-0.36654610115378605,84
cci,CHF_JPY,long,mid,2021-11-05 17:00:00,2021-11-05 17:00:00,124.3125,0.17254901960784308,-1.0236299648064366,True,39,-1.0,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39
cci,CHF_JPY,long,mid,2021-11-08 14:00:00,2021-11-08 14:00:00,123.9385,0.45345070337304244,-1.1824412914469737,True,44,-1.0,0.2,11,0.3,12,0.4,12,-1.0,44,-1.0,44,-1.0,44,-1.0,44,-1.0,44,-1.0,44,-1.0,44
cci,CHF_JPY,long,mid,2021-11-09 06:00:00,2021-11-09 06:00:00,123.62450000000001,0.7085974058540119,-1.203644908573962,True,84,-1.0,0.2,2,0.3,4,0.4,6,0.5,7,0.6,8,0.7,8,-1.0,84,-1.0,84,-1.0,84,-1.0,84
cci,CHF_JPY,long,mid,2021-11-10 06:00:00,2021-11-10 06:00:00,124.0925,0.32878699357334235,-1.0069101678183674,True,32,-1.0,0.2,2,0.3,2,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32
cci,CHF_JPY,long,mid,2021-11-11 14:00:00,2021-11-11 14:00:00,123.863,0.07508295455463171,-1.1222076003326256,True,26,-1.0,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26
cci,CHF_JPY,long,mid,2021-11-12 14:00:00,2021-11-12 14:00:00,123.707,0.19845279571892163,-1.0298527973356382,True,29,-1.0,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29,-1.0,29
cci,CHF_JPY,long,mid,2021-11-15 22:00:00,2021-11-15 22:00:00,123.601,0.0906141536071667,-1.1848609639080527,True,56,-1.0,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56,-1.0,56
cci,CHF_JPY,long,mid,2021-11-16 10:00:00,2021-11-16 10:00:00,123.4265,0.23212195112069753,-1.0451564291298856,True,53,-1.0,0.2,39,-1.0,53,-1.0,53,-1.0,53,-1.0,53,-1.0,53,-1.0,53,-1.0,53,-1.0,53,-1.0,53
cci,CHF_JPY,long,mid,2021-11-16 18:00:00,2021-11-16 18:00:00,123.4315,0.22806171844301915,-1.0491649214341612,True,51,-1.0,0.2,37,-1.0,51,-1.0,51,-1.0,51,-1.0,51,-1.0,51,-1.0,51,-1.0,51,-1.0,51,-1.0,51
cci,CHF_JPY,long,mid,2021-11-17 06:00:00,2021-11-17 06:00:00,123.269,0.36018788178697525,-0.9187224687472135,False,84,-0.15940747470978064,0.2,28,0.3,34,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84,-0.15940747470978064,84
cci,CHF_JPY,long,mid,2021-11-18 02:00:00,2021-11-18 02:00:00,122.9555,0.6160765480193974,-0.666094643997218,False,84,-0.04473163054926913,0.2,2,0.3,2,0.4,3,0.5,23,0.6,29,-0.04473163054926913,84,-0.04473163054926913,84,-0.04473163054926913,84,-0.04473163054926913,84,-0.04473163054926913,84
cci,CHF_JPY,long,mid,2021-11-19 14:00:00,2021-11-19 14:00:00,122.79150000000001,0.7516806945106059,-0.5334245448585754,False,84,-0.03094676748798658,0.2,5,0.3,6,0.4,6,0.5,6,0.6,14,0.7,20,-0.03094676748798658,84,-0.03094676748798658,84,-0.03094676748798658,84,-0.03094676748798658,84
cci,CHF_JPY,long,mid,2021-11-21 22:00:00,2021-11-21 22:00:00,122.7875,0.754962842308874,-0.5301842614272606,False,84,0.007736943907158912,0.2,2,0.3,4,0.4,4,0.5,4,0.6,12,0.7,18,0.007736943907158912,84,0.007736943907158912,84,0.007736943907158912,84,0.007736943907158912,84
cci,CHF_JPY,long,mid,2021-11-26 18:00:00,2021-11-26 18:00:00,122.739,1.0053854113199512,-0.4908790197084923,False,84,0.7630011650738522,0.2,1,0.3,1,0.4,7,0.5,7,0.6,15,0.7,49,0.8,81,1.0,82,0.7630011650738522,84,0.7630011650738522,84
cci,CHF_JPY,long,mid,2021-11-29 10:00:00,2021-11-29 10:00:00,122.85499999999999,0.9100158723698756,-0.37686703837857183,False,84,0.18884050303202932,0.2,2,0.3,3,0.4,3,0.5,11,0.6,45,0.7,77,0.8,78,0.18884050303202932,84,0.18884050303202932,84,0.18884050303202932,84
cci,CHF_JPY,long,mid,2021-12-01 22:00:00,2021-12-01 22:00:00,122.93299999999999,0.8459892787127968,-0.4400771151765554,False,84,0.4884774633336929,0.2,8,0.3,9,0.4,10,0.5,28,0.6,30,0.7,63,0.8,63,0.4884774633336929,84,0.4884774633336929,84,0.4884774633336929,84
cci,CHF_JPY,long,mid,2021-12-06 18:00:00,2021-12-06 18:00:00,122.63650000000001,1.7592641668671092,-0.11782788973920644,False,84,1.5554096863494937,0.2,2,0.3,3,0.4,10,0.5,10,0.6,10,0.7,11,0.8,13,1.0,46,1.25,71,1.5,77
cci,CHF_JPY,long,mid,2021-12-20 10:00:00,2021-12-20 10:00:00,123.136,3.203774688149695,-0.08242918399167398,False,84,1.9632763773388884,0.2,2,0.3,5,0.4,9,0.5,12,0.6,13,0.7,13,0.8,13,1.0,19,1.25,19,1.5,31
cci,CHF_JPY,long,mid,2022-01-07 14:00:00,2022-01-07 14:00:00,125.8485,0.10290150458686954,-1.2646157880308362,True,6,-1.0,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
cci,CHF_JPY,long,mid,2022-01-10 18:00:00,2022-01-10 18:00:00,124.239,1.1570440843857401,-0.5231851512005131,False,84,-0.3726688077012804,0.2,2,0.3,3,0.4,3,0.5,5,0.6,10,0.7,10,0.8,10,1.0,11,-0.3726688077012804,84,-0.3726688077012804,84
cci,CHF_JPY,long,mid,2022-01-21 02:00:00,2022-01-21 02:00:00,124.3965,0.6398893859553849,-0.6796815022930818,False,84,0.5357867785669193,0.2,1,0.3,1,0.4,1,0.5,57,0.6,80,0.5357867785669193,84,0.5357867785669193,84,0.5357867785669193,84,0.5357867785669193,84,0.5357867785669193,84
cci,CHF_JPY,long,mid,2022-01-24 06:00:00,2022-01-24 06:00:00,124.624,0.775131595840294,-0.8609898574913398,False,84,0.38154769546797634,0.2,49,0.3,50,0.4,50,0.5,78,0.6,78,0.7,80,0.38154769546797634,84,0.38154769546797634,84,0.38154769546797634,84,0.38154769546797634,84
cci,CHF_JPY,long,mid,2022-01-25 18:00:00,2022-01-25 18:00:00,124.0175,1.2679662144455381,-0.3761565908037234,False,84,0.7559417017759543,0.2,5,0.3,27,0.4,27,0.5,40,0.6,40,0.7,40,0.8,41,1.0,69,1.25,71,0.7559417017759543,84
cci,CHF_JPY,long,mid,2022-01-26 10:00:00,2022-01-26 10:00:00,124.197,1.1216051917518188,-0.520141388278314,False,84,0.8575086354742885,0.2,23,0.3,27,0.4,36,0.5,36,0.6,37,0.7,37,0.8,60,1.0,65,0.8575086354742885,84,0.8575086354742885,84
cci,CHF_JPY,long,mid,2022-01-26 22:00:00,2022-01-26 22:00:00,124.007,1.2765408404364227,-0.367721177030342,False,84,0.8023740595288994,0.2,17,0.3,20,0.4,20,0.5,33,0.6,33,0.7,33,0.8,34,1.0,62,1.25,64,0.8023740595288994,84
cci,CHF_JPY,long,mid,2022-01-27 06:00:00,2022-01-27 06:00:00,124.02199999999999,1.2642918191933705,-0.3797713308929066,False,84,0.8804889455096725,0.2,15,0.3,18,0.4,18,0.5,31,0.6,31,0.7,31,0.8,32,1.0,60,1.25,62,0.8804889455096725,84
cci,CHF_JPY,long,mid,2022-01-27 18:00:00,2022-01-27 18:00:00,123.912,1.354186842275161,-0.2913357866873414,False,84,1.0346052036929407,0.2,2,0.3,12,0.4,15,0.5,15,0.6,28,0.7,28,0.8,28,1.0,52,1.25,57,1.0346052036929407,84
cci,CHF_JPY,long,mid,2022-01-30 22:00:00,2022-01-30 22:00:00,123.96799999999999,1.3084021683015012,-0.336377129581827,False,84,0.8409428239545789,0.2,5,0.3,8,0.4,8,0.5,12,0.6,21,0.7,21,0.8,22,1.0,50,1.25,52,0.8409428239545789,84
cci,CHF_JPY,long,mid,2022-02-14 10:00:00,2022-02-14 10:00:00,124.787,0.9087485074566907,-0.6190548694976273,False,84,0.5293019304895509,0.2,3,0.3,5,0.4,6,0.5,31,0.6,60,0.7,65,0.8,77,0.5293019304895509,84,0.5293019304895509,84,0.5293019304895509,84
cci,CHF_JPY,long,mid,2022-02-24 14:00:00,2022-02-24 14:00:00,124.593,1.4996829677429675,-0.2660663119115882,False,84,1.0056744760941616,0.2,1,0.3,1,0.4,8,0.5,10,0.6,11,0.7,11,0.8,12,1.0,28,1.25,71,1.0056744760941616,84
cci,CHF_JPY,long,mid,2022-02-25 10:00:00,2022-02-25 10:00:00,124.6505,1.5250640791653558,-0.3120725548633949,False,84,1.3196898528285177,0.2,3,0.3,3,0.4,5,0.5,5,0.6,6,0.7,6,0.8,7,1.0,23,1.25,66,1.5,81
cci,CHF_JPY,long,mid,2022-02-28 02:00:00,2022-02-28 02:00:00,124.7635,1.6980126399147246,-0.4023612675181398,False,84,1.6607421240987938,0.2,1,0.3,1,0.4,1,0.5,2,0.6,2,0.7,3,0.8,19,1.0,62,1.25,62,1.5,81
cci,CHF_JPY,long,mid,2022-03-07 18:00:00,2022-03-07 18:00:00,124.6135,5.679561203240441,-0.26080641343032984,False,84,5.310018577441473,0.2,4,0.3,4,0.4,11,0.5,15,0.6,20,0.7,21,0.8,21,1.0,26,1.25,28,1.5,43
cci,CHF_JPY,long,mid,2022-03-08 10:00:00,2022-03-08 10:00:00,124.6405,7.170221557198514,-0.2824122175376423,False,84,6.075071906803968,0.2,5,0.3,7,0.4,7,0.5,12,0.6,16,0.7,17,0.8,17,1.0,22,1.25,24,1.5,39
cci,CHF_JPY,long,mid,2022-03-08 18:00:00,2022-03-08 18:00:00,124.46199999999999,7.323922160980874,-0.0670887499799029,False,84,6.528096929183217,0.2,1,0.3,3,0.4,4,0.5,5,0.6,9,0.7,14,0.8,14,1.0,19,1.25,22,1.5,22
cci,CHF_JPY,long,mid,2022-04-25 09:00:00,2022-04-25 09:00:00,134.154,0.05776942916348811,-1.286208387375702,True,7,-1.0,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7
cci,CHF_JPY,long,mid,2022-04-26 01:00:00,2022-04-26 01:00:00,133.6375,0.027686839397649952,-1.099990646338016,True,4,-1.0,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4
cci,CHF_JPY,long,mid,2022-04-26 21:00:00,2022-04-26 21:00:00,132.503,1.9248620785944492,-1.2603488222908084,True,52,-1.0,0.2,2,0.3,6,0.4,7,0.5,7,0.6,7,0.7,7,0.8,7,1.0,7,1.25,8,1.5,8
cci,CHF_JPY,long,mid,2022-04-27 13:00:00,2022-04-27 13:00:00,132.5035,1.9244774666329236,-1.260721414906011,True,48,-1.0,0.2,2,0.3,2,0.4,3,0.5,3,0.6,3,0.7,3,0.8,3,1.0,3,1.25,4,1.5,4
cci,CHF_JPY,long,mid,2022-05-04 17:00:00,2022-05-04 17:00:00,132.779,0.1728435972555922,-1.465593203744574,True,17,-1.0,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17,-1.0,17
cci,CHF_JPY,long,mid,2022-05-05 21:00:00,2022-05-05 21:00:00,132.3915,0.25077138638054086,-1.177190378536394,True,10,-1.0,0.2,2,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10,-1.0,10
cci,CHF_JPY,long,mid,2022-05-08 21:00:00,2022-05-08 21:00:00,132.085,0.21728432448802254,-1.245031608433973,True,9,-1.0,0.2,3,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9
cci,CHF_JPY,long,mid,2022-05-09 09:00:00,2022-05-09 09:00:00,132.0265,0.027645965014591288,-1.2012739866617725,True,6,-1.0,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
cci,CHF_JPY,long,mid,2022-05-10 01:00:00,2022-05-10 01:00:00,131.56150000000002,0.19306560049859622,-1.0405779806402478,True,11,-1.0,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11
cci,CHF_JPY,long,mid,2022-05-10 13:00:00,2022-05-10 13:00:00,130.88,0.7147768948655233,-1.4566778728606413,True,10,-1.0,0.2,4,0.3,4,0.4,4,0.5,6,0.6,6,0.7,6,-1.0,10,-1.0,10,-1.0,10,-1.0,10
cci,CHF_JPY,long,mid,2022-05-12 17:00:00,2022-05-12 17:00:00,127.9365,5.720025168736068,-0.10825683053701919,False,84,5.611377519316231,0.2,1,0.3,1,0.4,1,0.5,2,0.6,2,0.7,2,0.8,4,1.0,5,1.25,15,1.5,15
cci,CHF_JPY,long,mid,2022-05-16 05:00:00,2022-05-16 05:00:00,128.7875,5.521498592642935,-0.4084247306609587,False,84,5.313792099388533,0.2,4,0.3,5,0.4,6,0.5,6,0.6,6,0.7,6,0.8,6,1.0,7,1.25,7,1.5,17
cci,CHF_JPY,long,mid,2022-06-13 17:00:00,2022-06-13 17:00:00,134.8205,6.629184730808685,-0.5778053040895269,False,84,4.528613971910759,0.2,2,0.3,2,0.4,2,0.5,3,0.6,3,0.7,3,0.8,3,1.0,15,1.25,15,1.5,15
cci,CHF_JPY,long,mid,2022-06-14 17:00:00,2022-06-14 17:00:00,135.234,6.3031486164721775,-0.8818048715559885,False,84,4.3897984234733896,0.2,9,0.3,9,0.4,9,0.5,9,0.6,9,0.7,9,0.8,9,1.0,9,1.25,9,1.5,13
cci,CHF_JPY,long,mid,2022-06-15 17:00:00,2022-06-15 17:00:00,134.5865,6.814576499128782,-0.1021647787853821,False,84,4.238538040590981,0.2,1,0.3,1,0.4,3,0.5,3,0.6,3,0.7,3,0.8,3,1.0,3,1.25,3,1.5,3
