trade_id,strategy,symbol,prediction_date,entry_date,entry_price,stop_price,t1_target,t2_target,t1_exit_price,t1_status,t2_exit_price,t2_status,t1_pnl_pct,t2_pnl_pct,blended_pnl_pct,days_held,exit_date,spans_weekends,regime,status,score,n_segments,flatten_rule_applied,original_blended_pnl_pct
2015-01-29-baseline-ADAM-4,baseline,ADAM,2015-01-29,2015-01-30,7.821780815593368,7.598588971527053,7.9782,8.149872826370853,7.598588971527053,stopped,7.598588971527053,stopped,-2.853465845288894,-2.853465845288894,-2.3484281069680146,1,2015-02-02,1,trend_2015_2017,stopped_out,13.5,2,uniform,-2.853465845288894
2015-01-29-baseline-SAP-5,baseline,SAP,2015-01-29,2015-01-30,56.31872536990921,53.844979069001326,57.4451,59.9551324322438,57.4451,profit,59.9551324322438,profit,2.0000002178540033,6.456834806629885,3.5721580744748183,14,2015-02-20,3,trend_2015_2017,split_full_profit,13.5,4,uniform,4.228417512241944
2015-01-29-baseline-CAKE-6,baseline,CAKE,2015-01-29,2015-01-30,42.3317,40.614961909627645,43.1897,44.882758348918294,43.1897,profit,38.9253,stopped,2.0268498548369207,-8.046924645124099,-2.1869651188670236,9,2015-02-12,2,trend_2015_2017,split_partial_profit,13.0,3,uniform,-3.010037395143589
2015-01-29-baseline-EL-7,baseline,EL,2015-01-29,2015-01-30,62.0757,59.94671607891165,63.6037,65.89915542899186,63.6037,profit,65.89915542899186,profit,2.461510703866421,6.159343235745807,4.118629984413635,4,2015-02-05,1,trend_2015_2017,split_full_profit,13.0,2,uniform,4.310426969806114
2015-01-29-baseline-PEB-8,baseline,PEB,2015-01-29,2015-01-30,37.5036,36.15599200779981,38.4401,39.93600813574024,36.15599200779981,stopped,36.15599200779981,stopped,-3.593276358003472,-3.593276358003472,-3.7177783154831223,1,2015-02-02,1,trend_2015_2017,stopped_out,13.0,2,uniform,-3.593276358003472
2015-01-29-baseline-SPGI-9,baseline,SPGI,2015-01-29,2015-01-30,80.0089,76.87758366533082,82.2927,86.26743761681523,82.4777,profit,86.3381,profit,3.0856567206898333,7.910619943531283,5.948341131171486,5,2015-02-06,1,trend_2015_2017,split_full_profit,13.0,2,uniform,5.498138332110559
2015-01-29-mean_reversion-CMS-0,mean_reversion,CMS,2015-01-29,2015-01-30,27.2751,26.586371628254554,27.857,28.257386405747383,26.586371628254554,stopped,26.586371628254554,stopped,-2.525117677828659,-2.525117677828659,-2.731375567323635,1,2015-02-02,1,trend_2015_2017,stopped_out,30.5,2,uniform,-2.525117677828659
2015-01-29-mean_reversion-CXW-1,mean_reversion,CXW,2015-01-29,2015-01-30,25.7453,25.162115970417712,26.3131,26.627043131987527,25.162115970417712,stopped,25.162115970417712,stopped,-2.2652058029321354,-2.2652058029321354,-2.414423318138492,1,2015-02-02,1,trend_2015_2017,stopped_out,30.5,2,uniform,-2.2652058029321354
2015-01-29-mean_reversion-UAA-2,mean_reversion,UAA,2015-01-29,2015-01-30,36.195,35.00851447956746,37.128,38.21820774669851,37.128,profit,38.21820774669851,profit,2.5777041027766234,5.589743740015218,3.910731582468374,4,2015-02-05,1,trend_2015_2017,split_full_profit,29.0,2,uniform,4.08372392139592
2015-01-29-mean_reversion-UDR-3,mean_reversion,UDR,2015-01-29,2015-01-30,22.8764,22.41580007060048,23.4028,23.633950574415373,22.41580007060048,stopped,22.41580007060048,stopped,-2.0134283777146766,-2.0134283777146766,-1.9837587475212581,1,2015-02-02,1,trend_2015_2017,stopped_out,29.0,2,uniform,-2.0134283777146766
