tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
81,-0.16049382716049357,0.11035407397573607,-0.3767878121529363,0.05580015783194914,35,0.08571428571428635,0.17086742893632056,-0.24918587500090195,0.42061444642947465,USD_ZAR,6,13,5,zero_cross,long,116
98,0.0816326530612246,0.10119574325600825,-0.11671100372055156,0.27997630984300076,43,0.16279069767441862,0.15224503969952957,-0.13560958013665936,0.4611909754854966,USD_ZAR,6,13,5,zero_cross,short,141
161,-0.018633540372670808,0.07904321567871828,-0.17355824310295864,0.136291162357617,70,-0.17142857142857112,0.11860372729790551,-0.4038918769324659,0.06103473407532367,USD_ZAR,6,13,9,signal_cross,long,231
152,0.11842105263157894,0.08080622124980873,-0.039959141018046165,0.27680124628120406,66,0.12121212121212105,0.12312018029121964,-0.12010343215866945,0.3625276745829116,USD_ZAR,6,13,9,signal_cross,short,218
81,-0.16049382716049357,0.11035407397573607,-0.3767878121529363,0.05580015783194914,35,0.08571428571428635,0.17086742893632056,-0.24918587500090195,0.42061444642947465,USD_ZAR,6,13,9,zero_cross,long,116
98,0.0816326530612246,0.10119574325600825,-0.11671100372055156,0.27997630984300076,43,0.16279069767441862,0.15224503969952957,-0.13560958013665936,0.4611909754854966,USD_ZAR,6,13,9,zero_cross,short,141
156,-0.01282051282051289,0.08031533153968272,-0.170238562638291,0.14459753699726524,68,-0.23529411764705851,0.11873944120854622,-0.4680234224158091,-0.002564812878307926,USD_ZAR,6,13,13,signal_cross,long,224
146,0.12328767123287679,0.08241192373227914,-0.03823969928239032,0.28481504174814387,63,0.1111111111111111,0.1262137409437922,-0.1362678211387216,0.3584900433609438,USD_ZAR,6,13,13,signal_cross,short,209
81,-0.16049382716049357,0.11035407397573607,-0.3767878121529363,0.05580015783194914,35,0.08571428571428635,0.17086742893632056,-0.24918587500090195,0.42061444642947465,USD_ZAR,6,13,13,zero_cross,long,116
98,0.0816326530612246,0.10119574325600825,-0.11671100372055156,0.27997630984300076,43,0.16279069767441862,0.15224503969952957,-0.13560958013665936,0.4611909754854966,USD_ZAR,6,13,13,zero_cross,short,141
172,-0.023255813953488372,0.07645122923131267,-0.1731002232468612,0.12658859533988448,75,-0.19999999999999984,0.11389895949029988,-0.4232419606009876,0.023241960600987904,USD_ZAR,8,17,5,signal_cross,long,247
148,0.1756756756756756,0.08119591059773394,0.016531690904117075,0.3348196604472341,64,0.09374999999999983,0.12543327686241973,-0.15209922265034284,0.3395992226503425,USD_ZAR,8,17,5,signal_cross,short,212
77,-0.09090909090909091,0.1142328840795533,-0.31480554370501534,0.13298736188683355,34,-0.35294117647058826,0.16287497770427597,-0.6721761327709692,-0.03370622017020736,USD_ZAR,8,17,5,zero_cross,long,111
82,0.07317073170731707,0.11081326992011314,-0.1440232773361047,0.2903647407507388,36,0.2777777777777778,0.16237870252440653,-0.040484479170058985,0.5960400347256145,USD_ZAR,8,17,5,zero_cross,short,118
150,-0.026666666666666738,0.08189405862564426,-0.18717902157292948,0.13384568823959603,65,-0.2615384615384612,0.12064913185660099,-0.4980107599773992,-0.02506616309952328,USD_ZAR,8,17,9,signal_cross,long,215
147,0.07482993197278912,0.08252855384989147,-0.08692603357299816,0.2365858975185764,64,0.1875,0.12375370765649875,-0.05505726700673755,0.4300572670067375,USD_ZAR,8,17,9,signal_cross,short,211
77,-0.09090909090909091,0.1142328840795533,-0.31480554370501534,0.13298736188683355,34,-0.35294117647058826,0.16287497770427597,-0.6721761327709692,-0.03370622017020736,USD_ZAR,8,17,9,zero_cross,long,111
82,0.07317073170731707,0.11081326992011314,-0.1440232773361047,0.2903647407507388,36,0.2777777777777778,0.16237870252440653,-0.040484479170058985,0.5960400347256145,USD_ZAR,8,17,9,zero_cross,short,118
129,-0.038759689922480786,0.08832192918686697,-0.21187067112874003,0.13435129128377848,56,-0.10714285714285733,0.1340637845588479,-0.3699078748781992,0.15562216059248457,USD_ZAR,8,17,13,signal_cross,long,185
136,0.17647058823529418,0.08471556468507006,0.010428081452556859,0.3425130950180315,59,0.0847457627118644,0.13083407204800207,-0.17168901850221963,0.34118054392594843,USD_ZAR,8,17,13,signal_cross,short,195
77,-0.09090909090909091,0.1142328840795533,-0.31480554370501534,0.13298736188683355,34,-0.35294117647058826,0.16287497770427597,-0.6721761327709692,-0.03370622017020736,USD_ZAR,8,17,13,zero_cross,long,111
82,0.07317073170731707,0.11081326992011314,-0.1440232773361047,0.2903647407507388,36,0.2777777777777778,0.16237870252440653,-0.040484479170058985,0.5960400347256145,USD_ZAR,8,17,13,zero_cross,short,118
139,-0.10791366906474828,0.08462854214233849,-0.2737856116637317,0.05795827353423516,60,-0.06666666666666686,0.12989928011932125,-0.32126925570053655,0.1879359223672028,USD_ZAR,12,26,5,signal_cross,long,199
140,0.08571428571428556,0.08450673896011245,-0.07991892264753482,0.25134749407610596,60,0.13333333333333333,0.12902648671863043,-0.1195585806351823,0.38622524730184893,USD_ZAR,12,26,5,signal_cross,short,200
58,-0.06896551724137949,0.13213787041210448,-0.32795574324910426,0.19002470876634525,25,-0.2,0.2,-0.5920000000000001,0.192,USD_ZAR,12,26,5,zero_cross,long,83
62,-0.16129032258064532,0.12636049340078181,-0.4089568896461777,0.08637624448488704,27,-0.3333333333333337,0.18490006540840961,-0.6957374615338165,0.02907079486714914,USD_ZAR,12,26,5,zero_cross,short,89
133,0.02255639097744377,0.08701668288436146,-0.14799630747590467,0.19310908943079222,57,0.052631578947368224,0.1334454086413447,-0.20892142198966737,0.31418457988440385,USD_ZAR,12,26,9,signal_cross,long,190
133,0.06766917293233082,0.0868393188349441,-0.1025358919841596,0.23787423784882125,58,0.20689655172413793,0.12958732183524996,-0.047094599072951965,0.4608877025212278,USD_ZAR,12,26,9,signal_cross,short,191
58,-0.06896551724137949,0.13213787041210448,-0.32795574324910426,0.19002470876634525,25,-0.2,0.2,-0.5920000000000001,0.192,USD_ZAR,12,26,9,zero_cross,long,83
62,-0.16129032258064532,0.12636049340078181,-0.4089568896461777,0.08637624448488704,27,-0.3333333333333337,0.18490006540840961,-0.6957374615338165,0.02907079486714914,USD_ZAR,12,26,9,zero_cross,short,89
125,0.04,0.08973078013271589,-0.13587232906012314,0.21587232906012316,54,-1.9737298215558337e-16,0.137360563948689,-0.26922670533943066,0.2692267053394302,USD_ZAR,12,26,13,signal_cross,long,179
118,0.06779661016949144,0.0922373202389778,-0.11298853749890504,0.24858175783788794,51,0.17647058823529413,0.13920187724940272,-0.09636509117353523,0.4493062676441235,USD_ZAR,12,26,13,signal_cross,short,169
58,-0.06896551724137949,0.13213787041210448,-0.32795574324910426,0.19002470876634525,25,-0.2,0.2,-0.5920000000000001,0.192,USD_ZAR,12,26,13,zero_cross,long,83
62,-0.16129032258064532,0.12636049340078181,-0.4089568896461777,0.08637624448488704,27,-0.3333333333333337,0.18490006540840961,-0.6957374615338165,0.02907079486714914,USD_ZAR,12,26,13,zero_cross,short,89
128,0.12499999999999992,0.0880396743063518,-0.047557761640449614,0.29755776164044945,55,-0.12727272727272726,0.13497610576557628,-0.3918258945732568,0.13728044002780226,USD_ZAR,18,39,5,signal_cross,long,183
111,-0.02702702702702703,0.09531142923977169,-0.21383742833697955,0.1597833742829255,48,0.20833333333333334,0.1426644047676464,-0.07128890001125363,0.4879555666779203,USD_ZAR,18,39,5,signal_cross,short,159
39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,17,-0.17647058823529346,0.24607647839237537,-0.6587804858843492,0.30583930941376225,USD_ZAR,18,39,5,zero_cross,long,56
42,0.23809523809523808,0.1516824875011801,-0.059202437407074926,0.535392913597551,19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,USD_ZAR,18,39,5,zero_cross,short,61
101,0.18811881188118812,0.09821462786247322,-0.004381858729259391,0.38061948249163563,44,-0.0454545454545452,0.15234094902916004,-0.34404280555169886,0.2531337146426085,USD_ZAR,18,39,9,signal_cross,long,145
100,0.08,0.10018165319240661,-0.11635604025711695,0.27635604025711696,44,0.2727272727272727,0.14671756087016888,-0.0148391465782583,0.5602936920328037,USD_ZAR,18,39,9,signal_cross,short,144
39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,17,-0.17647058823529346,0.24607647839237537,-0.6587804858843492,0.30583930941376225,USD_ZAR,18,39,9,zero_cross,long,56
42,0.23809523809523808,0.1516824875011801,-0.059202437407074926,0.535392913597551,19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,USD_ZAR,18,39,9,zero_cross,short,61
87,0.057471264367815966,0.10765454298475008,-0.15353163988229418,0.2684741686179261,38,-0.10526315789473654,0.16348565253108388,-0.42569503685566096,0.21516872106618784,USD_ZAR,18,39,13,signal_cross,long,125
104,0.0,0.09853292781642932,-0.19312453852020145,0.19312453852020145,45,0.022222222222222223,0.1507184440694504,-0.2731859281539006,0.317630372598345,USD_ZAR,18,39,13,signal_cross,short,149
39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,17,-0.17647058823529346,0.24607647839237537,-0.6587804858843492,0.30583930941376225,USD_ZAR,18,39,13,zero_cross,long,56
42,0.23809523809523808,0.1516824875011801,-0.059202437407074926,0.535392913597551,19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,USD_ZAR,18,39,13,zero_cross,short,61
93,0.03225806451612903,0.1042029487854514,-0.17197971510335572,0.23649584413561378,40,0.05,0.15992786835609066,-0.2634586219779377,0.36345862197793766,USD_ZAR,24,52,5,signal_cross,long,133
96,0.14583333333333334,0.10150097945541885,-0.05310858639928759,0.34477525306595425,42,0.047619047619047616,0.1559965936388461,-0.25813427591309074,0.35337237115118597,USD_ZAR,24,52,5,signal_cross,short,138
29,0.3103448275862069,0.17965105939714746,-0.041771248832202124,0.6624609040046159,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,USD_ZAR,24,52,5,zero_cross,long,42
35,0.2,0.16803361008336118,-0.1293458757633879,0.529345875763388,16,0.25,0.25,-0.24,0.74,USD_ZAR,24,52,5,zero_cross,short,51
84,0.11904761904761892,0.10898367648298575,-0.09456038685903316,0.332655624954271,37,0.027027027027027327,0.16660578386402647,-0.29952030934646456,0.3535743634005192,USD_ZAR,24,52,9,signal_cross,long,121
98,0.06122448979591848,0.10134413973308708,-0.13741002408093217,0.25985900367276915,43,0.023255813953488115,0.15426161815606507,-0.2790969576323994,0.32560858553937566,USD_ZAR,24,52,9,signal_cross,short,141
29,0.3103448275862069,0.17965105939714746,-0.041771248832202124,0.6624609040046159,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,USD_ZAR,24,52,9,zero_cross,long,42
35,0.2,0.16803361008336118,-0.1293458757633879,0.529345875763388,16,0.25,0.25,-0.24,0.74,USD_ZAR,24,52,9,zero_cross,short,51
72,-0.05555555555555555,0.11849487896742977,-0.2878055183317179,0.1766944072206068,31,-0.03225806451612903,0.1824791693384639,-0.38991723641951825,0.32540110738726025,USD_ZAR,24,52,13,signal_cross,long,103
77,0.16883116883116897,0.11306123378337846,-0.0527688493842528,0.39043118704659074,34,-0.11764705882352973,0.17286876871919366,-0.4564698455131493,0.22117572786608986,USD_ZAR,24,52,13,signal_cross,short,111
29,0.3103448275862069,0.17965105939714746,-0.041771248832202124,0.6624609040046159,13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,USD_ZAR,24,52,13,zero_cross,long,42
35,0.2,0.16803361008336118,-0.1293458757633879,0.529345875763388,16,0.25,0.25,-0.24,0.74,USD_ZAR,24,52,13,zero_cross,short,51
229,0.17716874215738454,0.06492361893977924,0.04991844903541723,0.3044190352793519,99,0.13131313131313133,0.10014055741932164,-0.06496236122873908,0.32758862385500176,USD_NOK,6,13,5,signal_cross,long,328
223,0.00882851767326771,0.06669451921905584,-0.12189273999608173,0.13954977534261714,96,-0.125,0.10179313388074443,-0.3245145424062591,0.07451454240625907,USD_NOK,6,13,5,signal_cross,short,319
119,0.07196710004591587,0.09087816706549832,-0.10615410740246083,0.25008830749429256,52,0.2692307692307692,0.1348575714101921,0.004909929266792679,0.5335516091947458,USD_NOK,6,13,5,zero_cross,long,171
114,0.06498666089876572,0.09273043526232265,-0.11676499221538668,0.24673831401291813,50,-0.28,0.13714285714285715,-0.5488,-0.011200000000000043,USD_NOK,6,13,5,zero_cross,short,164
183,0.12374798654874507,0.07318597106747479,-0.01969651674350552,0.26719248984099564,79,0.0379746835443038,0.11314603244965703,-0.18379154005702397,0.2597409071456316,USD_NOK,6,13,9,signal_cross,long,262
178,0.01389296385576887,0.074795057615553,-0.132705349070715,0.16049127678225275,77,0.012987012987012988,0.11469819306919282,-0.21182144542860493,0.2377954714026309,USD_NOK,6,13,9,signal_cross,short,255
119,0.07196710004591587,0.09087816706549832,-0.10615410740246083,0.25008830749429256,52,0.2692307692307692,0.1348575714101921,0.004909929266792679,0.5335516091947458,USD_NOK,6,13,9,zero_cross,long,171
114,0.06498666089876572,0.09273043526232265,-0.11676499221538668,0.24673831401291813,50,-0.28,0.13714285714285715,-0.5488,-0.011200000000000043,USD_NOK,6,13,9,zero_cross,short,164
171,0.0181692493268312,0.07611686151012614,-0.13101979923301604,0.16735829788667844,74,0.02702702702702703,0.11699839243773737,-0.20228982215093821,0.25634387620499227,USD_NOK,6,13,13,signal_cross,long,245
165,-0.11515151515151521,0.07756744227422552,-0.2671837020089972,0.0368806717059668,71,-0.014084507042253521,0.11951100527096578,-0.24832607737334644,0.22015706328883938,USD_NOK,6,13,13,signal_cross,short,236
119,0.07196710004591587,0.09087816706549832,-0.10615410740246083,0.25008830749429256,52,0.2692307692307692,0.1348575714101921,0.004909929266792679,0.5335516091947458,USD_NOK,6,13,13,zero_cross,long,171
114,0.06498666089876572,0.09273043526232265,-0.11676499221538668,0.24673831401291813,50,-0.28,0.13714285714285715,-0.5488,-0.011200000000000043,USD_NOK,6,13,13,zero_cross,short,164
183,0.12643101780561408,0.07300857887633873,-0.01666579679200983,0.26952783240323797,79,0.012658227848101266,0.11321863177214125,-0.20925029042529558,0.23456674612149814,USD_NOK,8,17,5,signal_cross,long,262
190,0.055120776664878204,0.07229983278989999,-0.08658689560332576,0.19682844893308216,82,0.04878048780487805,0.11097883593194184,-0.16873803062172793,0.26629900623148406,USD_NOK,8,17,5,signal_cross,short,272
85,0.16072491820762816,0.10711308450176622,-0.04921672741583363,0.37066656383109,37,-0.02702702702702703,0.16660578386402639,-0.35357436340051873,0.2995203093464647,USD_NOK,8,17,5,zero_cross,long,122
93,-0.0651750505554749,0.10347441939327888,-0.2679849125663015,0.1376348114553517,41,0.12195121951219512,0.1569337360209309,-0.1856389030888294,0.42954134211321965,USD_NOK,8,17,5,zero_cross,short,134
154,-0.014683073018544202,0.08001347103570998,-0.17150947624853577,0.14214333021144734,67,-0.04477611940298507,0.12296803595091035,-0.28579346986676935,0.19624123106079921,USD_NOK,8,17,9,signal_cross,long,221
154,-0.10800680710983944,0.08014347415732231,-0.2650880164581912,0.049074402238512296,66,-0.06060606060606061,0.12380672936959905,-0.30326725017047473,0.18205512895835352,USD_NOK,8,17,9,signal_cross,short,220
85,0.16072491820762816,0.10711308450176622,-0.04921672741583363,0.37066656383109,37,-0.02702702702702703,0.16660578386402639,-0.35357436340051873,0.2995203093464647,USD_NOK,8,17,9,zero_cross,long,122
93,-0.0651750505554749,0.10347441939327888,-0.2679849125663015,0.1376348114553517,41,0.12195121951219512,0.1569337360209309,-0.1856389030888294,0.42954134211321965,USD_NOK,8,17,9,zero_cross,short,134
126,0.14712029824851625,0.08697658904280117,-0.023353816275374056,0.3175944127724065,55,-0.16363636363636364,0.13424846647140323,-0.42676335792031395,0.09949063064758668,USD_NOK,8,17,13,signal_cross,long,181
150,-0.09333333333333341,0.08156559055761613,-0.253201890826261,0.0665352241595942,65,-0.16923076923076924,0.12319705675420745,-0.4106970004690158,0.07223546200747735,USD_NOK,8,17,13,signal_cross,short,215
85,0.16072491820762816,0.10711308450176622,-0.04921672741583363,0.37066656383109,37,-0.02702702702702703,0.16660578386402639,-0.35357436340051873,0.2995203093464647,USD_NOK,8,17,13,zero_cross,long,122
93,-0.0651750505554749,0.10347441939327888,-0.2679849125663015,0.1376348114553517,41,0.12195121951219512,0.1569337360209309,-0.1856389030888294,0.42954134211321965,USD_NOK,8,17,13,zero_cross,short,134
128,0.11357154358838316,0.08671036616386817,-0.056380774092798444,0.28352386126956475,56,-0.10714285714285714,0.13406378455884793,-0.3699078748781991,0.1556221605924848,USD_NOK,12,26,5,signal_cross,long,184
154,-0.16883116883116883,0.07968467416596056,-0.3250131301964515,-0.012649207465886131,66,-0.09090909090909091,0.12352113099759225,-0.3330105076643717,0.15119232584618988,USD_NOK,12,26,5,signal_cross,short,220
70,0.15932303953793475,0.1174229147220554,-0.07082587331729384,0.38947195239316335,30,0.4,0.17019258867935264,0.06642252618846889,0.7335774738115312,USD_NOK,12,26,5,zero_cross,long,100
69,-0.12945359658814978,0.11908335388137588,-0.3628569701956465,0.10394977701934693,30,0.06666666666666667,0.18528222234124034,-0.2964864891221644,0.4298198224554977,USD_NOK,12,26,5,zero_cross,short,99
114,0.2784409235235303,0.08954102492902527,0.10294051466264076,0.4539413323844198,49,-0.061224489795918366,0.144066793092159,-0.34359540425655,0.22114642466471324,USD_NOK,12,26,9,signal_cross,long,163
129,-0.11627906976744186,0.08778877250314825,-0.2883450638736124,0.05578692433872871,56,-0.14285714285714285,0.13345696185626107,-0.40443278809541455,0.11871850238112885,USD_NOK,12,26,9,signal_cross,short,185
