tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
254,0.019214158321363924,0.06066037094886893,-0.09968016873841917,0.13810848538114703,109,0.06602966391923588,0.09450481011229193,-0.1191997639008563,0.2512590917393281,EUR_USD,50,2.5,14,long,363
401,0.042019280157713744,0.048488221614515006,-0.05301763420673567,0.13705619452216317,172,-0.144097792073494,0.07459904588411934,-0.2903119220063679,0.0021163378593798965,EUR_USD,50,1.0,14,short,573
364,0.11861108311103552,0.05042865161710135,0.019770925941516887,0.21745124028055415,157,-0.059835288816083625,0.07851793196572736,-0.21373043546890924,0.09405985783674198,EUR_USD,50,1.5,14,short,521
329,0.15357472551676554,0.05280238895460947,0.05008204316573099,0.2570674078678001,141,-0.13680372197480048,0.08071842089148192,-0.29501182692210504,0.021404382972504077,EUR_USD,50,2.0,14,short,470
262,0.1296385336561085,0.05917465946934182,0.013656201096198542,0.24562086621601847,113,-0.051709263066834814,0.08955014566207356,-0.227227548564499,0.12380902243082936,EUR_USD,50,2.5,14,short,375
282,-0.03053617233663619,0.05683050286522125,-0.14192395795246981,0.08085161327919745,122,-0.11961519664523945,0.08835850963293239,-0.29279787552578695,0.05356748223530802,EUR_USD,100,1.0,14,long,404
259,-0.0022183010959673935,0.0597251323403424,-0.11927956048303849,0.1148429582911037,111,-0.06434185970236653,0.09350844176754444,-0.24761840556675363,0.11893468616202058,EUR_USD,100,1.5,14,long,370
237,-0.021292954664196725,0.06282849225521339,-0.14443679948441496,0.10185089015602151,103,-0.09677307554438863,0.09695042400741191,-0.28679590659891596,0.0932497555101387,EUR_USD,100,2.0,14,long,340
225,-0.07279027935421838,0.06313006077209836,-0.19652519846753116,0.05094463975909441,97,-0.16616992013847873,0.09888647844190476,-0.3599874178846121,0.0276475776076546,EUR_USD,100,2.5,14,long,322
274,0.03861929097747633,0.05925195204990528,-0.077514535040338,0.15475311699529068,118,-0.05866413805673829,0.08733807236212958,-0.22984675988651226,0.1125184837730357,EUR_USD,100,1.0,14,short,392
271,0.21104848035222049,0.05856450987085094,0.09626204100535264,0.32583491969908834,117,-0.11567480320829245,0.08971968437764785,-0.2915253845884822,0.06017577817189733,EUR_USD,100,1.5,14,short,388
257,0.18359658362187203,0.06002325197419242,0.0659510097524549,0.3012421574912892,111,-0.1203795780069012,0.09225095709075949,-0.3011914539047898,0.060432297890987405,EUR_USD,100,2.0,14,short,368
256,0.08101208249995823,0.06095023457973426,-0.03845037727632092,0.20047454227623737,110,-0.009559818083349372,0.09514777285115746,-0.19604945287161799,0.17692981670491922,EUR_USD,100,2.5,14,short,366
184,-0.18188394794897575,0.06790574856838073,-0.314979215143002,-0.04878868075494952,80,-0.13776325073436707,0.10982787429808626,-0.35302588435861615,0.07749938288988198,EUR_USD,200,1.0,14,long,264
192,-0.22143120268730088,0.06775822719481055,-0.35423732798912955,-0.0886250773854722,83,-0.005523857060078961,0.1076766504114572,-0.21657009186653506,0.20552237774637713,EUR_USD,200,1.5,14,long,275
198,-0.18765954800215032,0.06738386690022337,-0.31973192712658816,-0.055587168877712506,86,0.02810767178655211,0.10567880815730644,-0.17902279220176853,0.23523813577487274,EUR_USD,200,2.0,14,long,284
203,-0.07768913774949301,0.06751953668260495,-0.2100274296473987,0.054649154148412676,88,-0.12279417045697856,0.10422167423856497,-0.3270686519645659,0.08148031105060878,EUR_USD,200,2.5,14,long,291
208,0.13572442523412245,0.06712755640867261,0.004154414673124135,0.2672944357951208,90,-0.04712865197019066,0.10414952541738343,-0.25126172178826217,0.15700441784788083,EUR_USD,200,1.0,14,short,298
186,0.19210479820890183,0.07109614182806431,0.052756360225895776,0.3314532361919079,81,-0.06695616420073633,0.1087579304774797,-0.2801217079365965,0.14620937953512386,EUR_USD,200,1.5,14,short,267
166,0.10413100415933806,0.07571177314397501,-0.04426407120285296,0.25252607952152906,72,-0.2144895346872772,0.1141260356295483,-0.43817656452119186,0.00919749514663748,EUR_USD,200,2.0,14,short,238
