tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
62,0.25600427600502534,0.12204510777130456,0.016795864773268415,0.49521268723678225,28,0.0,0.19245008972987526,-0.3772021758705555,0.3772021758705555,GBP_USD,7,22,44,22,tk_cross_above_cloud,short,90
110,0.13605821656945571,0.09360165448239002,-0.047401026216028735,0.31951745935494014,48,0.010469572122337548,0.14175996737806734,-0.2673799639386744,0.28831910818334955,GBP_USD,12,30,60,30,tk_cross,long,158
102,0.0937707354502102,0.09765229190258547,-0.09762775667885731,0.2851692275792777,45,-0.046156917583298845,0.14891877607122667,-0.3380377186829031,0.2457238835163054,GBP_USD,12,30,60,30,tk_cross,short,147
176,-0.07282827940255443,0.07518369463075784,-0.2201883208788398,0.07453176207373094,76,0.044866198886287394,0.11429091405363656,-0.17914399265884026,0.26887639043141504,GBP_USD,12,30,60,30,cloud_break,long,252
168,0.1319423409631129,0.07612039718119167,-0.017253637512022774,0.2811383194382485,72,0.02119980925643714,0.11459349164406779,-0.20340343436593572,0.24580305287881,GBP_USD,12,30,60,30,cloud_break,short,240
49,0.01985612584053595,0.14084845872722648,-0.25620685326482795,0.2959191049458999,21,0.14789132252281334,0.2200672624056272,-0.28344051179221597,0.5792231568378426,GBP_USD,12,30,60,30,tk_cross_above_cloud,long,70
50,0.08,0.14239926622145274,-0.19910256179404734,0.35910256179404737,22,-0.5454545454545454,0.18289723094612648,-0.9039331181089534,-0.1869759728001375,GBP_USD,12,30,60,30,tk_cross_above_cloud,short,72
125,0.13175572241891345,0.0887368168750708,-0.04216843865622533,0.30567988349405223,55,-0.15406999386412012,0.1334834603522019,-0.41569757615443587,0.10755758842619562,AUD_USD,9,26,52,26,tk_cross,long,180
140,0.04110056059027831,0.08451615966460486,-0.12455111235234723,0.20675223353290384,61,0.01639344262295082,0.1290820962952756,-0.23660746611578934,0.269394351361691,AUD_USD,9,26,52,26,tk_cross,short,201
235,0.16229423655258648,0.06436699169253791,0.036134932835212186,0.2884535402699608,102,-0.014449506495358895,0.09911432537972029,-0.20871358423961064,0.17981457124889286,AUD_USD,9,26,52,26,cloud_break,long,337
207,-0.024154589371980676,0.06965297322225623,-0.1606744168876029,0.11236523814364155,89,-0.1771549436162313,0.10433726235590572,-0.3816559778338065,0.02734609060134391,AUD_USD,9,26,52,26,cloud_break,short,296
53,0.16981132075471697,0.1366610148776005,-0.09804426840537997,0.43766690991481394,24,-0.14474373593860868,0.20288550496270938,-0.5423993256655191,0.2529118537883017,AUD_USD,9,26,52,26,tk_cross_above_cloud,long,77
65,0.07845613352676518,0.12443191467691349,-0.16543041923998525,0.3223426862935156,28,-0.14285714285714285,0.1904761904761905,-0.5161904761904762,0.2304761904761905,AUD_USD,9,26,52,26,tk_cross_above_cloud,short,93
163,-0.07408052691178417,0.07811086341645493,-0.2271778192080358,0.07901676538446749,71,0.18309859154929578,0.11750227388515048,-0.04720586526559917,0.41340304836419073,AUD_USD,7,22,44,22,tk_cross,long,234
142,0.0057002651810734205,0.0839275686495885,-0.15879776937212003,0.17019829973426687,62,-0.055064963004620986,0.12698287216563714,-0.3039513924492698,0.1938214664400278,AUD_USD,7,22,44,22,tk_cross,short,204
249,0.1521007341838816,0.06263417832609076,0.02933774466474369,0.2748637237030195,107,-0.018597974577405696,0.09665681650046194,-0.2080453349183111,0.1708493857634997,AUD_USD,7,22,44,22,cloud_break,long,356
