tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
534,268,222,44,0.5469387755102041,0.5028624039420697,0.5910151470783385,229,103,110,16,0.4835680751173709,0.41645585263216817,0.5506802976025736,EUR_USD,H4,20,1.0,14,long,763
446,220,181,45,0.5486284289276808,0.49992156807616606,0.5973352897791956,192,95,86,11,0.5248618784530387,0.452109158046786,0.5976145988592914,EUR_USD,H4,20,1.5,14,long,638
303,143,136,24,0.5125448028673835,0.45389220682069753,0.5711973989140694,130,61,57,12,0.5169491525423728,0.4267846884481105,0.6071136166366351,EUR_USD,H4,20,2.0,14,long,433
213,102,94,17,0.5204081632653061,0.450466496608771,0.5903498299218413,92,48,37,7,0.5647058823529412,0.45930380667366194,0.6701079580322205,EUR_USD,H4,20,2.5,14,long,305
529,251,231,47,0.520746887966805,0.4761475548678742,0.5653462210657358,227,103,106,18,0.49282296650717705,0.4250419329038236,0.5606040001105306,EUR_USD,H4,20,1.0,14,short,756
413,211,167,35,0.5582010582010583,0.5081379470887456,0.6082641693133709,177,83,82,12,0.503030303030303,0.42673880767046496,0.5793217983901412,EUR_USD,H4,20,1.5,14,short,590
326,162,138,26,0.54,0.4836010212858425,0.5963989787141576,141,62,61,18,0.5040650406504065,0.4157043368404796,0.5924257444603334,EUR_USD,H4,20,2.0,14,short,467
211,105,85,21,0.5526315789473685,0.48192989100676975,0.6233332668879672,91,40,39,12,0.5063291139240507,0.3960793333964272,0.6165788944516741,EUR_USD,H4,20,2.5,14,short,302
378,188,158,32,0.5433526011560693,0.49086588628152017,0.5958393160306185,162,67,90,5,0.4267515923566879,0.34938290140722394,0.5041202833061519,EUR_USD,H4,50,1.0,14,long,540
315,159,134,22,0.5426621160409556,0.4856186899058422,0.599705542176069,136,55,72,9,0.4330708661417323,0.34689253435724154,0.519249197926223,EUR_USD,H4,50,1.5,14,long,451
303,138,140,25,0.49640287769784175,0.43762790466699536,0.5551778507286881,131,57,64,10,0.47107438016528924,0.38213267922986827,0.5600160811007102,EUR_USD,H4,50,2.0,14,long,434
254,119,112,23,0.5151515151515151,0.45070186065028284,0.5796011696527474,109,56,49,4,0.5333333333333333,0.43790789220354437,0.6287587744631222,EUR_USD,H4,50,2.5,14,long,363
401,194,178,29,0.521505376344086,0.4707417629843539,0.5722689897038181,172,70,96,6,0.42168674698795183,0.3465627691623256,0.4968107248135781,EUR_USD,H4,50,1.0,14,short,573
364,187,146,31,0.5615615615615616,0.5082665019567062,0.6148566211664169,157,71,79,7,0.47333333333333333,0.3934305509222243,0.5532361157444423,EUR_USD,H4,50,1.5,14,short,521
329,177,126,26,0.5841584158415841,0.5286621151834112,0.639654716499757,141,56,73,12,0.43410852713178294,0.34857685756722506,0.5196401966963408,EUR_USD,H4,50,2.0,14,short,470
262,137,103,22,0.5708333333333333,0.5082126064147258,0.6334540602519408,113,48,51,14,0.48484848484848486,0.3864000114266021,0.5832969582703676,EUR_USD,H4,50,2.5,14,short,375
282,121,130,31,0.4820717131474104,0.42025443904954035,0.5438889872452803,122,51,65,6,0.4396551724137931,0.34932957266813713,0.529980772159449,EUR_USD,H4,100,1.0,14,long,404
259,117,116,26,0.5021459227467812,0.43794457940344256,0.5663472660901198,111,50,57,4,0.4672897196261682,0.3727524979459638,0.5618269413063726,EUR_USD,H4,100,1.5,14,long,370
237,106,109,22,0.4930232558139535,0.42619431728775276,0.5598521943401542,103,44,55,4,0.4444444444444444,0.3465606125608922,0.5423282763279966,EUR_USD,H4,100,2.0,14,long,340
225,90,106,29,0.45918367346938777,0.3894172994861033,0.5289500474526723,97,38,54,5,0.41304347826086957,0.31242841408075406,0.5136585424409851,EUR_USD,H4,100,2.5,14,long,322
274,135,125,14,0.5192307692307693,0.45849871933627123,0.5799628191252674,118,49,56,13,0.4666666666666667,0.3712412255368777,0.5620921077964556,EUR_USD,H4,100,1.0,14,short,392
271,159,102,10,0.6091954022988506,0.5499991846375305,0.6683916199601707,117,48,62,7,0.43636363636363634,0.3436841737255143,0.5290430990017584,EUR_USD,H4,100,1.5,14,short,388
257,143,100,14,0.588477366255144,0.5266024420860728,0.6503522904242153,111,45,59,7,0.4326923076923077,0.33747008270016976,0.5279145326844457,EUR_USD,H4,100,2.0,14,short,368
256,128,113,15,0.5311203319502075,0.4681153757397445,0.5941252881606705,110,54,54,2,0.5,0.4056994560323611,0.5943005439676389,EUR_USD,H4,100,2.5,14,short,366
184,63,94,27,0.4012738853503185,0.3246011787777848,0.47794659192285216,80,32,44,4,0.42105263157894735,0.3100490452395808,0.5320562179183138,EUR_USD,H4,200,1.0,14,long,264
192,67,110,15,0.3785310734463277,0.3070765189653095,0.44998562792734587,83,38,39,6,0.4935064935064935,0.38183454720266685,0.6051784398103202,EUR_USD,H4,200,1.5,14,long,275
198,72,109,17,0.39779005524861877,0.3264854292594979,0.4690946812377396,86,41,40,5,0.5061728395061729,0.39729224912652816,0.6150534298858176,EUR_USD,H4,200,2.0,14,long,284
203,84,101,18,0.4540540540540541,0.3823078697747479,0.5258002383333602,88,36,48,4,0.42857142857142855,0.3227413761288449,0.5344014810140122,EUR_USD,H4,200,2.5,14,long,291
208,111,85,12,0.5663265306122449,0.4969451533543374,0.6357079078701524,90,41,45,4,0.47674418604651164,0.37118243643344057,0.5823059356595827,EUR_USD,H4,200,1.0,14,short,298
186,106,72,8,0.5955056179775281,0.523403960447279,0.6676072755077772,81,35,41,5,0.4605263157894737,0.34846347349106654,0.5725891580878808,EUR_USD,H4,200,1.5,14,short,267
166,86,70,10,0.5512820512820513,0.47323303755150337,0.6293310650125993,72,26,43,3,0.37681159420289856,0.26247023853976054,0.4911529498660366,EUR_USD,H4,200,2.0,14,short,238
154,68,78,8,0.4657534246575342,0.38483851652626455,0.5466683327888039,66,26,37,3,0.4126984126984127,0.2911266305417985,0.5342701948550268,EUR_USD,H4,200,2.5,14,short,220
537,232,292,13,0.44274809160305345,0.4002181722634716,0.4852780109426353,231,116,102,13,0.5321100917431193,0.465873128766947,0.5983470547192916,GBP_USD,H4,20,1.0,14,long,768
415,191,216,8,0.4692874692874693,0.4208024004304993,0.5177725381444392,178,85,82,11,0.5089820359281437,0.4331595963509387,0.5848044755053488,GBP_USD,H4,20,1.5,14,long,593
305,144,154,7,0.48322147651006714,0.42648357335019027,0.539959379669944,131,66,57,8,0.5365853658536586,0.4484586065998969,0.6247121251074202,GBP_USD,H4,20,2.0,14,long,436
204,107,97,0,0.5245098039215687,0.45597856609801357,0.5930410417451237,88,46,38,4,0.5476190476190477,0.4411783146751712,0.6540597805629241,GBP_USD,H4,20,2.5,14,long,292
525,239,268,18,0.4714003944773176,0.42794832354241424,0.514852465412221,226,102,105,19,0.4927536231884058,0.4246460683756414,0.5608611780011702,GBP_USD,H4,20,1.0,14,short,751
424,196,214,14,0.47804878048780486,0.4296966952086841,0.5264008657669256,182,86,86,10,0.5,0.4252757005370237,0.5747242994629763,GBP_USD,H4,20,1.5,14,short,606
310,152,146,12,0.5100671140939598,0.4533087464056772,0.5668254817822423,133,60,62,11,0.4918032786885246,0.4030901705704877,0.5805163868065615,GBP_USD,H4,20,2.0,14,short,443
200,100,92,8,0.5208333333333334,0.4501693456105928,0.5914973210560739,86,37,41,8,0.47435897435897434,0.36354182921991646,0.5851761194980322,GBP_USD,H4,20,2.5,14,short,286
371,165,198,8,0.45454545454545453,0.4033217833559502,0.5057691257349588,160,82,68,10,0.5466666666666666,0.4669992810818119,0.6263340522515214,GBP_USD,H4,50,1.0,14,long,531
350,162,179,9,0.4750733137829912,0.4220693283891177,0.5280772991768647,150,79,67,4,0.541095890410959,0.4602649308040073,0.6219268500179106,GBP_USD,H4,50,1.5,14,long,500
306,145,155,6,0.48333333333333334,0.426784449203792,0.5398822174628747,132,68,60,4,0.53125,0.44479876566544146,0.6177012343345585,GBP_USD,H4,50,2.0,14,long,438
251,119,125,7,0.48770491803278687,0.4249858178419782,0.5504240182235955,109,48,56,5,0.46153846153846156,0.365726287520585,0.5573506355563381,GBP_USD,H4,50,2.5,14,long,360
377,177,190,10,0.4822888283378747,0.43116534835626785,0.5334123083194815,162,88,69,5,0.5605095541401274,0.4828718875411767,0.638147220739078,GBP_USD,H4,50,1.0,14,short,539
326,151,165,10,0.4778481012658228,0.4227729253277085,0.5329232772039371,140,70,63,7,0.5263157894736842,0.441456790447641,0.6111747884997274,GBP_USD,H4,50,1.5,14,short,466
290,134,147,9,0.47686832740213525,0.4184690251754988,0.5352676296287717,125,46,70,9,0.39655172413793105,0.307529790491564,0.4855736577842981,GBP_USD,H4,50,2.0,14,short,415
274,120,143,11,0.45627376425855515,0.3960758990232237,0.5164716294938866,118,41,67,10,0.37962962962962965,0.2881025157822993,0.47115674347696,GBP_USD,H4,50,2.5,14,short,392
273,132,138,3,0.4888888888888889,0.42926271614958533,0.5485150616281924,117,54,59,4,0.4778761061946903,0.3857757538074627,0.5699764585819179,GBP_USD,H4,100,1.0,14,long,390
249,119,127,3,0.483739837398374,0.42129036812497755,0.5461893066717705,107,45,56,6,0.44554455445544555,0.348610968104054,0.5424781408068371,GBP_USD,H4,100,1.5,14,long,356
235,110,123,2,0.4721030042918455,0.4080010768699796,0.5362049317137114,102,46,45,11,0.5054945054945055,0.4027687945518872,0.6082202164371238,GBP_USD,H4,100,2.0,14,long,337
227,101,119,7,0.4590909090909091,0.3932408426164118,0.5249409755654064,98,46,49,3,0.4842105263157895,0.3837147939954141,0.5847062586361649,GBP_USD,H4,100,2.5,14,long,325
270,125,142,3,0.4681647940074906,0.40831145846973815,0.5280181295452431,117,52,63,2,0.45217391304347826,0.36120746077407767,0.5431403653128788,GBP_USD,H4,100,1.0,14,short,387
259,125,127,7,0.49603174603174605,0.43429949306588206,0.5577639989976101,112,40,69,3,0.3669724770642202,0.2764886699088671,0.4574562842195733,GBP_USD,H4,100,1.5,14,short,371
242,100,137,5,0.4219409282700422,0.3590636353020993,0.4848182212379851,105,41,58,6,0.41414141414141414,0.3171107051783749,0.5111721231044534,GBP_USD,H4,100,2.0,14,short,347
236,116,112,8,0.5087719298245614,0.44387983310650136,0.5736640265426215,102,39,56,7,0.4105263157894737,0.3116033836975772,0.5094492478813701,GBP_USD,H4,100,2.5,14,short,338
175,94,80,1,0.5402298850574713,0.46617714729239745,0.6142826228225451,76,34,39,3,0.4657534246575342,0.3513224641801196,0.5801843851349489,GBP_USD,H4,200,1.0,14,long,251
183,91,92,0,0.4972677595628415,0.42482515662154463,0.5697103625041384,79,36,37,6,0.4931506849315068,0.3784611230836624,0.6078402467793512,GBP_USD,H4,200,1.5,14,long,262
172,86,85,1,0.5029239766081871,0.4279827850169715,0.5778651681994027,75,22,46,7,0.3235294117647059,0.21233500080672524,0.43472382272268656,GBP_USD,H4,200,2.0,14,long,247
193,88,102,3,0.4631578947368421,0.39225448973029753,0.5340612997433867,84,20,55,9,0.26666666666666666,0.1665836196692041,0.36674971366412923,GBP_USD,H4,200,2.5,14,long,277
180,91,85,4,0.5170454545454546,0.44321811325617017,0.590872795834739,78,34,40,4,0.4594594594594595,0.3459118629205529,0.573007055998366,GBP_USD,H4,200,1.0,14,short,258
191,88,100,3,0.46808510638297873,0.39675701001812014,0.5394132027478373,83,38,38,7,0.5,0.38758629040342474,0.6124137095965753,GBP_USD,H4,200,1.5,14,short,274
183,71,107,5,0.398876404494382,0.3269402643840038,0.4708125446047602,79,32,43,4,0.4266666666666667,0.3147297362764457,0.5386035970568877,GBP_USD,H4,200,2.0,14,short,262
173,77,94,2,0.4502923976608187,0.3757211867850641,0.5248636085365733,75,33,40,2,0.4520547945205479,0.3378830211493826,0.5662265678917132,GBP_USD,H4,200,2.5,14,short,248
551,271,272,8,0.4990791896869245,0.45702343561310815,0.5411349437607408,237,119,118,0,0.5021097046413502,0.4384524306661003,0.5657669786166001,AUD_USD,H4,20,1.0,14,long,788
424,232,188,4,0.5523809523809524,0.5048249814585711,0.5999369233033337,183,93,88,2,0.5138121546961326,0.44099712693853876,0.5866271824537265,AUD_USD,H4,20,1.5,14,long,607
300,153,144,3,0.5151515151515151,0.4583122625200834,0.5719907677829469,129,74,54,1,0.578125,0.492568333180256,0.663681666819744,AUD_USD,H4,20,2.0,14,long,429
190,90,98,2,0.4787234042553192,0.40731429923702217,0.5501325092736162,82,47,33,2,0.5875,0.479623464669095,0.695376535330905,AUD_USD,H4,20,2.5,14,long,272
561,288,265,8,0.5207956600361664,0.47915788108553575,0.562433438986797,241,123,117,1,0.5125,0.44926104345421247,0.5757389565457874,AUD_USD,H4,20,1.0,14,short,802
436,217,214,5,0.5034802784222738,0.456276482976277,0.5506840738682707,187,95,91,1,0.510752688172043,0.4389122200093878,0.5825931563346982,AUD_USD,H4,20,1.5,14,short,623
303,162,139,2,0.5382059800664452,0.4818848661904038,0.5945270939424865,130,65,62,3,0.5118110236220472,0.4248743512349942,0.5987476960091003,AUD_USD,H4,20,2.0,14,short,433
182,101,80,1,0.5580110497237569,0.48566015778703203,0.6303619416604818,78,40,37,1,0.5194805194805194,0.4078839508068162,0.6310770881542226,AUD_USD,H4,20,2.5,14,short,260
386,185,193,8,0.4894179894179894,0.4390235184629331,0.5398124603730458,166,94,72,0,0.5662650602409639,0.4908732598980377,0.6416568605838902,AUD_USD,H4,50,1.0,14,long,552
350,170,172,8,0.49707602339181284,0.444084598627464,0.5500674481561617,151,75,76,0,0.4966887417218543,0.416939221636089,0.5764382618076196,AUD_USD,H4,50,1.5,14,long,501
309,150,154,5,0.4934210526315789,0.43721906359573803,0.5496230416674198,133,65,68,0,0.48872180451127817,0.403766647948407,0.5736769610741493,AUD_USD,H4,50,2.0,14,long,442
264,131,127,6,0.5077519379844961,0.4467471361500887,0.5687567398189035,114,69,43,2,0.6160714285714286,0.5259998424579377,0.7061430146849195,AUD_USD,H4,50,2.5,14,long,378
393,199,192,2,0.5089514066496164,0.4593986193913239,0.5585041939079087,169,80,89,0,0.47337278106508873,0.39809513828845,0.5486504238417275,AUD_USD,H4,50,1.0,14,short,562
357,187,168,2,0.5267605633802817,0.47482211325165224,0.5786990135089111,153,83,67,3,0.5533333333333333,0.47377317654522644,0.6328934901214402,AUD_USD,H4,50,1.5,14,short,510
315,163,146,6,0.5275080906148867,0.47184227428419073,0.5831739069455827,135,76,57,2,0.5714285714285714,0.4873233741425159,0.6555337687146269,AUD_USD,H4,50,2.0,14,short,450
267,155,110,2,0.5849056603773585,0.5255790614118452,0.6442322593428718,115,60,54,1,0.5263157894736842,0.4346575947046457,0.6179739842427227,AUD_USD,H4,50,2.5,14,short,382
291,144,146,1,0.496551724137931,0.43900551119304787,0.5540979370828142,126,69,57,0,0.5476190476190477,0.4607105530989314,0.634527542139164,AUD_USD,H4,100,1.0,14,long,417
254,116,135,3,0.46215139442231074,0.40047182007179516,0.5238309687728263,109,59,50,0,0.5412844036697247,0.4477379490701109,0.6348308582693386,AUD_USD,H4,100,1.5,14,long,363
247,117,127,3,0.47950819672131145,0.41682283688675575,0.5421935565558671,107,59,48,0,0.5514018691588785,0.45716365894464234,0.6456400793731145,AUD_USD,H4,100,2.0,14,long,354
237,107,123,7,0.4652173913043478,0.40075465122106435,0.5296801313876313,102,64,38,0,0.6274509803921569,0.5336218699395745,0.7212800908447392,AUD_USD,H4,100,2.5,14,long,339
256,122,130,4,0.48412698412698413,0.42242390289763093,0.5458300653563373,110,50,59,1,0.45871559633027525,0.3651691417306614,0.5522620509298891,AUD_USD,H4,100,1.0,14,short,366
277,133,143,1,0.48188405797101447,0.42293372160687914,0.5408343943351498,120,71,48,1,0.5966386554621849,0.5084961436904126,0.6847811672339571,AUD_USD,H4,100,1.5,14,short,397
266,120,145,1,0.4528301886792453,0.39289775898530366,0.5127626183731869,115,71,41,3,0.6339285714285714,0.5447110528293635,0.7231460900277793,AUD_USD,H4,100,2.0,14,short,381
234,124,110,0,0.5299145299145299,0.46596468871101515,0.5938643711180447,101,52,48,1,0.52,0.42207843138511314,0.6179215686148869,AUD_USD,H4,100,2.5,14,short,335
208,87,118,3,0.424390243902439,0.35673119169572,0.49204929610915804,90,46,44,0,0.5111111111111111,0.407835550465759,0.6143866717564631,AUD_USD,H4,200,1.0,14,long,298
181,85,94,2,0.4748603351955307,0.4017043413771202,0.5480163290139413,78,46,32,0,0.5897435897435898,0.4805824472696572,0.6989047322175223,AUD_USD,H4,200,1.5,14,long,259
177,78,99,0,0.4406779661016949,0.36753693635238704,0.5138189958510028,76,51,25,0,0.6710526315789473,0.5654217813854022,0.7766834817724925,AUD_USD,H4,200,2.0,14,long,253
175,82,93,0,0.4685714285714286,0.3946368845476774,0.5425059725951797,76,54,22,0,0.7105263157894737,0.6085630109830642,0.8124896205958831,AUD_USD,H4,200,2.5,14,long,251
205,114,90,1,0.5588235294117647,0.49068629525445706,0.6269607635690724,89,44,45,0,0.4943820224719101,0.390508787678015,0.5982552572658052,AUD_USD,H4,200,1.0,14,short,294
204,104,100,0,0.5098039215686274,0.4412033885931854,0.5784044545440694,88,44,44,0,0.5,0.3955316489857509,0.6044683510142491,AUD_USD,H4,200,1.5,14,short,292
198,97,101,0,0.4898989898989899,0.4202676359373955,0.5595303438605842,85,37,48,0,0.43529411764705883,0.3298920419677796,0.5406961933263381,AUD_USD,H4,200,2.0,14,short,283
180,92,85,3,0.519774011299435,0.44617032793952816,0.5933776946593419,78,33,43,2,0.4342105263157895,0.32277417581534007,0.5456468768162389,AUD_USD,H4,200,2.5,14,short,258
539,248,248,43,0.5,0.45599670100344014,0.5440032989965599,231,105,76,50,0.580110497237569,0.5082087151149715,0.6520122793601666,USD_CAD,H4,20,1.0,14,long,770
415,205,179,31,0.5338541666666666,0.48395851710456667,0.5837498162287666,179,85,65,29,0.5666666666666667,0.4873644505470557,0.6459688827862776,USD_CAD,H4,20,1.5,14,long,594
291,132,125,34,0.5136186770428015,0.452510636447363,0.57472671763824,126,54,47,25,0.5346534653465347,0.4373743036161636,0.6319326270769058,USD_CAD,H4,20,2.0,14,long,417
191,88,86,17,0.5057471264367817,0.43145842608402446,0.5800358267895388,83,38,29,16,0.5671641791044776,0.4485232157242064,0.6858051424847488,USD_CAD,H4,20,2.5,14,long,274
532,242,244,46,0.49794238683127573,0.45348906050715065,0.5423957131554008,228,72,91,65,0.44171779141104295,0.3654815267414162,0.5179540560806697,USD_CAD,H4,20,1.0,14,short,760
